,labels_wdbc_HDBSCAN_params1,labels_wdbc_HDBSCAN_params10,labels_wdbc_HDBSCAN_params11,labels_wdbc_HDBSCAN_params12,labels_wdbc_HDBSCAN_params13,labels_wdbc_HDBSCAN_params14,labels_wdbc_HDBSCAN_params2,labels_wdbc_HDBSCAN_params22,labels_wdbc_HDBSCAN_params23,labels_wdbc_HDBSCAN_params24,labels_wdbc_HDBSCAN_params25,labels_wdbc_HDBSCAN_params26,labels_wdbc_HDBSCAN_params27,labels_wdbc_HDBSCAN_params28,labels_wdbc_HDBSCAN_params3,labels_wdbc_HDBSCAN_params4,labels_wdbc_HDBSCAN_params5,labels_wdbc_HDBSCAN_params6,labels_wdbc_HDBSCAN_params7,labels_wdbc_HDBSCAN_params8,labels_wdbc_HDBSCAN_params9
AMI,0.24938911821383616,0.2623732582377657,0.2623732582377657,0.2623732582377657,0.2623732582377657,0.2623732582377657,0.24938911821383616,0.24938911821383616,0.24938911821383616,0.24938911821383616,0.24938911821383616,0.24938911821383616,0.24938911821383616,0.24938911821383616,0.24938911821383616,0.24938911821383616,0.24938911821383616,0.24938911821383616,0.24938911821383616,0.2623732582377657,0.2623732582377657
