,labels_flame_MeanShift_params1,labels_flame_MeanShift_params10,labels_flame_MeanShift_params11,labels_flame_MeanShift_params12,labels_flame_MeanShift_params13,labels_flame_MeanShift_params14,labels_flame_MeanShift_params15,labels_flame_MeanShift_params16,labels_flame_MeanShift_params17,labels_flame_MeanShift_params18,labels_flame_MeanShift_params19,labels_flame_MeanShift_params2,labels_flame_MeanShift_params20,labels_flame_MeanShift_params21,labels_flame_MeanShift_params22,labels_flame_MeanShift_params23,labels_flame_MeanShift_params24,labels_flame_MeanShift_params25,labels_flame_MeanShift_params26,labels_flame_MeanShift_params27,labels_flame_MeanShift_params28,labels_flame_MeanShift_params29,labels_flame_MeanShift_params3,labels_flame_MeanShift_params30,labels_flame_MeanShift_params4,labels_flame_MeanShift_params5,labels_flame_MeanShift_params6,labels_flame_MeanShift_params7,labels_flame_MeanShift_params8,labels_flame_MeanShift_params9
VMI,0.33422976431260554,0.45302948255813646,0.4599865917821872,0.45819571188347347,0.3275981853957749,0.35062821831511015,0.4397871337313723,0.45302948255813646,0.467316469677223,0.467316469677223,0.44816128620669166,0.3351423234853006,0.5078637458432155,0.5418300343456183,0.49172655713296415,0.426722999476059,0.426722999476059,0.3243887393934289,0.3186865473720991,0.45804526601163026,0.45804526601163026,0.4476080362967586,0.326589538025499,0.4476080362967586,0.3310277150653017,0.4219203367964437,0.42302465618293167,0.3275981853957749,0.35062821831511015,0.4397871337313723
