,labels_x2_SpectralClustering_params1,labels_x2_SpectralClustering_params10,labels_x2_SpectralClustering_params11,labels_x2_SpectralClustering_params12,labels_x2_SpectralClustering_params13,labels_x2_SpectralClustering_params14,labels_x2_SpectralClustering_params15,labels_x2_SpectralClustering_params16,labels_x2_SpectralClustering_params17,labels_x2_SpectralClustering_params18,labels_x2_SpectralClustering_params19,labels_x2_SpectralClustering_params2,labels_x2_SpectralClustering_params20,labels_x2_SpectralClustering_params21,labels_x2_SpectralClustering_params22,labels_x2_SpectralClustering_params23,labels_x2_SpectralClustering_params24,labels_x2_SpectralClustering_params25,labels_x2_SpectralClustering_params26,labels_x2_SpectralClustering_params27,labels_x2_SpectralClustering_params28,labels_x2_SpectralClustering_params29,labels_x2_SpectralClustering_params3,labels_x2_SpectralClustering_params30,labels_x2_SpectralClustering_params31,labels_x2_SpectralClustering_params32,labels_x2_SpectralClustering_params33,labels_x2_SpectralClustering_params34,labels_x2_SpectralClustering_params35,labels_x2_SpectralClustering_params36,labels_x2_SpectralClustering_params37,labels_x2_SpectralClustering_params38,labels_x2_SpectralClustering_params39,labels_x2_SpectralClustering_params4,labels_x2_SpectralClustering_params40,labels_x2_SpectralClustering_params41,labels_x2_SpectralClustering_params42,labels_x2_SpectralClustering_params43,labels_x2_SpectralClustering_params44,labels_x2_SpectralClustering_params45,labels_x2_SpectralClustering_params46,labels_x2_SpectralClustering_params47,labels_x2_SpectralClustering_params48,labels_x2_SpectralClustering_params5,labels_x2_SpectralClustering_params6,labels_x2_SpectralClustering_params7,labels_x2_SpectralClustering_params8,labels_x2_SpectralClustering_params9
ARI_nn,0.4671653492009929,0.30497934820422923,0.30497934820422923,0.30497934820422923,0.6882872342370341,0.6882872342370341,0.6882872342370341,0.6882872342370341,0.6882872342370341,0.6882872342370341,0.17300953660092705,0.45492655689670897,0.2430934322494143,0.17300953660092705,0.2430934322494143,0.17300953660092705,0.2430934322494143,0.6145447445214475,0.6145447445214475,0.6095234546047421,0.6063227953410981,0.6127336170736689,0.30497934820422923,0.6079891331220537,0.4765373145744262,0.5021578436891331,0.4765373145744262,0.5021578436891331,0.4765373145744262,0.5021578436891331,0.5430671097637334,0.5430671097637334,0.4993237479731651,0.30497934820422923,0.49038536507890673,0.4921401435693267,0.47964770730225853,0.476379926319056,0.5207436056395812,0.476379926319056,0.5207436056395812,0.476379926319056,0.5207436056395812,0.30497934820422923,0.30497934820422923,0.30497934820422923,0.30497934820422923,0.30497934820422923
