,labels_sonar_SpectralClustering_params1,labels_sonar_SpectralClustering_params10,labels_sonar_SpectralClustering_params11,labels_sonar_SpectralClustering_params12,labels_sonar_SpectralClustering_params13,labels_sonar_SpectralClustering_params14,labels_sonar_SpectralClustering_params15,labels_sonar_SpectralClustering_params16,labels_sonar_SpectralClustering_params17,labels_sonar_SpectralClustering_params18,labels_sonar_SpectralClustering_params19,labels_sonar_SpectralClustering_params2,labels_sonar_SpectralClustering_params20,labels_sonar_SpectralClustering_params21,labels_sonar_SpectralClustering_params22,labels_sonar_SpectralClustering_params23,labels_sonar_SpectralClustering_params24,labels_sonar_SpectralClustering_params25,labels_sonar_SpectralClustering_params26,labels_sonar_SpectralClustering_params27,labels_sonar_SpectralClustering_params28,labels_sonar_SpectralClustering_params29,labels_sonar_SpectralClustering_params3,labels_sonar_SpectralClustering_params30,labels_sonar_SpectralClustering_params31,labels_sonar_SpectralClustering_params32,labels_sonar_SpectralClustering_params33,labels_sonar_SpectralClustering_params34,labels_sonar_SpectralClustering_params35,labels_sonar_SpectralClustering_params36,labels_sonar_SpectralClustering_params4,labels_sonar_SpectralClustering_params5,labels_sonar_SpectralClustering_params6,labels_sonar_SpectralClustering_params7,labels_sonar_SpectralClustering_params8,labels_sonar_SpectralClustering_params9
BARI_nn,-0.004489580123458017,-0.004489580123458017,-0.004489580123458017,-0.004489580123458017,-0.003985750971348142,-0.003985750971348142,0.01159912452855333,0.012387812733704592,-0.0044491918140877615,-0.0009915037464376304,-0.002343610446214855,-0.004489580123458017,-0.001334063079895521,-0.002343610446214855,-0.001334063079895521,-0.002343610446214855,-0.001334063079895521,0.0044623247106153644,0.02732038005750318,0.0018865907840848028,0.0018865907840848028,0.05366784335713429,-0.004715955225611878,0.016107576868007532,-0.0038213825943028126,-0.001334063079895521,-0.0038213825943028126,-0.001334063079895521,-0.0038213825943028126,-0.001334063079895521,-0.00481330428281005,-0.004712729496224503,-0.002494759689331578,-0.004489580123458017,-0.004489580123458017,-0.004489580123458017
