,labels_ionosphere_HDBSCAN_params1,labels_ionosphere_HDBSCAN_params10,labels_ionosphere_HDBSCAN_params11,labels_ionosphere_HDBSCAN_params12,labels_ionosphere_HDBSCAN_params13,labels_ionosphere_HDBSCAN_params14,labels_ionosphere_HDBSCAN_params2,labels_ionosphere_HDBSCAN_params22,labels_ionosphere_HDBSCAN_params23,labels_ionosphere_HDBSCAN_params24,labels_ionosphere_HDBSCAN_params25,labels_ionosphere_HDBSCAN_params26,labels_ionosphere_HDBSCAN_params27,labels_ionosphere_HDBSCAN_params28,labels_ionosphere_HDBSCAN_params29,labels_ionosphere_HDBSCAN_params3,labels_ionosphere_HDBSCAN_params30,labels_ionosphere_HDBSCAN_params31,labels_ionosphere_HDBSCAN_params32,labels_ionosphere_HDBSCAN_params33,labels_ionosphere_HDBSCAN_params34,labels_ionosphere_HDBSCAN_params35,labels_ionosphere_HDBSCAN_params4,labels_ionosphere_HDBSCAN_params43,labels_ionosphere_HDBSCAN_params44,labels_ionosphere_HDBSCAN_params45,labels_ionosphere_HDBSCAN_params46,labels_ionosphere_HDBSCAN_params47,labels_ionosphere_HDBSCAN_params48,labels_ionosphere_HDBSCAN_params49,labels_ionosphere_HDBSCAN_params5,labels_ionosphere_HDBSCAN_params6,labels_ionosphere_HDBSCAN_params7,labels_ionosphere_HDBSCAN_params8,labels_ionosphere_HDBSCAN_params9
FMI,0.5140496953702606,0.5509423837684994,0.5509423837684994,0.5509423837684994,0.5509423837684994,0.5509423837684994,0.5140496953702606,0.5233764839234896,0.5233764839234896,0.5233764839234896,0.5233764839234896,0.5233764839234896,0.5233764839234896,0.5233764839234896,0.5509423837684994,0.5140496953702606,0.5509423837684994,0.5509423837684994,0.5509423837684994,0.5509423837684994,0.5509423837684994,0.5509423837684994,0.5140496953702606,0.7028469928538675,0.7028469928538675,0.7028469928538675,0.7028469928538675,0.7028469928538675,0.7028469928538675,0.7028469928538675,0.5140496953702606,0.5140496953702606,0.5140496953702606,0.5509423837684994,0.5509423837684994
