,labels_yeast_KMeans_params1,labels_yeast_KMeans_params10,labels_yeast_KMeans_params11,labels_yeast_KMeans_params12,labels_yeast_KMeans_params13,labels_yeast_KMeans_params14,labels_yeast_KMeans_params15,labels_yeast_KMeans_params16,labels_yeast_KMeans_params17,labels_yeast_KMeans_params18,labels_yeast_KMeans_params19,labels_yeast_KMeans_params2,labels_yeast_KMeans_params20,labels_yeast_KMeans_params21,labels_yeast_KMeans_params22,labels_yeast_KMeans_params23,labels_yeast_KMeans_params24,labels_yeast_KMeans_params25,labels_yeast_KMeans_params26,labels_yeast_KMeans_params27,labels_yeast_KMeans_params28,labels_yeast_KMeans_params29,labels_yeast_KMeans_params3,labels_yeast_KMeans_params30,labels_yeast_KMeans_params31,labels_yeast_KMeans_params32,labels_yeast_KMeans_params33,labels_yeast_KMeans_params34,labels_yeast_KMeans_params35,labels_yeast_KMeans_params36,labels_yeast_KMeans_params37,labels_yeast_KMeans_params38,labels_yeast_KMeans_params39,labels_yeast_KMeans_params4,labels_yeast_KMeans_params40,labels_yeast_KMeans_params41,labels_yeast_KMeans_params42,labels_yeast_KMeans_params43,labels_yeast_KMeans_params44,labels_yeast_KMeans_params45,labels_yeast_KMeans_params46,labels_yeast_KMeans_params47,labels_yeast_KMeans_params48,labels_yeast_KMeans_params49,labels_yeast_KMeans_params5,labels_yeast_KMeans_params50,labels_yeast_KMeans_params51,labels_yeast_KMeans_params52,labels_yeast_KMeans_params53,labels_yeast_KMeans_params54,labels_yeast_KMeans_params55,labels_yeast_KMeans_params56,labels_yeast_KMeans_params57,labels_yeast_KMeans_params58,labels_yeast_KMeans_params59,labels_yeast_KMeans_params6,labels_yeast_KMeans_params60,labels_yeast_KMeans_params61,labels_yeast_KMeans_params62,labels_yeast_KMeans_params63,labels_yeast_KMeans_params64,labels_yeast_KMeans_params65,labels_yeast_KMeans_params66,labels_yeast_KMeans_params67,labels_yeast_KMeans_params68,labels_yeast_KMeans_params69,labels_yeast_KMeans_params7,labels_yeast_KMeans_params70,labels_yeast_KMeans_params71,labels_yeast_KMeans_params72,labels_yeast_KMeans_params73,labels_yeast_KMeans_params74,labels_yeast_KMeans_params75,labels_yeast_KMeans_params76,labels_yeast_KMeans_params77,labels_yeast_KMeans_params78,labels_yeast_KMeans_params79,labels_yeast_KMeans_params8,labels_yeast_KMeans_params80,labels_yeast_KMeans_params81,labels_yeast_KMeans_params82,labels_yeast_KMeans_params83,labels_yeast_KMeans_params84,labels_yeast_KMeans_params85,labels_yeast_KMeans_params86,labels_yeast_KMeans_params87,labels_yeast_KMeans_params88,labels_yeast_KMeans_params89,labels_yeast_KMeans_params9,labels_yeast_KMeans_params90
B,0.13754278043912907,0.13754278043912907,0.13754278043912907,0.13754278043912907,0.13754278043912907,0.13754278043912907,0.13754278043912907,0.13754278043912907,0.13754278043912907,0.13754278043912907,0.1456190041688215,0.13754278043912907,0.1456190041688215,0.14555575685299607,0.14555575685299607,0.14556435327183134,0.14556435327183134,0.1456190041688215,0.1456190041688215,0.14555575685299607,0.14555575685299607,0.14556435327183134,0.13754278043912907,0.14556435327183134,0.1456190041688215,0.1456190041688215,0.14555575685299607,0.14555575685299607,0.14556435327183134,0.14556435327183134,0.1505981122227988,0.1505981122227988,0.15055269798724066,0.13754278043912907,0.15055269798724066,0.15055269798724066,0.15055269798724066,0.1505981122227988,0.1505981122227988,0.15055269798724066,0.15055269798724066,0.15055269798724066,0.15055269798724066,0.1505981122227988,0.13754278043912907,0.1505981122227988,0.15055269798724066,0.15055269798724066,0.15055269798724066,0.15055269798724066,0.15589316408900245,0.15589316408900245,0.15589316408900245,0.15589316408900245,0.15589316408900245,0.13754278043912907,0.15589316408900245,0.15589316408900245,0.15589316408900245,0.15589316408900245,0.15589316408900245,0.15589316408900245,0.15589316408900245,0.15589316408900245,0.15589316408900245,0.15589316408900245,0.13754278043912907,0.15589316408900245,0.15589316408900245,0.15589316408900245,0.16367615483588888,0.16367615483588888,0.163459914737502,0.163459914737502,0.163459914737502,0.163459914737502,0.16367615483588888,0.13754278043912907,0.16367615483588888,0.163459914737502,0.163459914737502,0.163459914737502,0.163459914737502,0.16367615483588888,0.16367615483588888,0.163459914737502,0.163459914737502,0.163459914737502,0.13754278043912907,0.163459914737502
BH,30.81505998392083,30.81505998392083,30.81505998392083,30.81505998392083,30.81505998392083,30.81505998392083,30.81505998392083,30.81505998392083,30.81505998392083,30.81505998392083,26.097926655742306,30.81505998392083,26.097926655742306,26.092217978724346,26.092217978724346,26.091219441120277,26.091219441120277,26.097926655742306,26.097926655742306,26.092217978724346,26.092217978724346,26.091219441120277,30.81505998392083,26.091219441120277,26.097926655742306,26.097926655742306,26.092217978724346,26.092217978724346,26.091219441120277,26.091219441120277,22.377227220454067,22.377227220454067,22.37331997104592,30.81505998392083,22.37331997104592,22.37331997104592,22.37331997104592,22.377227220454067,22.377227220454067,22.37331997104592,22.37331997104592,22.37331997104592,22.37331997104592,22.377227220454067,30.81505998392083,22.377227220454067,22.37331997104592,22.37331997104592,22.37331997104592,22.37331997104592,19.662081751003498,19.662081751003498,19.662081751003498,19.662081751003498,19.662081751003498,30.81505998392083,19.662081751003498,19.662081751003498,19.662081751003498,19.662081751003498,19.662081751003498,19.662081751003498,19.662081751003498,19.662081751003498,19.662081751003498,19.662081751003498,30.81505998392083,19.662081751003498,19.662081751003498,19.662081751003498,17.369752977601312,17.369752977601312,17.3586405732251,17.3586405732251,17.3586405732251,17.3586405732251,17.369752977601312,30.81505998392083,17.369752977601312,17.3586405732251,17.3586405732251,17.3586405732251,17.3586405732251,17.369752977601312,17.369752977601312,17.3586405732251,17.3586405732251,17.3586405732251,30.81505998392083,17.3586405732251
D,0.1168713168080935,0.1168713168080935,0.1168713168080935,0.1168713168080935,0.1168713168080935,0.1168713168080935,0.1168713168080935,0.1168713168080935,0.1168713168080935,0.1168713168080935,0.11982129948702144,0.1168713168080935,0.11982129948702144,0.12105061269184393,0.12105061269184393,0.11954847195324914,0.11954847195324914,0.11982129948702144,0.11982129948702144,0.12105061269184393,0.12105061269184393,0.11954847195324914,0.1168713168080935,0.11954847195324914,0.11982129948702144,0.11982129948702144,0.12105061269184393,0.12105061269184393,0.11954847195324914,0.11954847195324914,0.09844975454909438,0.09844975454909438,0.0984913151831533,0.1168713168080935,0.0984913151831533,0.0984913151831533,0.0984913151831533,0.09844975454909438,0.09844975454909438,0.0984913151831533,0.0984913151831533,0.0984913151831533,0.0984913151831533,0.09844975454909438,0.1168713168080935,0.09844975454909438,0.0984913151831533,0.0984913151831533,0.0984913151831533,0.0984913151831533,0.10819460572764047,0.10819460572764047,0.10819460572764047,0.10819460572764047,0.10819460572764047,0.1168713168080935,0.10819460572764047,0.10819460572764047,0.10819460572764047,0.10819460572764047,0.10819460572764047,0.10819460572764047,0.10819460572764047,0.10819460572764047,0.10819460572764047,0.10819460572764047,0.1168713168080935,0.10819460572764047,0.10819460572764047,0.10819460572764047,0.09443732977722985,0.09443732977722985,0.1063811897342937,0.1063811897342937,0.1063811897342937,0.1063811897342937,0.09443732977722985,0.1168713168080935,0.09443732977722985,0.1063811897342937,0.1063811897342937,0.1063811897342937,0.1063811897342937,0.09443732977722985,0.09443732977722985,0.1063811897342937,0.1063811897342937,0.1063811897342937,0.1168713168080935,0.1063811897342937
H,2.3665786267094746,2.3665786267094746,2.3665786267094746,2.3665786267094746,2.3665786267094746,2.3665786267094746,2.3665786267094746,2.3665786267094746,2.3665786267094746,2.3665786267094746,2.8356151513502863,2.3665786267094746,2.8356151513502863,2.818605219749231,2.818605219749231,2.824893280620172,2.824893280620172,2.8356151513502863,2.8356151513502863,2.818605219749231,2.818605219749231,2.824893280620172,2.3665786267094746,2.824893280620172,2.8356151513502863,2.8356151513502863,2.818605219749231,2.818605219749231,2.824893280620172,2.824893280620172,3.359906782976773,3.359906782976773,3.3578964894777226,2.3665786267094746,3.3578964894777226,3.3578964894777226,3.3578964894777226,3.359906782976773,3.359906782976773,3.3578964894777226,3.3578964894777226,3.3578964894777226,3.3578964894777226,3.359906782976773,2.3665786267094746,3.359906782976773,3.3578964894777226,3.3578964894777226,3.3578964894777226,3.3578964894777226,3.698816326304114,3.698816326304114,3.698816326304114,3.698816326304114,3.698816326304114,2.3665786267094746,3.698816326304114,3.698816326304114,3.698816326304114,3.698816326304114,3.698816326304114,3.698816326304114,3.698816326304114,3.698816326304114,3.698816326304114,3.698816326304114,2.3665786267094746,3.698816326304114,3.698816326304114,3.698816326304114,4.143436302916226,4.143436302916226,4.139326652051199,4.139326652051199,4.139326652051199,4.139326652051199,4.143436302916226,2.3665786267094746,4.143436302916226,4.139326652051199,4.139326652051199,4.139326652051199,4.139326652051199,4.143436302916226,4.143436302916226,4.139326652051199,4.139326652051199,4.139326652051199,2.3665786267094746,4.139326652051199
DBCV,-0.8201219655629991,-0.8201219655629991,-0.8201219655629991,-0.8201219655629991,-0.8201219655629991,-0.8201219655629991,-0.8201219655629991,-0.8201219655629991,-0.8201219655629991,-0.8201219655629991,-0.7826523019966831,-0.8201219655629991,-0.7826523019966831,-0.871786070441843,-0.871786070441843,-0.8302511894423744,-0.8302511894423744,-0.7826523019966831,-0.7826523019966831,-0.871786070441843,-0.871786070441843,-0.8302511894423744,-0.8201219655629991,-0.8302511894423744,-0.7826523019966831,-0.7826523019966831,-0.871786070441843,-0.871786070441843,-0.8302511894423744,-0.8302511894423744,-0.816577437139884,-0.816577437139884,-0.8053553814853702,-0.8201219655629991,-0.8053553814853702,-0.8053553814853702,-0.8053553814853702,-0.816577437139884,-0.816577437139884,-0.8053553814853702,-0.8053553814853702,-0.8053553814853702,-0.8053553814853702,-0.816577437139884,-0.8201219655629991,-0.816577437139884,-0.8053553814853702,-0.8053553814853702,-0.8053553814853702,-0.8053553814853702,-0.8263082592991153,-0.8263082592991153,-0.8263082592991153,-0.8263082592991153,-0.8263082592991153,-0.8201219655629991,-0.8263082592991153,-0.8263082592991153,-0.8263082592991153,-0.8263082592991153,-0.8263082592991153,-0.8263082592991153,-0.8263082592991153,-0.8263082592991153,-0.8263082592991153,-0.8263082592991153,-0.8201219655629991,-0.8263082592991153,-0.8263082592991153,-0.8263082592991153,-0.7557240997843928,-0.7557240997843928,-0.8305757054612807,-0.8305757054612807,-0.8305757054612807,-0.8305757054612807,-0.7557240997843928,-0.8201219655629991,-0.7557240997843928,-0.8305757054612807,-0.8305757054612807,-0.8305757054612807,-0.8305757054612807,-0.7557240997843928,-0.7557240997843928,-0.8305757054612807,-0.8305757054612807,-0.8305757054612807,-0.8201219655629991,-0.8305757054612807
I,0.269459969019957,0.269459969019957,0.269459969019957,0.269459969019957,0.269459969019957,0.269459969019957,0.269459969019957,0.269459969019957,0.269459969019957,0.269459969019957,0.22311559708101483,0.269459969019957,0.22311559708101483,0.223235356679153,0.223235356679153,0.22325694672501578,0.22325694672501578,0.22311559708101483,0.22311559708101483,0.223235356679153,0.223235356679153,0.22325694672501578,0.269459969019957,0.22325694672501578,0.22311559708101483,0.22311559708101483,0.223235356679153,0.223235356679153,0.22325694672501578,0.22325694672501578,0.19138808005737465,0.19138808005737465,0.191352001090562,0.269459969019957,0.191352001090562,0.191352001090562,0.191352001090562,0.19138808005737465,0.19138808005737465,0.191352001090562,0.191352001090562,0.191352001090562,0.191352001090562,0.19138808005737465,0.269459969019957,0.19138808005737465,0.191352001090562,0.191352001090562,0.191352001090562,0.191352001090562,0.16209820495832694,0.16209820495832694,0.16209820495832694,0.16209820495832694,0.16209820495832694,0.269459969019957,0.16209820495832694,0.16209820495832694,0.16209820495832694,0.16209820495832694,0.16209820495832694,0.16209820495832694,0.16209820495832694,0.16209820495832694,0.16209820495832694,0.16209820495832694,0.269459969019957,0.16209820495832694,0.16209820495832694,0.16209820495832694,0.14226064821773626,0.14226064821773626,0.14220371348102162,0.14220371348102162,0.14220371348102162,0.14220371348102162,0.14226064821773626,0.269459969019957,0.14226064821773626,0.14220371348102162,0.14220371348102162,0.14220371348102162,0.14220371348102162,0.14226064821773626,0.14226064821773626,0.14220371348102162,0.14220371348102162,0.14220371348102162,0.269459969019957,0.14220371348102162
C,0.10674214440218972,0.10674214440218972,0.10674214440218972,0.10674214440218972,0.10674214440218972,0.10674214440218972,0.10674214440218972,0.10674214440218972,0.10674214440218972,0.10674214440218972,0.10645827758022679,0.10674214440218972,0.10645827758022679,0.10626368060005582,0.10626368060005582,0.1065270405777385,0.1065270405777385,0.10645827758022679,0.10645827758022679,0.10626368060005582,0.10626368060005582,0.1065270405777385,0.10674214440218972,0.1065270405777385,0.10645827758022679,0.10645827758022679,0.10626368060005582,0.10626368060005582,0.1065270405777385,0.1065270405777385,0.10130597735167325,0.10130597735167325,0.10126114146562874,0.10674214440218972,0.10126114146562874,0.10126114146562874,0.10126114146562874,0.10130597735167325,0.10130597735167325,0.10126114146562874,0.10126114146562874,0.10126114146562874,0.10126114146562874,0.10130597735167325,0.10674214440218972,0.10130597735167325,0.10126114146562874,0.10126114146562874,0.10126114146562874,0.10126114146562874,0.08825623008860875,0.08825623008860875,0.08825623008860875,0.08825623008860875,0.08825623008860875,0.10674214440218972,0.08825623008860875,0.08825623008860875,0.08825623008860875,0.08825623008860875,0.08825623008860875,0.08825623008860875,0.08825623008860875,0.08825623008860875,0.08825623008860875,0.08825623008860875,0.10674214440218972,0.08825623008860875,0.08825623008860875,0.08825623008860875,0.09271315230823152,0.09271315230823152,0.09284905745933755,0.09284905745933755,0.09284905745933755,0.09284905745933755,0.09271315230823152,0.10674214440218972,0.09271315230823152,0.09284905745933755,0.09284905745933755,0.09284905745933755,0.09284905745933755,0.09271315230823152,0.09271315230823152,0.09284905745933755,0.09284905745933755,0.09284905745933755,0.10674214440218972,0.09284905745933755
VIASCKDE,0.06519661876926965,0.06519661876926965,0.06519661876926965,0.06519661876926965,0.06519661876926965,0.06519661876926965,0.06519661876926965,0.06519661876926965,0.06519661876926965,0.06519661876926965,0.06242425613801581,0.06519661876926965,0.06242425613801581,0.06206113483014046,0.06206113483014046,0.062354567854272645,0.062354567854272645,0.06242425613801581,0.06242425613801581,0.06206113483014046,0.06206113483014046,0.062354567854272645,0.06519661876926965,0.062354567854272645,0.06242425613801581,0.06242425613801581,0.06206113483014046,0.06206113483014046,0.062354567854272645,0.062354567854272645,0.058895787078904624,0.058895787078904624,0.05919705967528303,0.06519661876926965,0.05919705967528303,0.05919705967528303,0.05919705967528303,0.058895787078904624,0.058895787078904624,0.05919705967528303,0.05919705967528303,0.05919705967528303,0.05919705967528303,0.058895787078904624,0.06519661876926965,0.058895787078904624,0.05919705967528303,0.05919705967528303,0.05919705967528303,0.05919705967528303,0.0594025227635395,0.0594025227635395,0.0594025227635395,0.0594025227635395,0.0594025227635395,0.06519661876926965,0.0594025227635395,0.0594025227635395,0.0594025227635395,0.0594025227635395,0.0594025227635395,0.0594025227635395,0.0594025227635395,0.0594025227635395,0.0594025227635395,0.0594025227635395,0.06519661876926965,0.0594025227635395,0.0594025227635395,0.0594025227635395,0.057996818192876005,0.057996818192876005,0.05605269971209063,0.05605269971209063,0.05605269971209063,0.05605269971209063,0.057996818192876005,0.06519661876926965,0.057996818192876005,0.05605269971209063,0.05605269971209063,0.05605269971209063,0.05605269971209063,0.057996818192876005,0.057996818192876005,0.05605269971209063,0.05605269971209063,0.05605269971209063,0.06519661876926965,0.05605269971209063
COP,0.28794111413860635,0.28794111413860635,0.28794111413860635,0.28794111413860635,0.28794111413860635,0.28794111413860635,0.28794111413860635,0.28794111413860635,0.28794111413860635,0.28794111413860635,0.2929828637976691,0.28794111413860635,0.2929828637976691,0.2932836873469613,0.2932836873469613,0.29343313894659817,0.29343313894659817,0.2929828637976691,0.2929828637976691,0.2932836873469613,0.2932836873469613,0.29343313894659817,0.28794111413860635,0.29343313894659817,0.2929828637976691,0.2929828637976691,0.2932836873469613,0.2932836873469613,0.29343313894659817,0.29343313894659817,0.3148432305560798,0.3148432305560798,0.31449136489162993,0.28794111413860635,0.31449136489162993,0.31449136489162993,0.31449136489162993,0.3148432305560798,0.3148432305560798,0.31449136489162993,0.31449136489162993,0.31449136489162993,0.31449136489162993,0.3148432305560798,0.28794111413860635,0.3148432305560798,0.31449136489162993,0.31449136489162993,0.31449136489162993,0.31449136489162993,0.3637570605681352,0.3637570605681352,0.3637570605681352,0.3637570605681352,0.3637570605681352,0.28794111413860635,0.3637570605681352,0.3637570605681352,0.3637570605681352,0.3637570605681352,0.3637570605681352,0.3637570605681352,0.3637570605681352,0.3637570605681352,0.3637570605681352,0.3637570605681352,0.28794111413860635,0.3637570605681352,0.3637570605681352,0.3637570605681352,0.35123678171444095,0.35123678171444095,0.35198722723704895,0.35198722723704895,0.35198722723704895,0.35198722723704895,0.35123678171444095,0.28794111413860635,0.35123678171444095,0.35198722723704895,0.35198722723704895,0.35198722723704895,0.35198722723704895,0.35123678171444095,0.35123678171444095,0.35198722723704895,0.35198722723704895,0.35198722723704895,0.28794111413860635,0.35198722723704895
Sym,0.002372220265452811,0.002372220265452811,0.002372220265452811,0.002372220265452811,0.002372220265452811,0.002372220265452811,0.002372220265452811,0.002372220265452811,0.002372220265452811,0.002372220265452811,0.002151397428787116,0.002372220265452811,0.002151397428787116,0.0021511850425457064,0.0021511850425457064,0.0021529088106208515,0.0021529088106208515,0.002151397428787116,0.002151397428787116,0.0021511850425457064,0.0021511850425457064,0.0021529088106208515,0.002372220265452811,0.0021529088106208515,0.002151397428787116,0.002151397428787116,0.0021511850425457064,0.0021511850425457064,0.0021529088106208515,0.0021529088106208515,0.0019560215914778576,0.0019560215914778576,0.001957554954979907,0.002372220265452811,0.001957554954979907,0.001957554954979907,0.001957554954979907,0.0019560215914778576,0.0019560215914778576,0.001957554954979907,0.001957554954979907,0.001957554954979907,0.001957554954979907,0.0019560215914778576,0.002372220265452811,0.0019560215914778576,0.001957554954979907,0.001957554954979907,0.001957554954979907,0.001957554954979907,0.0018338988610414823,0.0018338988610414823,0.0018338988610414823,0.0018338988610414823,0.0018338988610414823,0.002372220265452811,0.0018338988610414823,0.0018338988610414823,0.0018338988610414823,0.0018338988610414823,0.0018338988610414823,0.0018338988610414823,0.0018338988610414823,0.0018338988610414823,0.0018338988610414823,0.0018338988610414823,0.002372220265452811,0.0018338988610414823,0.0018338988610414823,0.0018338988610414823,0.001714187301875575,0.001714187301875575,0.0017124668863120875,0.0017124668863120875,0.0017124668863120875,0.0017124668863120875,0.001714187301875575,0.002372220265452811,0.001714187301875575,0.0017124668863120875,0.0017124668863120875,0.0017124668863120875,0.0017124668863120875,0.001714187301875575,0.001714187301875575,0.0017124668863120875,0.0017124668863120875,0.0017124668863120875,0.002372220265452811,0.0017124668863120875
CS,1.4889961528301254,1.4889961528301254,1.4889961528301254,1.4889961528301254,1.4889961528301254,1.4889961528301254,1.4889961528301254,1.4889961528301254,1.4889961528301254,1.4889961528301254,1.5392149956671715,1.4889961528301254,1.5392149956671715,1.5331783235422207,1.5331783235422207,1.534387768237751,1.534387768237751,1.5392149956671715,1.5392149956671715,1.5331783235422207,1.5331783235422207,1.534387768237751,1.4889961528301254,1.534387768237751,1.5392149956671715,1.5392149956671715,1.5331783235422207,1.5331783235422207,1.534387768237751,1.534387768237751,1.5862213175395494,1.5862213175395494,1.5857039294472874,1.4889961528301254,1.5857039294472874,1.5857039294472874,1.5857039294472874,1.5862213175395494,1.5862213175395494,1.5857039294472874,1.5857039294472874,1.5857039294472874,1.5857039294472874,1.5862213175395494,1.4889961528301254,1.5862213175395494,1.5857039294472874,1.5857039294472874,1.5857039294472874,1.5857039294472874,1.5294011952587876,1.5294011952587876,1.5294011952587876,1.5294011952587876,1.5294011952587876,1.4889961528301254,1.5294011952587876,1.5294011952587876,1.5294011952587876,1.5294011952587876,1.5294011952587876,1.5294011952587876,1.5294011952587876,1.5294011952587876,1.5294011952587876,1.5294011952587876,1.4889961528301254,1.5294011952587876,1.5294011952587876,1.5294011952587876,1.5700124817925152,1.5700124817925152,1.567190042017369,1.567190042017369,1.567190042017369,1.567190042017369,1.5700124817925152,1.4889961528301254,1.5700124817925152,1.567190042017369,1.567190042017369,1.567190042017369,1.567190042017369,1.5700124817925152,1.5700124817925152,1.567190042017369,1.567190042017369,1.567190042017369,1.4889961528301254,1.567190042017369
SF,0.028738023301496995,0.028738023301496995,0.028738023301496995,0.028738023301496995,0.028738023301496995,0.028738023301496995,0.028738023301496995,0.028738023301496995,0.028738023301496995,0.028738023301496995,0.021239772335583385,0.028738023301496995,0.021239772335583385,0.021334660250031168,0.021334660250031168,0.02133962761492947,0.02133962761492947,0.021239772335583385,0.021239772335583385,0.021334660250031168,0.021334660250031168,0.02133962761492947,0.028738023301496995,0.02133962761492947,0.021239772335583385,0.021239772335583385,0.021334660250031168,0.021334660250031168,0.02133962761492947,0.02133962761492947,0.01591159946549059,0.01591159946549059,0.015908764731418223,0.028738023301496995,0.015908764731418223,0.015908764731418223,0.015908764731418223,0.01591159946549059,0.01591159946549059,0.015908764731418223,0.015908764731418223,0.015908764731418223,0.015908764731418223,0.01591159946549059,0.028738023301496995,0.01591159946549059,0.015908764731418223,0.015908764731418223,0.015908764731418223,0.015908764731418223,0.010682012762270321,0.010682012762270321,0.010682012762270321,0.010682012762270321,0.010682012762270321,0.028738023301496995,0.010682012762270321,0.010682012762270321,0.010682012762270321,0.010682012762270321,0.010682012762270321,0.010682012762270321,0.010682012762270321,0.010682012762270321,0.010682012762270321,0.010682012762270321,0.028738023301496995,0.010682012762270321,0.010682012762270321,0.010682012762270321,0.008448675700092667,0.008448675700092667,0.008381781844546188,0.008381781844546188,0.008381781844546188,0.008381781844546188,0.008448675700092667,0.028738023301496995,0.008448675700092667,0.008381781844546188,0.008381781844546188,0.008381781844546188,0.008381781844546188,0.008448675700092667,0.008448675700092667,0.008381781844546188,0.008381781844546188,0.008381781844546188,0.028738023301496995,0.008381781844546188
SD,16631.321809781486,16631.321809781486,16631.321809781486,16631.321809781486,16631.321809781486,16631.321809781486,16631.321809781486,16631.321809781486,16631.321809781486,16631.321809781486,15364.25936745193,16631.321809781486,15364.25936745193,15344.763881270987,15344.763881270987,15345.867138286661,15345.867138286661,15364.25936745193,15364.25936745193,15344.763881270987,15344.763881270987,15345.867138286661,16631.321809781486,15345.867138286661,15364.25936745193,15364.25936745193,15344.763881270987,15344.763881270987,15345.867138286661,15345.867138286661,14435.566288271411,14435.566288271411,14431.259165817324,16631.321809781486,14431.259165817324,14431.259165817324,14431.259165817324,14435.566288271411,14435.566288271411,14431.259165817324,14431.259165817324,14431.259165817324,14431.259165817324,14435.566288271411,16631.321809781486,14435.566288271411,14431.259165817324,14431.259165817324,14431.259165817324,14431.259165817324,14385.856071922135,14385.856071922135,14385.856071922135,14385.856071922135,14385.856071922135,16631.321809781486,14385.856071922135,14385.856071922135,14385.856071922135,14385.856071922135,14385.856071922135,14385.856071922135,14385.856071922135,14385.856071922135,14385.856071922135,14385.856071922135,16631.321809781486,14385.856071922135,14385.856071922135,14385.856071922135,13446.518535059706,13446.518535059706,13475.632112393481,13475.632112393481,13475.632112393481,13475.632112393481,13446.518535059706,16631.321809781486,13446.518535059706,13475.632112393481,13475.632112393481,13475.632112393481,13475.632112393481,13446.518535059706,13446.518535059706,13475.632112393481,13475.632112393481,13475.632112393481,16631.321809781486,13475.632112393481
SDbw,0.8973028551989819,0.8973028551989819,0.8973028551989819,0.8973028551989819,0.8973028551989819,0.8973028551989819,0.8973028551989819,0.8973028551989819,0.8973028551989819,0.8973028551989819,0.8875257686893803,0.8973028551989819,0.8875257686893803,0.8838565994011922,0.8838565994011922,0.8860703602264615,0.8860703602264615,0.8875257686893803,0.8875257686893803,0.8838565994011922,0.8838565994011922,0.8860703602264615,0.8973028551989819,0.8860703602264615,0.8875257686893803,0.8875257686893803,0.8838565994011922,0.8838565994011922,0.8860703602264615,0.8860703602264615,0.8548151399523901,0.8548151399523901,0.855091118536957,0.8973028551989819,0.855091118536957,0.855091118536957,0.855091118536957,0.8548151399523901,0.8548151399523901,0.855091118536957,0.855091118536957,0.855091118536957,0.855091118536957,0.8548151399523901,0.8973028551989819,0.8548151399523901,0.855091118536957,0.855091118536957,0.855091118536957,0.855091118536957,0.8301099770810869,0.8301099770810869,0.8301099770810869,0.8301099770810869,0.8301099770810869,0.8973028551989819,0.8301099770810869,0.8301099770810869,0.8301099770810869,0.8301099770810869,0.8301099770810869,0.8301099770810869,0.8301099770810869,0.8301099770810869,0.8301099770810869,0.8301099770810869,0.8973028551989819,0.8301099770810869,0.8301099770810869,0.8301099770810869,0.8084159546492176,0.8084159546492176,0.804786555497863,0.804786555497863,0.804786555497863,0.804786555497863,0.8084159546492176,0.8973028551989819,0.8084159546492176,0.804786555497863,0.804786555497863,0.804786555497863,0.804786555497863,0.8084159546492176,0.8084159546492176,0.804786555497863,0.804786555497863,0.804786555497863,0.8973028551989819,0.804786555497863
XB*,2.2338173335101787,2.2338173335101787,2.2338173335101787,2.2338173335101787,2.2338173335101787,2.2338173335101787,2.2338173335101787,2.2338173335101787,2.2338173335101787,2.2338173335101787,3.0980055325961975,2.2338173335101787,3.0980055325961975,3.1010231027439614,3.1010231027439614,3.1383495868443507,3.1383495868443507,3.0980055325961975,3.0980055325961975,3.1010231027439614,3.1010231027439614,3.1383495868443507,2.2338173335101787,3.1383495868443507,3.0980055325961975,3.0980055325961975,3.1010231027439614,3.1010231027439614,3.1383495868443507,3.1383495868443507,3.4474788758979207,3.4474788758979207,3.4572825057265297,2.2338173335101787,3.4572825057265297,3.4572825057265297,3.4572825057265297,3.4474788758979207,3.4474788758979207,3.4572825057265297,3.4572825057265297,3.4572825057265297,3.4572825057265297,3.4474788758979207,2.2338173335101787,3.4474788758979207,3.4572825057265297,3.4572825057265297,3.4572825057265297,3.4572825057265297,2.750787486441689,2.750787486441689,2.750787486441689,2.750787486441689,2.750787486441689,2.2338173335101787,2.750787486441689,2.750787486441689,2.750787486441689,2.750787486441689,2.750787486441689,2.750787486441689,2.750787486441689,2.750787486441689,2.750787486441689,2.750787486441689,2.2338173335101787,2.750787486441689,2.750787486441689,2.750787486441689,3.8144427103665794,3.8144427103665794,3.7948373131446695,3.7948373131446695,3.7948373131446695,3.7948373131446695,3.8144427103665794,2.2338173335101787,3.8144427103665794,3.7948373131446695,3.7948373131446695,3.7948373131446695,3.7948373131446695,3.8144427103665794,3.8144427103665794,3.7948373131446695,3.7948373131446695,3.7948373131446695,2.2338173335101787,3.7948373131446695
