,labels_r15_HDBSCAN_params1,labels_r15_HDBSCAN_params10,labels_r15_HDBSCAN_params11,labels_r15_HDBSCAN_params12,labels_r15_HDBSCAN_params13,labels_r15_HDBSCAN_params14,labels_r15_HDBSCAN_params15,labels_r15_HDBSCAN_params16,labels_r15_HDBSCAN_params17,labels_r15_HDBSCAN_params18,labels_r15_HDBSCAN_params19,labels_r15_HDBSCAN_params2,labels_r15_HDBSCAN_params20,labels_r15_HDBSCAN_params21,labels_r15_HDBSCAN_params22,labels_r15_HDBSCAN_params23,labels_r15_HDBSCAN_params24,labels_r15_HDBSCAN_params25,labels_r15_HDBSCAN_params26,labels_r15_HDBSCAN_params27,labels_r15_HDBSCAN_params28,labels_r15_HDBSCAN_params29,labels_r15_HDBSCAN_params3,labels_r15_HDBSCAN_params30,labels_r15_HDBSCAN_params31,labels_r15_HDBSCAN_params32,labels_r15_HDBSCAN_params33,labels_r15_HDBSCAN_params34,labels_r15_HDBSCAN_params35,labels_r15_HDBSCAN_params36,labels_r15_HDBSCAN_params37,labels_r15_HDBSCAN_params38,labels_r15_HDBSCAN_params39,labels_r15_HDBSCAN_params4,labels_r15_HDBSCAN_params40,labels_r15_HDBSCAN_params41,labels_r15_HDBSCAN_params42,labels_r15_HDBSCAN_params43,labels_r15_HDBSCAN_params44,labels_r15_HDBSCAN_params45,labels_r15_HDBSCAN_params46,labels_r15_HDBSCAN_params47,labels_r15_HDBSCAN_params48,labels_r15_HDBSCAN_params49,labels_r15_HDBSCAN_params5,labels_r15_HDBSCAN_params50,labels_r15_HDBSCAN_params51,labels_r15_HDBSCAN_params52,labels_r15_HDBSCAN_params53,labels_r15_HDBSCAN_params54,labels_r15_HDBSCAN_params55,labels_r15_HDBSCAN_params56,labels_r15_HDBSCAN_params57,labels_r15_HDBSCAN_params58,labels_r15_HDBSCAN_params59,labels_r15_HDBSCAN_params6,labels_r15_HDBSCAN_params60,labels_r15_HDBSCAN_params61,labels_r15_HDBSCAN_params62,labels_r15_HDBSCAN_params63,labels_r15_HDBSCAN_params7,labels_r15_HDBSCAN_params8,labels_r15_HDBSCAN_params9
B,2.6542797943637013,2.668816044470855,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.44282885152361634,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,2.6542797943637013,0.05263659175787697,0.44282885152361634,2.6542797943637013,2.6542797943637013,2.6542797943637013,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.38934299895485874,2.668816044470855,2.6542797943637013,2.668816044470855,2.668816044470855,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.44282885152361634,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.44282885152361634,2.6542797943637013,2.6542797943637013,2.6542797943637013,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.38934299895485874,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.44282885152361634,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.44282885152361634,0.38934299895485874,2.668816044470855,2.668816044470855
BH,0.12537045569191332,0.11508410663592938,3.3692632745695144,3.3692632745695144,3.3692632745695144,115.91360623658703,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,0.12537045569191332,3.3692632745695144,115.91360623658703,0.12537045569191332,0.12537045569191332,0.12537045569191332,3.3692632745695144,3.3692632745695144,3.3692632745695144,66.63276176547464,0.11508410663592938,0.12537045569191332,0.11508410663592938,0.11508410663592938,3.3692632745695144,3.3692632745695144,3.3692632745695144,115.91360623658703,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,115.91360623658703,0.12537045569191332,0.12537045569191332,0.12537045569191332,3.3692632745695144,3.3692632745695144,3.3692632745695144,66.63276176547464,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,115.91360623658703,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,115.91360623658703,66.63276176547464,0.11508410663592938,0.11508410663592938
D,0.03882563728997241,0.031442222954124674,0.5872322146239729,0.5872322146239729,0.5872322146239729,0.28002381661116077,0.5872322146239729,0.5872322146239729,0.5872322146239729,0.5872322146239729,0.5872322146239729,0.03882563728997241,0.5872322146239729,0.28002381661116077,0.03882563728997241,0.03882563728997241,0.03882563728997241,0.5872322146239729,0.5872322146239729,0.5872322146239729,0.2747411325788856,0.031442222954124674,0.03882563728997241,0.031442222954124674,0.031442222954124674,0.5872322146239729,0.5872322146239729,0.5872322146239729,0.28002381661116077,0.5872322146239729,0.5872322146239729,0.5872322146239729,0.5872322146239729,0.5872322146239729,0.5872322146239729,0.5872322146239729,0.28002381661116077,0.03882563728997241,0.03882563728997241,0.03882563728997241,0.5872322146239729,0.5872322146239729,0.5872322146239729,0.2747411325788856,0.5872322146239729,0.5872322146239729,0.5872322146239729,0.5872322146239729,0.5872322146239729,0.5872322146239729,0.5872322146239729,0.28002381661116077,0.5872322146239729,0.5872322146239729,0.5872322146239729,0.5872322146239729,0.5872322146239729,0.5872322146239729,0.5872322146239729,0.28002381661116077,0.2747411325788856,0.031442222954124674,0.031442222954124674
H,,,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.2968924823541955,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,,0.12669146880868873,0.2968924823541955,,,,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.3146577690700801,,,,,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.2968924823541955,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.2968924823541955,,,,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.3146577690700801,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.2968924823541955,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.2968924823541955,0.3146577690700801,,
DBCV,0.8649191077368666,0.8594055704490796,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.16314347892748385,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.8649191077368666,0.9677970735538118,0.16314347892748385,0.8649191077368666,0.8649191077368666,0.8649191077368666,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.13453313980867387,0.8594055704490796,0.8649191077368666,0.8594055704490796,0.8594055704490796,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.16314347892748385,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.16314347892748385,0.8649191077368666,0.8649191077368666,0.8649191077368666,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.13453313980867387,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.16314347892748385,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.16314347892748385,0.13453313980867387,0.8594055704490796,0.8594055704490796
I,1.720710547089216,1.8872791822039339,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.3096533180701336,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,1.720710547089216,0.6083270962252059,0.3096533180701336,1.720710547089216,1.720710547089216,1.720710547089216,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.5723511251191681,1.8872791822039339,1.720710547089216,1.8872791822039339,1.8872791822039339,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.3096533180701336,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.3096533180701336,1.720710547089216,1.720710547089216,1.720710547089216,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.5723511251191681,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.3096533180701336,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.3096533180701336,0.5723511251191681,1.8872791822039339,1.8872791822039339
C,0.005962319284375015,0.010478788343805074,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.3401097551455627,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005962319284375015,0.005027683119358178,0.3401097551455627,0.005962319284375015,0.005962319284375015,0.005962319284375015,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.28497761393187426,0.010478788343805074,0.005962319284375015,0.010478788343805074,0.010478788343805074,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.3401097551455627,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.3401097551455627,0.005962319284375015,0.005962319284375015,0.005962319284375015,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.28497761393187426,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.3401097551455627,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.3401097551455627,0.28497761393187426,0.010478788343805074,0.010478788343805074
CDbw,7.178742404322541,7.001740016444687,13.049303623794378,13.049303623794378,13.049303623794378,0.461979891866649,13.049303623794378,13.049303623794378,13.049303623794378,13.049303623794378,13.049303623794378,7.178742404322541,13.049303623794378,0.461979891866649,7.178742404322541,7.178742404322541,7.178742404322541,13.150393950134701,13.150393950134701,13.150393950134701,1.7372688082846164,7.001740016444687,7.178742404322541,7.001740016444687,7.001740016444687,13.049303623794378,13.049303623794378,13.049303623794378,0.461979891866649,13.049303623794378,13.049303623794378,13.049303623794378,13.049303623794378,13.150393950134701,13.049303623794378,13.049303623794378,0.461979891866649,7.178742404322541,7.178742404322541,7.178742404322541,13.150393950134701,13.150393950134701,13.150393950134701,1.7372688082846164,13.150393950134701,13.049303623794378,13.049303623794378,13.049303623794378,13.049303623794378,13.049303623794378,13.049303623794378,0.461979891866649,13.049303623794378,13.049303623794378,13.049303623794378,13.150393950134701,13.049303623794378,13.049303623794378,13.049303623794378,0.461979891866649,1.7372688082846164,7.001740016444687,7.001740016444687
VIASCKDE,0.6291518769526473,0.6050538401285422,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7699240137793052,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.6291518769526473,0.7503350532850191,0.7699240137793052,0.6291518769526473,0.6291518769526473,0.6291518769526473,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7813948159855585,0.6050538401285422,0.6291518769526473,0.6050538401285422,0.6050538401285422,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7699240137793052,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7699240137793052,0.6291518769526473,0.6291518769526473,0.6291518769526473,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7813948159855585,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7699240137793052,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7699240137793052,0.7813948159855585,0.6050538401285422,0.6050538401285422
COP,0.15261765494986826,0.15664295196377626,0.3576238737187484,0.3576238737187484,0.3576238737187484,0.4867278434506745,0.3576238737187484,0.3576238737187484,0.3576238737187484,0.3576238737187484,0.3576238737187484,0.15261765494986826,0.3576238737187484,0.4867278434506745,0.15261765494986826,0.15261765494986826,0.15261765494986826,0.3576238737187484,0.3576238737187484,0.3576238737187484,0.4322520897854782,0.15664295196377626,0.15261765494986826,0.15664295196377626,0.15664295196377626,0.3576238737187484,0.3576238737187484,0.3576238737187484,0.4867278434506745,0.3576238737187484,0.3576238737187484,0.3576238737187484,0.3576238737187484,0.3576238737187484,0.3576238737187484,0.3576238737187484,0.4867278434506745,0.15261765494986826,0.15261765494986826,0.15261765494986826,0.3576238737187484,0.3576238737187484,0.3576238737187484,0.4322520897854782,0.3576238737187484,0.3576238737187484,0.3576238737187484,0.3576238737187484,0.3576238737187484,0.3576238737187484,0.3576238737187484,0.4867278434506745,0.3576238737187484,0.3576238737187484,0.3576238737187484,0.3576238737187484,0.3576238737187484,0.3576238737187484,0.3576238737187484,0.4867278434506745,0.4322520897854782,0.15664295196377626,0.15664295196377626
Sym,0.09180903761518937,0.07905266383558143,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.008287634449542568,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.09180903761518937,0.06695813636093839,0.008287634449542568,0.09180903761518937,0.09180903761518937,0.09180903761518937,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.009584346914581253,0.07905266383558143,0.09180903761518937,0.07905266383558143,0.07905266383558143,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.008287634449542568,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.008287634449542568,0.09180903761518937,0.09180903761518937,0.09180903761518937,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.009584346914581253,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.008287634449542568,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.008287634449542568,0.009584346914581253,0.07905266383558143,0.07905266383558143
CS,0.4842669191337128,0.46179534239270315,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.8674089232129322,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.4842669191337128,0.2739413117656956,0.8674089232129322,0.4842669191337128,0.4842669191337128,0.4842669191337128,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.6529622710790474,0.46179534239270315,0.4842669191337128,0.46179534239270315,0.46179534239270315,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.8674089232129322,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.8674089232129322,0.4842669191337128,0.4842669191337128,0.4842669191337128,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.6529622710790474,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.8674089232129322,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.8674089232129322,0.6529622710790474,0.46179534239270315,0.46179534239270315
