,labels_sonar_SpectralClustering_params1,labels_sonar_SpectralClustering_params10,labels_sonar_SpectralClustering_params11,labels_sonar_SpectralClustering_params12,labels_sonar_SpectralClustering_params13,labels_sonar_SpectralClustering_params14,labels_sonar_SpectralClustering_params15,labels_sonar_SpectralClustering_params16,labels_sonar_SpectralClustering_params17,labels_sonar_SpectralClustering_params18,labels_sonar_SpectralClustering_params19,labels_sonar_SpectralClustering_params2,labels_sonar_SpectralClustering_params20,labels_sonar_SpectralClustering_params21,labels_sonar_SpectralClustering_params22,labels_sonar_SpectralClustering_params23,labels_sonar_SpectralClustering_params24,labels_sonar_SpectralClustering_params25,labels_sonar_SpectralClustering_params26,labels_sonar_SpectralClustering_params27,labels_sonar_SpectralClustering_params28,labels_sonar_SpectralClustering_params29,labels_sonar_SpectralClustering_params3,labels_sonar_SpectralClustering_params30,labels_sonar_SpectralClustering_params31,labels_sonar_SpectralClustering_params32,labels_sonar_SpectralClustering_params33,labels_sonar_SpectralClustering_params34,labels_sonar_SpectralClustering_params35,labels_sonar_SpectralClustering_params36,labels_sonar_SpectralClustering_params4,labels_sonar_SpectralClustering_params5,labels_sonar_SpectralClustering_params6,labels_sonar_SpectralClustering_params7,labels_sonar_SpectralClustering_params8,labels_sonar_SpectralClustering_params9
ARI_nn,-0.004489580123458017,-0.004489580123458017,-0.004489580123458017,-0.004489580123458017,-0.006227578325554169,-0.006227578325554169,0.009382538582744696,0.01003273638586364,-0.0032489458152631704,-0.0033465590900889275,-0.00011711871799428138,-0.004489580123458017,0.001449323650257645,-0.00011711871799428138,0.001449323650257645,-0.00011711871799428138,0.001449323650257645,-0.004297921820530983,0.036168470857803024,0.04642527471861583,0.042987537038967225,0.051252126307921496,-0.004715955225611878,0.05468860886980086,-0.0004815191400751605,0.0047904732024256795,-0.0004815191400751605,0.0047904732024256795,-0.0004815191400751605,0.0047904732024256795,-0.00481330428281005,-0.004712729496224503,-0.002494759689331578,-0.004489580123458017,-0.004489580123458017,-0.004489580123458017
