,labels_mk1_DBSCAN_params11,labels_mk1_DBSCAN_params16,labels_mk1_DBSCAN_params17,labels_mk1_DBSCAN_params21,labels_mk1_DBSCAN_params22,labels_mk1_DBSCAN_params23,labels_mk1_DBSCAN_params26,labels_mk1_DBSCAN_params27,labels_mk1_DBSCAN_params28,labels_mk1_DBSCAN_params31,labels_mk1_DBSCAN_params32,labels_mk1_DBSCAN_params33,labels_mk1_DBSCAN_params34,labels_mk1_DBSCAN_params36,labels_mk1_DBSCAN_params37,labels_mk1_DBSCAN_params38,labels_mk1_DBSCAN_params39,labels_mk1_DBSCAN_params41,labels_mk1_DBSCAN_params42,labels_mk1_DBSCAN_params43,labels_mk1_DBSCAN_params44,labels_mk1_DBSCAN_params45,labels_mk1_DBSCAN_params46,labels_mk1_DBSCAN_params47,labels_mk1_DBSCAN_params48,labels_mk1_DBSCAN_params49,labels_mk1_DBSCAN_params50
AMI,0.05329681506143898,0.3079025041813932,0.22210251940807135,0.5676720647577687,0.43524051508026473,0.19265362982892917,0.7972314190602403,0.7123404198888256,0.420579323044788,0.9181945571222467,0.8846971129542208,0.827023024805412,0.5372449217262608,0.7176852418072591,0.7071499600510652,0.9194703237000128,0.8442862081426443,0.7176852418072591,0.7176852418072591,0.7071499600510652,0.9380581731394853,0.644159442612809,0.723654829590179,0.723654829590179,0.723654829590179,0.723654829590179,0.8701610549385078
