,labels_lsun_DBSCAN_params11,labels_lsun_DBSCAN_params16,labels_lsun_DBSCAN_params17,labels_lsun_DBSCAN_params21,labels_lsun_DBSCAN_params22,labels_lsun_DBSCAN_params23,labels_lsun_DBSCAN_params26,labels_lsun_DBSCAN_params27,labels_lsun_DBSCAN_params28,labels_lsun_DBSCAN_params29,labels_lsun_DBSCAN_params31,labels_lsun_DBSCAN_params32,labels_lsun_DBSCAN_params33,labels_lsun_DBSCAN_params34,labels_lsun_DBSCAN_params36,labels_lsun_DBSCAN_params37,labels_lsun_DBSCAN_params38,labels_lsun_DBSCAN_params39,labels_lsun_DBSCAN_params41,labels_lsun_DBSCAN_params42,labels_lsun_DBSCAN_params43,labels_lsun_DBSCAN_params44,labels_lsun_DBSCAN_params45,labels_lsun_DBSCAN_params50
VMI,0.09547490580641282,0.3523075972208177,0.2592094314308399,0.5833443473176018,0.47310267681124346,0.2695620386224864,0.8298226343234917,0.7586701777303151,0.4795863610304834,0.21938563799256594,0.9933122655948932,0.9766899150242675,0.8345652557016744,0.6880887762240272,0.9933122655948932,0.9933122655948932,0.9933122655948932,0.8726317825987436,0.7020168761809927,0.7020168761809927,0.6959350920512712,0.9584594718999354,0.6634350955238097,0.8010344746452582
