,labels_data6_KMeans_params1,labels_data6_KMeans_params10,labels_data6_KMeans_params11,labels_data6_KMeans_params12,labels_data6_KMeans_params13,labels_data6_KMeans_params14,labels_data6_KMeans_params15,labels_data6_KMeans_params16,labels_data6_KMeans_params17,labels_data6_KMeans_params18,labels_data6_KMeans_params19,labels_data6_KMeans_params2,labels_data6_KMeans_params20,labels_data6_KMeans_params21,labels_data6_KMeans_params22,labels_data6_KMeans_params23,labels_data6_KMeans_params24,labels_data6_KMeans_params25,labels_data6_KMeans_params26,labels_data6_KMeans_params27,labels_data6_KMeans_params28,labels_data6_KMeans_params29,labels_data6_KMeans_params3,labels_data6_KMeans_params30,labels_data6_KMeans_params31,labels_data6_KMeans_params32,labels_data6_KMeans_params33,labels_data6_KMeans_params34,labels_data6_KMeans_params35,labels_data6_KMeans_params36,labels_data6_KMeans_params37,labels_data6_KMeans_params38,labels_data6_KMeans_params39,labels_data6_KMeans_params4,labels_data6_KMeans_params40,labels_data6_KMeans_params41,labels_data6_KMeans_params42,labels_data6_KMeans_params43,labels_data6_KMeans_params44,labels_data6_KMeans_params45,labels_data6_KMeans_params46,labels_data6_KMeans_params47,labels_data6_KMeans_params48,labels_data6_KMeans_params49,labels_data6_KMeans_params5,labels_data6_KMeans_params50,labels_data6_KMeans_params51,labels_data6_KMeans_params52,labels_data6_KMeans_params53,labels_data6_KMeans_params54,labels_data6_KMeans_params6,labels_data6_KMeans_params7,labels_data6_KMeans_params8,labels_data6_KMeans_params9
VMI,0.41315192428028913,0.41315192428028913,0.41315192428028913,0.41315192428028913,0.41315192428028913,0.41315192428028913,0.41315192428028913,0.41315192428028913,0.41315192428028913,0.41315192428028913,0.36896644715094323,0.41315192428028913,0.36896644715094323,0.3682954622257731,0.3682954622257731,0.3682954622257731,0.3682954622257731,0.36896644715094323,0.36896644715094323,0.3682954622257731,0.3682954622257731,0.3682954622257731,0.41315192428028913,0.3682954622257731,0.36896644715094323,0.36896644715094323,0.3682954622257731,0.3682954622257731,0.3682954622257731,0.3682954622257731,0.35789568848420505,0.35789568848420505,0.3637438007753351,0.41315192428028913,0.3637438007753351,0.3637438007753351,0.3637438007753351,0.35789568848420505,0.35789568848420505,0.3637438007753351,0.3637438007753351,0.3637438007753351,0.3637438007753351,0.35789568848420505,0.41315192428028913,0.35789568848420505,0.3637438007753351,0.3637438007753351,0.3637438007753351,0.3637438007753351,0.41315192428028913,0.41315192428028913,0.41315192428028913,0.41315192428028913
