,labels_s2_HDBSCAN_params1,labels_s2_HDBSCAN_params10,labels_s2_HDBSCAN_params11,labels_s2_HDBSCAN_params12,labels_s2_HDBSCAN_params13,labels_s2_HDBSCAN_params14,labels_s2_HDBSCAN_params15,labels_s2_HDBSCAN_params16,labels_s2_HDBSCAN_params17,labels_s2_HDBSCAN_params18,labels_s2_HDBSCAN_params19,labels_s2_HDBSCAN_params2,labels_s2_HDBSCAN_params20,labels_s2_HDBSCAN_params21,labels_s2_HDBSCAN_params22,labels_s2_HDBSCAN_params23,labels_s2_HDBSCAN_params24,labels_s2_HDBSCAN_params25,labels_s2_HDBSCAN_params26,labels_s2_HDBSCAN_params27,labels_s2_HDBSCAN_params28,labels_s2_HDBSCAN_params29,labels_s2_HDBSCAN_params3,labels_s2_HDBSCAN_params30,labels_s2_HDBSCAN_params31,labels_s2_HDBSCAN_params32,labels_s2_HDBSCAN_params33,labels_s2_HDBSCAN_params34,labels_s2_HDBSCAN_params35,labels_s2_HDBSCAN_params36,labels_s2_HDBSCAN_params37,labels_s2_HDBSCAN_params38,labels_s2_HDBSCAN_params39,labels_s2_HDBSCAN_params4,labels_s2_HDBSCAN_params40,labels_s2_HDBSCAN_params41,labels_s2_HDBSCAN_params42,labels_s2_HDBSCAN_params43,labels_s2_HDBSCAN_params44,labels_s2_HDBSCAN_params45,labels_s2_HDBSCAN_params46,labels_s2_HDBSCAN_params47,labels_s2_HDBSCAN_params48,labels_s2_HDBSCAN_params49,labels_s2_HDBSCAN_params5,labels_s2_HDBSCAN_params50,labels_s2_HDBSCAN_params51,labels_s2_HDBSCAN_params52,labels_s2_HDBSCAN_params53,labels_s2_HDBSCAN_params54,labels_s2_HDBSCAN_params55,labels_s2_HDBSCAN_params56,labels_s2_HDBSCAN_params57,labels_s2_HDBSCAN_params58,labels_s2_HDBSCAN_params59,labels_s2_HDBSCAN_params6,labels_s2_HDBSCAN_params60,labels_s2_HDBSCAN_params61,labels_s2_HDBSCAN_params62,labels_s2_HDBSCAN_params63,labels_s2_HDBSCAN_params64,labels_s2_HDBSCAN_params65,labels_s2_HDBSCAN_params66,labels_s2_HDBSCAN_params67,labels_s2_HDBSCAN_params68,labels_s2_HDBSCAN_params69,labels_s2_HDBSCAN_params7,labels_s2_HDBSCAN_params70,labels_s2_HDBSCAN_params71,labels_s2_HDBSCAN_params72,labels_s2_HDBSCAN_params8,labels_s2_HDBSCAN_params9
VMI,0.5590524889189705,0.14822060470607684,0.14822060470607684,0.14822060470607684,0.8058805634057319,0.8192013721329098,0.14793826349408765,0.14793826349408765,0.14793826349408765,0.14793826349408765,0.6881970194445369,0.5276882798476997,0.5265689827043236,0.1534705446658321,0.1534705446658321,0.1534705446658321,0.1534705446658321,0.8097924707626751,0.8228553480695804,0.14822060470607684,0.14822060470607684,0.14822060470607684,0.1534705446658321,0.14822060470607684,0.8275083492578849,0.8192013721329098,0.14793826349408765,0.14793826349408765,0.14793826349408765,0.14793826349408765,0.7861246252895105,0.5258011661472437,0.1534705446658321,0.1534705446658321,0.1534705446658321,0.1534705446658321,0.1534705446658321,0.8393861163269597,0.8228553480695804,0.14822060470607684,0.14822060470607684,0.14822060470607684,0.14822060470607684,0.8275083492578849,0.1534705446658321,0.8192013721329098,0.14793826349408765,0.14793826349408765,0.14793826349408765,0.14793826349408765,0.836587212707819,0.5258011661472437,0.1534705446658321,0.1534705446658321,0.1534705446658321,0.1534705446658321,0.1534705446658321,0.8393861163269597,0.8228553480695804,0.14822060470607684,0.14822060470607684,0.14822060470607684,0.14822060470607684,0.8275083492578849,0.8192013721329098,0.14793826349408765,0.6641719840717214,0.14793826349408765,0.14793826349408765,0.14793826349408765,0.8228553480695804,0.14822060470607684
