,labels_x2_SpectralClustering_params1,labels_x2_SpectralClustering_params10,labels_x2_SpectralClustering_params11,labels_x2_SpectralClustering_params12,labels_x2_SpectralClustering_params13,labels_x2_SpectralClustering_params14,labels_x2_SpectralClustering_params15,labels_x2_SpectralClustering_params16,labels_x2_SpectralClustering_params17,labels_x2_SpectralClustering_params18,labels_x2_SpectralClustering_params19,labels_x2_SpectralClustering_params2,labels_x2_SpectralClustering_params20,labels_x2_SpectralClustering_params21,labels_x2_SpectralClustering_params22,labels_x2_SpectralClustering_params23,labels_x2_SpectralClustering_params24,labels_x2_SpectralClustering_params25,labels_x2_SpectralClustering_params26,labels_x2_SpectralClustering_params27,labels_x2_SpectralClustering_params28,labels_x2_SpectralClustering_params29,labels_x2_SpectralClustering_params3,labels_x2_SpectralClustering_params30,labels_x2_SpectralClustering_params31,labels_x2_SpectralClustering_params32,labels_x2_SpectralClustering_params33,labels_x2_SpectralClustering_params34,labels_x2_SpectralClustering_params35,labels_x2_SpectralClustering_params36,labels_x2_SpectralClustering_params37,labels_x2_SpectralClustering_params38,labels_x2_SpectralClustering_params39,labels_x2_SpectralClustering_params4,labels_x2_SpectralClustering_params40,labels_x2_SpectralClustering_params41,labels_x2_SpectralClustering_params42,labels_x2_SpectralClustering_params43,labels_x2_SpectralClustering_params44,labels_x2_SpectralClustering_params45,labels_x2_SpectralClustering_params46,labels_x2_SpectralClustering_params47,labels_x2_SpectralClustering_params48,labels_x2_SpectralClustering_params5,labels_x2_SpectralClustering_params6,labels_x2_SpectralClustering_params7,labels_x2_SpectralClustering_params8,labels_x2_SpectralClustering_params9
B,0.6447385653654912,0.2556845690507198,0.2556845690507198,0.2556845690507198,0.2782253139349055,0.2782253139349055,0.2782253139349055,0.2782253139349055,0.2782253139349055,0.2782253139349055,0.1420054590064,0.6463629445240355,0.15451960664217365,0.1420054590064,0.15451960664217365,0.1420054590064,0.15451960664217365,0.2873678140188762,0.2873678140188762,0.36316947295978286,0.3638751842088569,0.35915457884327745,0.2556845690507198,0.36148413565588156,0.12841671946157773,0.1257768487273865,0.12841671946157773,0.1257768487273865,0.12841671946157773,0.1257768487273865,0.33715100876196286,0.33715100876196286,0.14029043054075216,0.2556845690507198,0.14511838357976178,0.1497895434511366,0.16239095105181317,0.15499291223157452,0.14881337598509853,0.15499291223157452,0.14881337598509853,0.15499291223157452,0.14881337598509853,0.2556845690507198,0.2556845690507198,0.2556845690507198,0.2556845690507198,0.2556845690507198
BH,13.840138345793607,8.317989737948796,8.317989737948796,8.317989737948796,4.366939645089061,4.366939645089061,4.366939645089061,4.366939645089061,4.366939645089061,4.366939645089061,4.0371858634359254,13.69899634927516,3.9411472904201728,4.0371858634359254,3.9411472904201728,4.0371858634359254,3.9411472904201728,3.18202655745812,3.18202655745812,3.035949435042692,3.0376151781678518,3.034099075529172,8.317989737948796,3.04231869744201,2.4147224877712876,2.185850818647987,2.4147224877712876,2.185850818647987,2.4147224877712876,2.185850818647987,2.3455705393605455,2.3455705393605455,1.402257409361512,8.317989737948796,1.4214461152259892,1.4374900786870188,1.4893636061491737,2.06958506606965,1.616013904841997,2.06958506606965,1.616013904841997,2.06958506606965,1.616013904841997,8.317989737948796,8.317989737948796,8.317989737948796,8.317989737948796,8.317989737948796
D,0.3064797304311503,0.34162337418888533,0.34162337418888533,0.34162337418888533,0.14114107273254553,0.1439131323854117,0.14114107273254553,0.1439131323854117,0.14114107273254553,0.1439131323854117,0.2845974126464486,0.30983292355323444,0.3597127268928109,0.2845974126464486,0.3597127268928109,0.2845974126464486,0.3597127268928109,0.07869972248204327,0.07869972248204327,0.09242026103883404,0.0909121670008263,0.08083047675622033,0.34162337418888533,0.06598716773047966,0.28007766927104505,0.25871225492092237,0.28007766927104505,0.25871225492092237,0.28007766927104505,0.25871225492092237,0.06282063317601923,0.06282063317601923,0.1149335030167947,0.34162337418888533,0.1176366786918567,0.1390525325668728,0.11410058506628815,0.23506336901446512,0.15368546832362545,0.23506336901446512,0.15368546832362545,0.23506336901446512,0.15368546832362545,0.34162337418888533,0.34162337418888533,0.34162337418888533,0.34162337418888533,0.34162337418888533
H,0.38403624502322564,0.29366472137426003,0.29366472137426003,0.29366472137426003,0.6289576556751041,0.6289576556751041,0.6289576556751041,0.6289576556751041,0.6289576556751041,0.6289576556751041,0.3662126348526602,0.3945828000232459,0.42573186017509423,0.3662126348526602,0.42573186017509423,0.3662126348526602,0.42573186017509423,1.1183039091482927,1.1183039091482927,1.0155099357188047,1.0233952391295766,1.0179892210664476,0.29366472137426003,1.037670383803676,0.6242038801653352,0.6296701991784792,0.6242038801653352,0.6296701991784792,0.6242038801653352,0.6296701991784792,1.347692738935391,1.347692738935391,1.0309248818267025,0.29366472137426003,1.0651390908410074,1.0841273566634437,1.1591360644228053,0.9134727007936195,0.9685003021136429,0.9134727007936195,0.9685003021136429,0.9134727007936195,0.9685003021136429,0.29366472137426003,0.29366472137426003,0.29366472137426003,0.29366472137426003,0.29366472137426003
DBCV,-0.6282559318377302,-0.13765920197195128,-0.13765920197195128,-0.13765920197195128,-0.26302278313916544,-0.2630227831391654,-0.26302278313916544,-0.2630227831391654,-0.26302278313916544,-0.2630227831391654,0.29446589024257713,-0.653453667641353,0.03819981025057459,0.29446589024257713,0.03819981025057459,0.29446589024257713,0.03819981025057459,-0.22633186884440679,-0.22633186884440679,-0.3697989328298216,-0.36782371806673414,-0.39408500876289193,-0.13765920197195128,-0.41124371524573594,-0.5377414258355524,-0.5402192378731219,-0.5377414258355524,-0.5402192378731219,-0.5377414258355524,-0.5402192378731219,-0.30755742100987826,-0.3075574210098782,-0.5054731332958043,-0.13765920197195128,-0.5019352569325501,-0.5196084194113434,-0.5380583192723044,-0.5784572714917143,-0.5479215718719586,-0.5784572714917143,-0.5479215718719586,-0.5784572714917143,-0.5479215718719586,-0.13765920197195128,-0.13765920197195128,-0.13765920197195128,-0.13765920197195128,-0.13765920197195128
I,0.21948637297749674,0.6134675941699442,0.6134675941699442,0.6134675941699442,0.6965997575198596,0.6965997575198596,0.6965997575198596,0.6965997575198596,0.6965997575198596,0.6965997575198596,0.48111687648000473,0.22031532721496547,0.45509546230061376,0.48111687648000473,0.45509546230061376,0.48111687648000473,0.45509546230061376,0.50388432376092,0.50388432376092,0.4332626357819478,0.433601735883121,0.4384603741592203,0.6134675941699442,0.43802704554701793,0.6102980103447831,0.6169556050111336,0.6102980103447831,0.6169556050111336,0.6102980103447831,0.6169556050111336,0.35754714828942213,0.35754714828942213,0.5108048602958402,0.6134675941699442,0.5008607545180768,0.477310428625069,0.4274721269420488,0.3669035939340458,0.42104677501084786,0.3669035939340458,0.42104677501084786,0.3669035939340458,0.42104677501084786,0.6134675941699442,0.6134675941699442,0.6134675941699442,0.6134675941699442,0.6134675941699442
C,0.3768867415912663,0.055699624207663986,0.055699624207663986,0.055699624207663986,0.11642899689318031,0.11642899689318031,0.11642899689318031,0.11642899689318031,0.11642899689318031,0.11642899689318031,0.040673948424424566,0.36930945475357,0.037220738651778586,0.040673948424424566,0.037220738651778586,0.040673948424424566,0.037220738651778586,0.13662244155230915,0.13662244155230915,0.15904951537244746,0.1599538662536873,0.16034884612091888,0.055699624207663986,0.16189470592992353,0.09720380177557734,0.0804001309686967,0.09720380177557734,0.0804001309686967,0.09720380177557734,0.0804001309686967,0.17394420496540722,0.17394420496540722,0.08787016897857415,0.055699624207663986,0.08825637947865224,0.08852689355229863,0.08966927392498489,0.11956309822340266,0.08342250450400635,0.11956309822340266,0.08342250450400635,0.11956309822340266,0.08342250450400635,0.055699624207663986,0.055699624207663986,0.055699624207663986,0.055699624207663986,0.055699624207663986
CDbw,0.1369519968575635,0.03505721221979932,0.03505721221979932,0.03505721221979932,0.13584894055536348,0.25010558621840473,0.13584894055536348,0.25010558621840473,0.13584894055536348,0.25010558621840473,0.07496622641168654,0.0752477393141414,0.05984107423395832,0.07496622641168654,0.05984107423395832,0.07496622641168654,0.05984107423395832,0.6425943260479958,0.6814161754112854,0.34009181328576277,0.4794323391879569,0.3967210346420459,0.03505721221979932,0.5933838848326324,0.1923049064182251,0.10635767911238395,0.1923049064182251,0.10635767911238395,0.1923049064182251,0.10635767911238395,0.8691205162309282,0.7388744523205446,0.4375645417120751,0.03505721221979932,0.2522867679611543,0.2826273509416478,0.33591951917852936,0.16486429023950894,0.5151134567291062,0.16486429023950894,0.5151134567291062,0.16486429023950894,0.5151134567291062,0.03505721221979932,0.03505721221979932,0.03505721221979932,0.03505721221979932,0.03505721221979932
VIASCKDE,0.4434562921260701,0.4570111633726394,0.4570111633726394,0.4570111633726394,0.49898808018523183,0.49898808018523183,0.49898808018523183,0.49898808018523183,0.49898808018523183,0.49898808018523183,0.4434125942213762,0.4449558268303357,0.43903902821592256,0.4434125942213762,0.43903902821592256,0.4434125942213762,0.43903902821592256,0.48490135534745077,0.48490135534745077,0.45301969053539437,0.4567422119767987,0.4005198066873961,0.4570111633726394,0.427772870293196,0.4764073855854011,0.49037284410587606,0.4764073855854011,0.49037284410587606,0.4764073855854011,0.49037284410587606,0.43181717437369066,0.43181717437369066,0.46086824565652873,0.4570111633726394,0.43514305552316407,0.35329861282048164,0.39431848069951364,0.4711916125038067,0.4559702353448468,0.4711916125038067,0.4559702353448468,0.4711916125038067,0.4559702353448468,0.4570111633726394,0.4570111633726394,0.4570111633726394,0.4570111633726394,0.4570111633726394
COP,0.3106580194173307,0.319890627924862,0.319890627924862,0.319890627924862,0.2614456611289947,0.26144566112899476,0.2614456611289947,0.26144566112899476,0.2614456611289947,0.26144566112899476,0.3179615526500268,0.3128081359768361,0.30460187998373733,0.3179615526500268,0.30460187998373733,0.3179615526500268,0.30460187998373733,0.26329124470536236,0.2632912447053623,0.24884846432502933,0.2484798620838462,0.24854118063282832,0.319890627924862,0.2482641587129012,0.2801343180093888,0.2689586805467488,0.2801343180093888,0.2689586805467488,0.2801343180093888,0.2689586805467488,0.2625611325692518,0.2625611325692518,0.23101027653614903,0.319890627924862,0.23105694910180233,0.23195533792497408,0.23341652137316993,0.273902645771597,0.23905514608519518,0.273902645771597,0.23905514608519518,0.273902645771597,0.23905514608519518,0.319890627924862,0.319890627924862,0.319890627924862,0.319890627924862,0.319890627924862
Sym,0.04301092606365048,0.10723875122275194,0.10723875122275194,0.10723875122275194,0.11115764049098757,0.11115764049098757,0.11115764049098757,0.11115764049098757,0.11115764049098757,0.11115764049098757,0.08912114625523458,0.04095458790134046,0.08516147299303917,0.08912114625523458,0.08516147299303917,0.08912114625523458,0.08516147299303917,0.09243363704369277,0.09243363704369277,0.08175115181834273,0.08117092668583344,0.08246745823361624,0.10723875122275194,0.08199893722672588,0.07652720199458492,0.08257224184750409,0.07652720199458492,0.08257224184750409,0.07652720199458492,0.08257224184750409,0.07348579343935017,0.07348579343935017,0.08009120998452082,0.10723875122275194,0.0779820026928489,0.07756527760313797,0.07179326169764878,0.05358736147846017,0.06486855734798863,0.05358736147846017,0.06486855734798863,0.05358736147846017,0.06486855734798863,0.10723875122275194,0.10723875122275194,0.10723875122275194,0.10723875122275194,0.10723875122275194
CS,1.2479835177282252,1.1213244860619849,1.1213244860619849,1.1213244860619849,1.5326412242744742,1.5326412242744742,1.5326412242744742,1.5326412242744742,1.5326412242744742,1.5326412242744742,0.9422509055705758,1.3410369588227649,1.0052515169215734,0.9422509055705758,1.0052515169215734,0.9422509055705758,1.0052515169215734,1.7563981345224937,1.756398134522494,1.6526333879150608,1.6657296024270833,1.6581689463068907,1.1213244860619849,1.683727391050229,1.0656664345118296,1.0943130612245557,1.0656664345118296,1.0943130612245557,1.0656664345118296,1.0943130612245557,1.7071759643811333,1.7071759643811333,1.2343944465592611,1.1213244860619849,1.2816403051932959,1.30813363179755,1.3930081624714725,1.0437057311995297,1.1571371090145262,1.0437057311995297,1.1571371090145262,1.0437057311995297,1.1571371090145262,1.1213244860619849,1.1213244860619849,1.1213244860619849,1.1213244860619849,1.1213244860619849
SF,0.4242970300711284,0.42609784666629646,0.42609784666629646,0.42609784666629646,0.39700355416488664,0.39700355416488664,0.39700355416488664,0.39700355416488664,0.39700355416488664,0.39700355416488664,0.3639567290737937,0.4212058646351684,0.35450161517730117,0.3639567290737937,0.35450161517730117,0.3639567290737937,0.35450161517730117,0.3699444938219504,0.3699444938219504,0.35704168419154236,0.3578566442417097,0.3580619478070325,0.42609784666629646,0.35920211703556526,0.32178374636063156,0.3294585403288518,0.32178374636063156,0.3294585403288518,0.32178374636063156,0.3294585403288518,0.3317742584570337,0.3317742584570337,0.3078912193504809,0.42609784666629646,0.3062203897102983,0.3040702851847755,0.30067523961553944,0.2514497115698615,0.28453197286852194,0.2514497115698615,0.28453197286852194,0.2514497115698615,0.28453197286852194,0.42609784666629646,0.42609784666629646,0.42609784666629646,0.42609784666629646,0.42609784666629646
SD,116660.35263649796,122190.31581461128,122190.31581461128,122190.31581461128,80037.08477902977,80037.08477902977,80037.08477902977,80037.08477902977,80037.08477902977,80037.08477902977,76936.08425173908,118724.03523585039,84367.81301603213,76936.08425173908,84367.81301603213,76936.08425173908,84367.81301603213,61006.304547910506,61006.304547910506,62957.74900703598,62921.08226958294,62819.813899937435,122190.31581461128,62827.90879308877,62811.20917073764,59120.3188864657,62811.20917073764,59120.3188864657,62811.20917073764,59120.3188864657,51028.28945176314,51028.28945176316,47164.91818563901,122190.31581461128,48825.98425865571,49579.417354058,51932.518383884606,64454.290116548415,52520.158111848425,64454.290116548415,52520.158111848425,64454.290116548415,52520.158111848425,122190.31581461128,122190.31581461128,122190.31581461128,122190.31581461128,122190.31581461128
SDbw,1.7378486247366556,1.2551972143852517,1.2551972143852517,1.2551972143852517,1.1253500763696498,1.1253500763696498,1.1253500763696498,1.1253500763696498,1.1253500763696498,1.1253500763696498,0.8760204105716649,1.7684073197711956,0.9656189814812899,0.8760204105716649,0.9656189814812899,0.8760204105716649,0.9656189814812899,1.0539010263433226,1.0539010263433226,1.193481281254094,1.2017841358011567,1.2145256524536436,1.2551972143852517,1.2433943271603418,0.7122778156992537,0.7116033057392727,0.7122778156992537,0.7116033057392727,0.7122778156992537,0.7116033057392727,1.1599434138939273,1.159943413893927,0.8019042924296521,1.2551972143852517,0.8214584655619483,0.8511869372214104,0.8794207235380032,0.7387805823102946,0.7346220490850255,0.7387805823102946,0.7346220490850255,0.7387805823102946,0.7346220490850255,1.2551972143852517,1.2551972143852517,1.2551972143852517,1.2551972143852517,1.2551972143852517
XB*,0.5104249908791129,0.27041720649686757,0.27041720649686757,0.27041720649686757,1.4284386408186522,1.4284386408186522,1.4284386408186522,1.4284386408186522,1.4284386408186522,1.4284386408186522,0.17595472157878356,0.5049004991726275,0.22174875061218605,0.17595472157878356,0.22174875061218605,0.17595472157878356,0.22174875061218605,5.400812944586211,5.400812944586211,3.4848550594397776,3.5355939209930063,3.465257492151509,0.27041720649686757,3.5944111814369464,0.46062851790751724,0.5078727935308439,0.46062851790751724,0.5078727935308439,0.46062851790751724,0.5078727935308439,5.400812944586211,5.400812944586211,1.70870225663539,0.27041720649686757,1.7285102082397827,1.683765097247243,2.0461283251797835,0.5792801057379896,0.8748033205244734,0.5792801057379896,0.8748033205244734,0.5792801057379896,0.8748033205244734,0.27041720649686757,0.27041720649686757,0.27041720649686757,0.27041720649686757,0.27041720649686757
S,0.26073969004921316,0.5880115958452694,0.5880115958452694,0.5880115958452694,0.4428568721166814,0.4428568721166814,0.4428568721166814,0.4428568721166814,0.4428568721166814,0.4428568721166814,0.5803215636249093,0.26680696639878404,0.5763742499723228,0.5803215636249093,0.5763742499723228,0.5803215636249093,0.5763742499723228,0.33986289186042856,0.33986289186042856,0.35256106411251925,0.3514354640754791,0.35065828234170626,0.5880115958452694,0.3443662869018972,0.4102306788597942,0.44238460152131587,0.4102306788597942,0.44238460152131587,0.4102306788597942,0.44238460152131587,0.3212276838005335,0.3212276838005335,0.3938337985407051,0.5880115958452694,0.38771184396490077,0.38067768663573087,0.36774655489660973,0.36385075416441853,0.3725968564000419,0.36385075416441853,0.3725968564000419,0.36385075416441853,0.3725968564000419,0.5880115958452694,0.5880115958452694,0.5880115958452694,0.5880115958452694,0.5880115958452694
DB,0.8468677878115354,0.7044740656201585,0.7044740656201585,0.7044740656201585,0.7505414815301275,0.7505414815301275,0.7505414815301275,0.7505414815301275,0.7505414815301275,0.7505414815301275,0.672035888368121,0.8610230909256685,0.7367399180726375,0.672035888368121,0.7367399180726375,0.672035888368121,0.7367399180726375,0.9188408103770525,0.9188408103770525,0.8902545763342944,0.8885505751409428,0.8897751836807885,0.7044740656201585,0.8918176951809544,0.730127259069278,0.7409600348421925,0.730127259069278,0.7409600348421925,0.730127259069278,0.7409600348421925,0.9721651108648741,0.9721651108648741,0.8725820949213906,0.7044740656201585,0.8867940816776446,0.903111312802414,0.9379475126649691,0.8488035802075299,0.8731933938649166,0.8488035802075299,0.8731933938649166,0.8488035802075299,0.8731933938649166,0.7044740656201585,0.7044740656201585,0.7044740656201585,0.7044740656201585,0.7044740656201585
