,labels_yeast_DBSCAN_params16,labels_yeast_DBSCAN_params21,labels_yeast_DBSCAN_params26,labels_yeast_DBSCAN_params27,labels_yeast_DBSCAN_params31,labels_yeast_DBSCAN_params32,labels_yeast_DBSCAN_params33,labels_yeast_DBSCAN_params36,labels_yeast_DBSCAN_params37,labels_yeast_DBSCAN_params38,labels_yeast_DBSCAN_params41,labels_yeast_DBSCAN_params46,labels_yeast_DBSCAN_params47,labels_yeast_DBSCAN_params51,labels_yeast_DBSCAN_params52
ARI,-0.0012111403769838232,-0.004491518774780076,-0.013034253750003083,-0.002546537406274192,0.02525515239830487,-0.007473499781364757,-0.019638886267436904,0.03149800270884505,0.04788922964130442,0.02539688906153927,0.016819732151866724,0.01943122517711057,0.019170463528520983,0.011367994689350373,0.011248984415507847
