,labels_trajectories_DBSCAN_params10,labels_trajectories_DBSCAN_params11,labels_trajectories_DBSCAN_params12,labels_trajectories_DBSCAN_params13,labels_trajectories_DBSCAN_params14,labels_trajectories_DBSCAN_params15,labels_trajectories_DBSCAN_params16,labels_trajectories_DBSCAN_params17,labels_trajectories_DBSCAN_params18,labels_trajectories_DBSCAN_params19,labels_trajectories_DBSCAN_params20,labels_trajectories_DBSCAN_params21,labels_trajectories_DBSCAN_params22,labels_trajectories_DBSCAN_params23,labels_trajectories_DBSCAN_params24,labels_trajectories_DBSCAN_params25,labels_trajectories_DBSCAN_params26,labels_trajectories_DBSCAN_params27,labels_trajectories_DBSCAN_params28,labels_trajectories_DBSCAN_params5,labels_trajectories_DBSCAN_params6,labels_trajectories_DBSCAN_params9
BARI,0.0024265324487110444,0.0007139953050251009,6.726918165472187e-05,0.7769435285585791,0.6488037277247248,0.40192704807421764,0.29638792280240356,1.0,1.0,0.8703621599912205,0.8687812166664433,1.0,1.0,1.0,1.0,0.199951992318771,0.199951992318771,0.199951992318771,0.199951992318771,0.0006309066173415274,2.2967186370910497e-05,0.25516258980348133
