,labels_flame_DBSCAN_params21,labels_flame_DBSCAN_params26,labels_flame_DBSCAN_params27,labels_flame_DBSCAN_params33,labels_flame_DBSCAN_params38,labels_flame_DBSCAN_params44
ARI_nn,0.2562574493444577,0.3032027723125824,0.31684464426991876,1.0,0.9660055257405425,0.82833726207529
