,labels_compound_MeanShift_params1,labels_compound_MeanShift_params10,labels_compound_MeanShift_params11,labels_compound_MeanShift_params12,labels_compound_MeanShift_params13,labels_compound_MeanShift_params14,labels_compound_MeanShift_params15,labels_compound_MeanShift_params16,labels_compound_MeanShift_params17,labels_compound_MeanShift_params18,labels_compound_MeanShift_params19,labels_compound_MeanShift_params2,labels_compound_MeanShift_params20,labels_compound_MeanShift_params21,labels_compound_MeanShift_params22,labels_compound_MeanShift_params23,labels_compound_MeanShift_params24,labels_compound_MeanShift_params25,labels_compound_MeanShift_params26,labels_compound_MeanShift_params27,labels_compound_MeanShift_params29,labels_compound_MeanShift_params3,labels_compound_MeanShift_params4,labels_compound_MeanShift_params5,labels_compound_MeanShift_params6,labels_compound_MeanShift_params7,labels_compound_MeanShift_params8,labels_compound_MeanShift_params9
AMI,0.6142277698176217,0.7170134667684169,0.7961598049155503,0.7887879720459066,0.7521268418056689,0.7077563255254654,0.7961598049155503,0.7170134667684169,0.7669819246868868,0.7669819246868868,0.7669819246868868,0.6155864110767953,0.7669819246868868,0.7713543154704223,0.7713543154704223,0.7669819246868868,0.7669819246868868,0.7713543154704223,0.7713543154704223,0.4895257246477535,0.4896771217049319,0.7511653638578983,0.7640099844592395,0.6795962790264375,0.731640726357887,0.7521268418056689,0.7077563255254654,0.7961598049155503
