,labels_twodiamonds_KMeans_params1,labels_twodiamonds_KMeans_params10,labels_twodiamonds_KMeans_params11,labels_twodiamonds_KMeans_params12,labels_twodiamonds_KMeans_params13,labels_twodiamonds_KMeans_params14,labels_twodiamonds_KMeans_params15,labels_twodiamonds_KMeans_params16,labels_twodiamonds_KMeans_params17,labels_twodiamonds_KMeans_params18,labels_twodiamonds_KMeans_params19,labels_twodiamonds_KMeans_params2,labels_twodiamonds_KMeans_params20,labels_twodiamonds_KMeans_params21,labels_twodiamonds_KMeans_params22,labels_twodiamonds_KMeans_params23,labels_twodiamonds_KMeans_params24,labels_twodiamonds_KMeans_params25,labels_twodiamonds_KMeans_params26,labels_twodiamonds_KMeans_params27,labels_twodiamonds_KMeans_params28,labels_twodiamonds_KMeans_params29,labels_twodiamonds_KMeans_params3,labels_twodiamonds_KMeans_params30,labels_twodiamonds_KMeans_params31,labels_twodiamonds_KMeans_params32,labels_twodiamonds_KMeans_params33,labels_twodiamonds_KMeans_params34,labels_twodiamonds_KMeans_params35,labels_twodiamonds_KMeans_params36,labels_twodiamonds_KMeans_params37,labels_twodiamonds_KMeans_params38,labels_twodiamonds_KMeans_params39,labels_twodiamonds_KMeans_params4,labels_twodiamonds_KMeans_params40,labels_twodiamonds_KMeans_params41,labels_twodiamonds_KMeans_params42,labels_twodiamonds_KMeans_params43,labels_twodiamonds_KMeans_params44,labels_twodiamonds_KMeans_params45,labels_twodiamonds_KMeans_params46,labels_twodiamonds_KMeans_params47,labels_twodiamonds_KMeans_params48,labels_twodiamonds_KMeans_params49,labels_twodiamonds_KMeans_params5,labels_twodiamonds_KMeans_params50,labels_twodiamonds_KMeans_params51,labels_twodiamonds_KMeans_params52,labels_twodiamonds_KMeans_params53,labels_twodiamonds_KMeans_params54,labels_twodiamonds_KMeans_params6,labels_twodiamonds_KMeans_params7,labels_twodiamonds_KMeans_params8,labels_twodiamonds_KMeans_params9
Sym,0.05384924013241848,0.05384924013241848,0.05384924013241848,0.05384924013241848,0.05384924013241848,0.05384924013241848,0.05384924013241848,0.05384924013241848,0.05384924013241848,0.05384924013241848,0.024320182452738842,0.05384924013241848,0.024320182452738842,0.0242562139760975,0.0242562139760975,0.0242562139760975,0.0242562139760975,0.024320182452738842,0.024320182452738842,0.0242562139760975,0.0242562139760975,0.0242562139760975,0.05384924013241848,0.0242562139760975,0.024320182452738842,0.024320182452738842,0.0242562139760975,0.0242562139760975,0.0242562139760975,0.0242562139760975,0.015186871368366807,0.015186871368366807,0.015186871368366807,0.05384924013241848,0.015186871368366807,0.015186871368366807,0.015186871368366807,0.015186871368366807,0.015186871368366807,0.015186871368366807,0.015186871368366807,0.015186871368366807,0.015186871368366807,0.015186871368366807,0.05384924013241848,0.015186871368366807,0.015186871368366807,0.015186871368366807,0.015186871368366807,0.015186871368366807,0.05384924013241848,0.05384924013241848,0.05384924013241848,0.05384924013241848
CS,1.3479259993630959,1.3479259993630959,1.3479259993630959,1.3479259993630959,1.3479259993630959,1.3479259993630959,1.3479259993630959,1.3479259993630959,1.3479259993630959,1.3479259993630959,1.2026354453734263,1.3479259993630959,1.2026354453734263,1.2022245837950734,1.2022245837950734,1.2022245837950734,1.2022245837950734,1.2026354453734263,1.2026354453734263,1.2022245837950734,1.2022245837950734,1.2022245837950734,1.3479259993630959,1.2022245837950734,1.2026354453734263,1.2026354453734263,1.2022245837950734,1.2022245837950734,1.2022245837950734,1.2022245837950734,1.1838134041927992,1.1838134041927992,1.183813404192799,1.3479259993630959,1.183813404192799,1.183813404192799,1.183813404192799,1.1838134041927992,1.1838134041927992,1.183813404192799,1.183813404192799,1.183813404192799,1.183813404192799,1.1838134041927992,1.3479259993630959,1.1838134041927992,1.183813404192799,1.183813404192799,1.183813404192799,1.183813404192799,1.3479259993630959,1.3479259993630959,1.3479259993630959,1.3479259993630959
SF,0.38029995292911933,0.38029995292911933,0.38029995292911933,0.38029995292911933,0.38029995292911933,0.38029995292911933,0.38029995292911933,0.38029995292911933,0.38029995292911933,0.38029995292911933,0.3328462599146913,0.38029995292911933,0.3328462599146913,0.33272730418248864,0.33272730418248864,0.33272730418248864,0.33272730418248864,0.3328462599146913,0.3328462599146913,0.33272730418248864,0.33272730418248864,0.33272730418248864,0.38029995292911933,0.33272730418248864,0.3328462599146913,0.3328462599146913,0.33272730418248864,0.33272730418248864,0.33272730418248864,0.33272730418248864,0.28967216185938005,0.28967216185938005,0.28967216185938005,0.38029995292911933,0.28967216185938005,0.28967216185938005,0.28967216185938005,0.28967216185938005,0.28967216185938005,0.28967216185938005,0.28967216185938005,0.28967216185938005,0.28967216185938005,0.28967216185938005,0.38029995292911933,0.28967216185938005,0.28967216185938005,0.28967216185938005,0.28967216185938005,0.28967216185938005,0.38029995292911933,0.38029995292911933,0.38029995292911933,0.38029995292911933
SD,882181.857377843,882181.857377843,882181.857377843,882181.857377843,882181.857377843,882181.857377843,882181.857377843,882181.857377843,882181.857377843,882181.857377843,511879.9623107732,882181.857377843,511879.9623107732,512094.2314452845,512094.2314452845,512094.2314452845,512094.2314452845,511879.9623107732,511879.9623107732,512094.2314452845,512094.2314452845,512094.2314452845,882181.857377843,512094.2314452845,511879.9623107732,511879.9623107732,512094.2314452845,512094.2314452845,512094.2314452845,512094.2314452845,340028.3909966609,340028.3909966609,340028.3909966609,882181.857377843,340028.3909966609,340028.3909966609,340028.3909966609,340028.3909966609,340028.3909966609,340028.3909966609,340028.3909966609,340028.3909966609,340028.3909966609,340028.3909966609,882181.857377843,340028.3909966609,340028.3909966609,340028.3909966609,340028.3909966609,340028.3909966609,882181.857377843,882181.857377843,882181.857377843,882181.857377843
SDbw,1.3572097734317103,1.3572097734317103,1.3572097734317103,1.3572097734317103,1.3572097734317103,1.3572097734317103,1.3572097734317103,1.3572097734317103,1.3572097734317103,1.3572097734317103,1.1035714188247288,1.3572097734317103,1.1035714188247288,1.1095732025874963,1.1095732025874963,1.1095732025874963,1.1095732025874963,1.1035714188247288,1.1035714188247288,1.1095732025874963,1.1095732025874963,1.1095732025874963,1.3572097734317103,1.1095732025874963,1.1035714188247288,1.1035714188247288,1.1095732025874963,1.1095732025874963,1.1095732025874963,1.1095732025874963,0.8667801312829881,0.8667801312829881,0.8667801312829881,1.3572097734317103,0.8667801312829881,0.8667801312829881,0.8667801312829881,0.8667801312829881,0.8667801312829881,0.8667801312829881,0.8667801312829881,0.8667801312829881,0.8667801312829881,0.8667801312829881,1.3572097734317103,0.8667801312829881,0.8667801312829881,0.8667801312829881,0.8667801312829881,0.8667801312829881,1.3572097734317103,1.3572097734317103,1.3572097734317103,1.3572097734317103
XB*,0.2235096076255091,0.2235096076255091,0.2235096076255091,0.2235096076255091,0.2235096076255091,0.2235096076255091,0.2235096076255091,0.2235096076255091,0.2235096076255091,0.2235096076255091,0.4321999801203316,0.2235096076255091,0.4321999801203316,0.43259408984919484,0.43259408984919484,0.43259408984919484,0.43259408984919484,0.4321999801203316,0.4321999801203316,0.43259408984919484,0.43259408984919484,0.43259408984919484,0.2235096076255091,0.43259408984919484,0.4321999801203316,0.4321999801203316,0.43259408984919484,0.43259408984919484,0.43259408984919484,0.43259408984919484,0.22855068980421447,0.22855068980421447,0.22855068980421447,0.2235096076255091,0.22855068980421447,0.22855068980421447,0.22855068980421447,0.22855068980421447,0.22855068980421447,0.22855068980421447,0.22855068980421447,0.22855068980421447,0.22855068980421447,0.22855068980421447,0.2235096076255091,0.22855068980421447,0.22855068980421447,0.22855068980421447,0.22855068980421447,0.22855068980421447,0.2235096076255091,0.2235096076255091,0.2235096076255091,0.2235096076255091
S,0.485918709357733,0.485918709357733,0.485918709357733,0.485918709357733,0.485918709357733,0.485918709357733,0.485918709357733,0.485918709357733,0.485918709357733,0.485918709357733,0.4440411974349569,0.485918709357733,0.4440411974349569,0.4439774434357783,0.4439774434357783,0.4439774434357783,0.4439774434357783,0.4440411974349569,0.4440411974349569,0.4439774434357783,0.4439774434357783,0.4439774434357783,0.485918709357733,0.4439774434357783,0.4440411974349569,0.4440411974349569,0.4439774434357783,0.4439774434357783,0.4439774434357783,0.4439774434357783,0.4418270914497374,0.4418270914497374,0.4418270914497374,0.485918709357733,0.4418270914497374,0.4418270914497374,0.4418270914497374,0.4418270914497374,0.4418270914497374,0.4418270914497374,0.4418270914497374,0.4418270914497374,0.4418270914497374,0.4418270914497374,0.485918709357733,0.4418270914497374,0.4418270914497374,0.4418270914497374,0.4418270914497374,0.4418270914497374,0.485918709357733,0.485918709357733,0.485918709357733,0.485918709357733
DB,0.851863969409335,0.851863969409335,0.851863969409335,0.851863969409335,0.851863969409335,0.851863969409335,0.851863969409335,0.851863969409335,0.851863969409335,0.851863969409335,0.7639143953156348,0.851863969409335,0.7639143953156348,0.7640133445645084,0.7640133445645084,0.7640133445645084,0.7640133445645084,0.7639143953156348,0.7639143953156348,0.7640133445645084,0.7640133445645084,0.7640133445645084,0.851863969409335,0.7640133445645084,0.7639143953156348,0.7639143953156348,0.7640133445645084,0.7640133445645084,0.7640133445645084,0.7640133445645084,0.8225435523244488,0.8225435523244488,0.8225435523244486,0.851863969409335,0.8225435523244486,0.8225435523244486,0.8225435523244486,0.8225435523244488,0.8225435523244488,0.8225435523244486,0.8225435523244486,0.8225435523244486,0.8225435523244486,0.8225435523244488,0.851863969409335,0.8225435523244488,0.8225435523244486,0.8225435523244486,0.8225435523244486,0.8225435523244486,0.851863969409335,0.851863969409335,0.851863969409335,0.851863969409335
CH,902.7949452276697,902.7949452276697,902.7949452276697,902.7949452276697,902.7949452276697,902.7949452276697,902.7949452276697,902.7949452276697,902.7949452276697,902.7949452276697,783.5436796173111,902.7949452276697,783.5436796173111,783.5580874554196,783.5580874554196,783.5580874554196,783.5580874554196,783.5436796173111,783.5436796173111,783.5580874554196,783.5580874554196,783.5580874554196,902.7949452276697,783.5580874554196,783.5436796173111,783.5436796173111,783.5580874554196,783.5580874554196,783.5580874554196,783.5580874554196,990.589581560501,990.589581560501,990.5895815605007,902.7949452276697,990.5895815605007,990.5895815605007,990.5895815605007,990.589581560501,990.589581560501,990.5895815605007,990.5895815605007,990.5895815605007,990.5895815605007,990.589581560501,902.7949452276697,990.589581560501,990.5895815605007,990.5895815605007,990.5895815605007,990.5895815605007,902.7949452276697,902.7949452276697,902.7949452276697,902.7949452276697
AD-S,0.16559405534425764,0.16559405534425764,0.16559405534425764,0.16559405534425764,0.16559405534425764,0.16559405534425764,0.16559405534425764,0.16559405534425764,0.16559405534425764,0.16559405534425764,0.11811857439674187,0.16559405534425764,0.11811857439674187,0.11826042477677103,0.11826042477677103,0.11826042477677103,0.11826042477677103,0.11811857439674187,0.11811857439674187,0.11826042477677103,0.11826042477677103,0.11826042477677103,0.16559405534425764,0.11826042477677103,0.11811857439674187,0.11811857439674187,0.11826042477677103,0.11826042477677103,0.11826042477677103,0.11826042477677103,0.06925905279429392,0.06925905279429392,0.06925905279429392,0.16559405534425764,0.06925905279429392,0.06925905279429392,0.06925905279429392,0.06925905279429392,0.06925905279429392,0.06925905279429392,0.06925905279429392,0.06925905279429392,0.06925905279429392,0.06925905279429392,0.16559405534425764,0.06925905279429392,0.06925905279429392,0.06925905279429392,0.06925905279429392,0.06925905279429392,0.16559405534425764,0.16559405534425764,0.16559405534425764,0.16559405534425764
AD-DB,1.6751869538372581,1.6751869538372581,1.6751869538372581,1.6751869538372581,1.6751869538372581,1.6751869538372581,1.6751869538372581,1.6751869538372581,1.6751869538372581,1.6751869538372581,1.9148673167539612,1.6751869538372581,1.9148673167539612,1.9151666179664293,1.9151666179664293,1.9151666179664293,1.9151666179664293,1.9148673167539612,1.9148673167539612,1.9151666179664293,1.9151666179664293,1.9151666179664293,1.6751869538372581,1.9151666179664293,1.9148673167539612,1.9148673167539612,1.9151666179664293,1.9151666179664293,1.9151666179664293,1.9151666179664293,1.9705667949219097,1.9705667949219097,1.97056679492191,1.6751869538372581,1.97056679492191,1.97056679492191,1.97056679492191,1.9705667949219097,1.9705667949219097,1.97056679492191,1.97056679492191,1.97056679492191,1.97056679492191,1.9705667949219097,1.6751869538372581,1.9705667949219097,1.97056679492191,1.97056679492191,1.97056679492191,1.97056679492191,1.6751869538372581,1.6751869538372581,1.6751869538372581,1.6751869538372581
AD-CH,926.2210898189793,926.2210898189793,926.2210898189793,926.2210898189793,926.2210898189793,926.2210898189793,926.2210898189793,926.2210898189793,926.2210898189793,926.2210898189793,472.5842110558705,926.2210898189793,472.5842110558705,472.61604988002154,472.61604988002154,472.61604988002154,472.61604988002154,472.5842110558705,472.5842110558705,472.61604988002154,472.61604988002154,472.61604988002154,926.2210898189793,472.61604988002154,472.5842110558705,472.5842110558705,472.61604988002154,472.61604988002154,472.61604988002154,472.61604988002154,320.2947660336479,320.2947660336479,320.2947660336479,926.2210898189793,320.2947660336479,320.2947660336479,320.2947660336479,320.2947660336479,320.2947660336479,320.2947660336479,320.2947660336479,320.2947660336479,320.2947660336479,320.2947660336479,926.2210898189793,320.2947660336479,320.2947660336479,320.2947660336479,320.2947660336479,320.2947660336479,926.2210898189793,926.2210898189793,926.2210898189793,926.2210898189793
AD-idea,1.4345512176025297,1.4345512176025297,1.4345512176025297,1.4345512176025297,1.4345512176025297,1.4345512176025297,1.4345512176025297,1.4345512176025297,1.4345512176025297,1.4345512176025297,1.3490396261387079,1.4345512176025297,1.3490396261387079,1.3509610327557375,1.3509610327557375,1.3509610327557375,1.3509610327557375,1.3490396261387079,1.3490396261387079,1.3509610327557375,1.3509610327557375,1.3509610327557375,1.4345512176025297,1.3509610327557375,1.3490396261387079,1.3490396261387079,1.3509610327557375,1.3509610327557375,1.3509610327557375,1.3509610327557375,1.2347526673929934,1.2347526673929934,1.2347526673929934,1.4345512176025297,1.2347526673929934,1.2347526673929934,1.2347526673929934,1.2347526673929934,1.2347526673929934,1.2347526673929934,1.2347526673929934,1.2347526673929934,1.2347526673929934,1.2347526673929934,1.4345512176025297,1.2347526673929934,1.2347526673929934,1.2347526673929934,1.2347526673929934,1.2347526673929934,1.4345512176025297,1.4345512176025297,1.4345512176025297,1.4345512176025297
