,labels_lsun_MeanShift_params1,labels_lsun_MeanShift_params10,labels_lsun_MeanShift_params11,labels_lsun_MeanShift_params12,labels_lsun_MeanShift_params13,labels_lsun_MeanShift_params14,labels_lsun_MeanShift_params15,labels_lsun_MeanShift_params16,labels_lsun_MeanShift_params17,labels_lsun_MeanShift_params18,labels_lsun_MeanShift_params19,labels_lsun_MeanShift_params2,labels_lsun_MeanShift_params20,labels_lsun_MeanShift_params21,labels_lsun_MeanShift_params22,labels_lsun_MeanShift_params23,labels_lsun_MeanShift_params24,labels_lsun_MeanShift_params25,labels_lsun_MeanShift_params26,labels_lsun_MeanShift_params3,labels_lsun_MeanShift_params4,labels_lsun_MeanShift_params5,labels_lsun_MeanShift_params6,labels_lsun_MeanShift_params7,labels_lsun_MeanShift_params8,labels_lsun_MeanShift_params9
ARI_nn,0.32791664880161214,0.6567311551421765,0.6579961592217983,0.6567311551421765,0.649687496966424,0.5503039827263706,0.6567311551421765,0.6567311551421765,0.6397262762601027,0.616091837060477,0.5864429336240008,0.3286923815040465,0.5819548914000326,0.6235203243900712,0.5938033772116993,0.5944692138677945,0.5944692138677945,0.6587231991089574,0.5582930469906349,0.3871082710796413,0.3892221345062973,0.6516002548558899,0.4574296828356159,0.649687496966424,0.5503039827263706,0.6567311551421765
