,labels_a3_MeanShift_params1,labels_a3_MeanShift_params10,labels_a3_MeanShift_params11,labels_a3_MeanShift_params12,labels_a3_MeanShift_params13,labels_a3_MeanShift_params14,labels_a3_MeanShift_params15,labels_a3_MeanShift_params16,labels_a3_MeanShift_params17,labels_a3_MeanShift_params18,labels_a3_MeanShift_params19,labels_a3_MeanShift_params2,labels_a3_MeanShift_params20,labels_a3_MeanShift_params27,labels_a3_MeanShift_params28,labels_a3_MeanShift_params29,labels_a3_MeanShift_params3,labels_a3_MeanShift_params30,labels_a3_MeanShift_params4,labels_a3_MeanShift_params5,labels_a3_MeanShift_params6,labels_a3_MeanShift_params7,labels_a3_MeanShift_params8,labels_a3_MeanShift_params9
BARI,0.49692816625621367,0.1439029089604793,0.10645250668886952,0.07566636472308791,0.1709357613158877,0.17355704208354783,0.13943198947477609,0.1439029089604793,0.0783698542230152,0.07502430803747247,0.07768868342845903,0.4990618369716319,0.07645301555263732,0.07760861967838319,0.039162451068756515,0.03933638677586729,0.3541162281853311,0.039326431039253734,0.3673818037545811,0.2012092276977758,0.2286888066832724,0.1709357613158877,0.17355704208354783,0.13943198947477609
