,labels_zigzag_outliers_KMeans_params1,labels_zigzag_outliers_KMeans_params10,labels_zigzag_outliers_KMeans_params11,labels_zigzag_outliers_KMeans_params12,labels_zigzag_outliers_KMeans_params13,labels_zigzag_outliers_KMeans_params14,labels_zigzag_outliers_KMeans_params15,labels_zigzag_outliers_KMeans_params16,labels_zigzag_outliers_KMeans_params17,labels_zigzag_outliers_KMeans_params18,labels_zigzag_outliers_KMeans_params19,labels_zigzag_outliers_KMeans_params2,labels_zigzag_outliers_KMeans_params20,labels_zigzag_outliers_KMeans_params21,labels_zigzag_outliers_KMeans_params22,labels_zigzag_outliers_KMeans_params23,labels_zigzag_outliers_KMeans_params24,labels_zigzag_outliers_KMeans_params25,labels_zigzag_outliers_KMeans_params26,labels_zigzag_outliers_KMeans_params27,labels_zigzag_outliers_KMeans_params28,labels_zigzag_outliers_KMeans_params29,labels_zigzag_outliers_KMeans_params3,labels_zigzag_outliers_KMeans_params30,labels_zigzag_outliers_KMeans_params31,labels_zigzag_outliers_KMeans_params32,labels_zigzag_outliers_KMeans_params33,labels_zigzag_outliers_KMeans_params34,labels_zigzag_outliers_KMeans_params35,labels_zigzag_outliers_KMeans_params36,labels_zigzag_outliers_KMeans_params37,labels_zigzag_outliers_KMeans_params38,labels_zigzag_outliers_KMeans_params39,labels_zigzag_outliers_KMeans_params4,labels_zigzag_outliers_KMeans_params40,labels_zigzag_outliers_KMeans_params41,labels_zigzag_outliers_KMeans_params42,labels_zigzag_outliers_KMeans_params43,labels_zigzag_outliers_KMeans_params44,labels_zigzag_outliers_KMeans_params45,labels_zigzag_outliers_KMeans_params46,labels_zigzag_outliers_KMeans_params47,labels_zigzag_outliers_KMeans_params48,labels_zigzag_outliers_KMeans_params49,labels_zigzag_outliers_KMeans_params5,labels_zigzag_outliers_KMeans_params50,labels_zigzag_outliers_KMeans_params51,labels_zigzag_outliers_KMeans_params52,labels_zigzag_outliers_KMeans_params53,labels_zigzag_outliers_KMeans_params54,labels_zigzag_outliers_KMeans_params55,labels_zigzag_outliers_KMeans_params56,labels_zigzag_outliers_KMeans_params57,labels_zigzag_outliers_KMeans_params58,labels_zigzag_outliers_KMeans_params59,labels_zigzag_outliers_KMeans_params6,labels_zigzag_outliers_KMeans_params60,labels_zigzag_outliers_KMeans_params61,labels_zigzag_outliers_KMeans_params62,labels_zigzag_outliers_KMeans_params63,labels_zigzag_outliers_KMeans_params64,labels_zigzag_outliers_KMeans_params65,labels_zigzag_outliers_KMeans_params66,labels_zigzag_outliers_KMeans_params67,labels_zigzag_outliers_KMeans_params68,labels_zigzag_outliers_KMeans_params69,labels_zigzag_outliers_KMeans_params7,labels_zigzag_outliers_KMeans_params70,labels_zigzag_outliers_KMeans_params71,labels_zigzag_outliers_KMeans_params72,labels_zigzag_outliers_KMeans_params73,labels_zigzag_outliers_KMeans_params74,labels_zigzag_outliers_KMeans_params75,labels_zigzag_outliers_KMeans_params76,labels_zigzag_outliers_KMeans_params77,labels_zigzag_outliers_KMeans_params78,labels_zigzag_outliers_KMeans_params79,labels_zigzag_outliers_KMeans_params8,labels_zigzag_outliers_KMeans_params80,labels_zigzag_outliers_KMeans_params81,labels_zigzag_outliers_KMeans_params82,labels_zigzag_outliers_KMeans_params83,labels_zigzag_outliers_KMeans_params84,labels_zigzag_outliers_KMeans_params85,labels_zigzag_outliers_KMeans_params86,labels_zigzag_outliers_KMeans_params87,labels_zigzag_outliers_KMeans_params88,labels_zigzag_outliers_KMeans_params89,labels_zigzag_outliers_KMeans_params9,labels_zigzag_outliers_KMeans_params90
B,0.5365772064528443,0.5365772064528443,0.5365772064528443,0.5365772064528443,0.5365772064528443,0.5365772064528443,0.5365772064528443,0.5365772064528443,0.5365772064528443,0.5365772064528443,0.3450666325160161,0.5365772064528443,0.3450666325160161,0.34362694408094446,0.34362694408094446,0.34362694408094446,0.34362694408094446,0.3450666325160161,0.3450666325160161,0.34362694408094446,0.34362694408094446,0.34362694408094446,0.5365772064528443,0.34362694408094446,0.3450666325160161,0.3450666325160161,0.34362694408094446,0.34362694408094446,0.34362694408094446,0.34362694408094446,0.21815494785721007,0.21815494785721007,0.21815494785721007,0.5365772064528443,0.21815494785721007,0.21815494785721007,0.21815494785721007,0.21815494785721007,0.21815494785721007,0.21815494785721007,0.21815494785721007,0.21815494785721007,0.21815494785721007,0.21815494785721007,0.5365772064528443,0.21815494785721007,0.21815494785721007,0.21815494785721007,0.21815494785721007,0.21815494785721007,0.12352698413295507,0.12352698413295507,0.12352698413295507,0.12352698413295507,0.12352698413295507,0.5365772064528443,0.12352698413295507,0.12352698413295507,0.12352698413295507,0.12352698413295507,0.12352698413295507,0.12352698413295507,0.12352698413295507,0.12352698413295507,0.12352698413295507,0.12352698413295507,0.5365772064528443,0.12352698413295507,0.12352698413295507,0.12352698413295507,0.07533717823554423,0.07533717823554423,0.07533717823554423,0.07533717823554423,0.07533717823554423,0.07533717823554423,0.07533717823554423,0.5365772064528443,0.07533717823554423,0.07533717823554423,0.07533717823554423,0.07533717823554423,0.07533717823554423,0.07533717823554423,0.07533717823554423,0.07533717823554423,0.07533717823554423,0.07533717823554423,0.5365772064528443,0.07533717823554423
BH,31.317482776138988,31.317482776138988,31.317482776138988,31.317482776138988,31.317482776138988,31.317482776138988,31.317482776138988,31.317482776138988,31.317482776138988,31.317482776138988,15.053982149552787,31.317482776138988,15.053982149552787,15.053721469051277,15.053721469051277,15.053721469051277,15.053721469051277,15.053982149552787,15.053982149552787,15.053721469051277,15.053721469051277,15.053721469051277,31.317482776138988,15.053721469051277,15.053982149552787,15.053982149552787,15.053721469051277,15.053721469051277,15.053721469051277,15.053721469051277,7.287138840224019,7.287138840224019,7.287138840224019,31.317482776138988,7.287138840224019,7.287138840224019,7.287138840224019,7.287138840224019,7.287138840224019,7.287138840224019,7.287138840224019,7.287138840224019,7.287138840224019,7.287138840224019,31.317482776138988,7.287138840224019,7.287138840224019,7.287138840224019,7.287138840224019,7.287138840224019,4.375606573652396,4.375606573652396,4.375606573652396,4.375606573652396,4.375606573652396,31.317482776138988,4.375606573652396,4.375606573652396,4.375606573652396,4.375606573652396,4.375606573652396,4.375606573652396,4.375606573652396,4.375606573652396,4.375606573652396,4.375606573652396,31.317482776138988,4.375606573652396,4.375606573652396,4.375606573652396,2.576391394513306,2.576391394513306,2.576391394513306,2.576391394513306,2.576391394513306,2.576391394513306,2.576391394513306,31.317482776138988,2.576391394513306,2.576391394513306,2.576391394513306,2.576391394513306,2.576391394513306,2.576391394513306,2.576391394513306,2.576391394513306,2.576391394513306,2.576391394513306,31.317482776138988,2.576391394513306
D,0.2981955978731212,0.2981955978731212,0.2981955978731212,0.2981955978731212,0.2981955978731212,0.2981955978731212,0.2981955978731212,0.2981955978731212,0.2981955978731212,0.2981955978731212,0.25539901718212893,0.2981955978731212,0.25539901718212893,0.2651597754982119,0.2651597754982119,0.2651597754982119,0.2651597754982119,0.25539901718212893,0.25539901718212893,0.2651597754982119,0.2651597754982119,0.2651597754982119,0.2981955978731212,0.2651597754982119,0.25539901718212893,0.25539901718212893,0.2651597754982119,0.2651597754982119,0.2651597754982119,0.2651597754982119,0.3463563945687897,0.3463563945687897,0.3463563945687897,0.2981955978731212,0.3463563945687897,0.3463563945687897,0.3463563945687897,0.3463563945687897,0.3463563945687897,0.3463563945687897,0.3463563945687897,0.3463563945687897,0.3463563945687897,0.3463563945687897,0.2981955978731212,0.3463563945687897,0.3463563945687897,0.3463563945687897,0.3463563945687897,0.3463563945687897,0.36540141242983426,0.36540141242983426,0.36540141242983426,0.36540141242983426,0.36540141242983426,0.2981955978731212,0.36540141242983426,0.36540141242983426,0.36540141242983426,0.36540141242983426,0.36540141242983426,0.36540141242983426,0.36540141242983426,0.36540141242983426,0.36540141242983426,0.36540141242983426,0.2981955978731212,0.36540141242983426,0.36540141242983426,0.36540141242983426,0.43076781014719573,0.43076781014719573,0.43076781014719573,0.43076781014719573,0.43076781014719573,0.43076781014719573,0.43076781014719573,0.2981955978731212,0.43076781014719573,0.43076781014719573,0.43076781014719573,0.43076781014719573,0.43076781014719573,0.43076781014719573,0.43076781014719573,0.43076781014719573,0.43076781014719573,0.43076781014719573,0.2981955978731212,0.43076781014719573
H,0.4206408009863682,0.4206408009863682,0.4206408009863682,0.4206408009863682,0.4206408009863682,0.4206408009863682,0.4206408009863682,0.4206408009863682,0.4206408009863682,0.4206408009863682,0.5048397506619903,0.4206408009863682,0.5048397506619903,0.5039993696789002,0.5039993696789002,0.5039993696789002,0.5039993696789002,0.5048397506619903,0.5048397506619903,0.5039993696789002,0.5039993696789002,0.5039993696789002,0.4206408009863682,0.5039993696789002,0.5048397506619903,0.5048397506619903,0.5039993696789002,0.5039993696789002,0.5039993696789002,0.5039993696789002,0.6765013808451116,0.6765013808451116,0.6765013808451116,0.4206408009863682,0.6765013808451116,0.6765013808451116,0.6765013808451116,0.6765013808451116,0.6765013808451116,0.6765013808451116,0.6765013808451116,0.6765013808451116,0.6765013808451116,0.6765013808451116,0.4206408009863682,0.6765013808451116,0.6765013808451116,0.6765013808451116,0.6765013808451116,0.6765013808451116,0.7097666476350881,0.7097666476350881,0.7097666476350881,0.7097666476350881,0.7097666476350881,0.4206408009863682,0.7097666476350881,0.7097666476350881,0.7097666476350881,0.7097666476350881,0.7097666476350881,0.7097666476350881,0.7097666476350881,0.7097666476350881,0.7097666476350881,0.7097666476350881,0.4206408009863682,0.7097666476350881,0.7097666476350881,0.7097666476350881,0.6568793550634204,0.6568793550634204,0.6568793550634204,0.6568793550634204,0.6568793550634204,0.6568793550634204,0.6568793550634204,0.4206408009863682,0.6568793550634204,0.6568793550634204,0.6568793550634204,0.6568793550634204,0.6568793550634204,0.6568793550634204,0.6568793550634204,0.6568793550634204,0.6568793550634204,0.6568793550634204,0.4206408009863682,0.6568793550634204
DBCV,-0.9885671507255237,-0.9885671507255237,-0.9885671507255237,-0.9885671507255237,-0.9885671507255237,-0.9885671507255237,-0.9885671507255237,-0.9885671507255237,-0.9885671507255237,-0.9885671507255237,-0.9604262047063269,-0.9885671507255237,-0.9604262047063269,-0.9421169712402016,-0.9421169712402016,-0.9421169712402016,-0.9421169712402016,-0.9604262047063269,-0.9604262047063269,-0.9421169712402016,-0.9421169712402016,-0.9421169712402016,-0.9885671507255237,-0.9421169712402016,-0.9604262047063269,-0.9604262047063269,-0.9421169712402016,-0.9421169712402016,-0.9421169712402016,-0.9421169712402016,-0.9186192001201077,-0.9186192001201077,-0.9186192001201077,-0.9885671507255237,-0.9186192001201077,-0.9186192001201077,-0.9186192001201077,-0.9186192001201077,-0.9186192001201077,-0.9186192001201077,-0.9186192001201077,-0.9186192001201077,-0.9186192001201077,-0.9186192001201077,-0.9885671507255237,-0.9186192001201077,-0.9186192001201077,-0.9186192001201077,-0.9186192001201077,-0.9186192001201077,-0.64694684160077,-0.64694684160077,-0.64694684160077,-0.64694684160077,-0.64694684160077,-0.9885671507255237,-0.64694684160077,-0.64694684160077,-0.64694684160077,-0.64694684160077,-0.64694684160077,-0.64694684160077,-0.64694684160077,-0.64694684160077,-0.64694684160077,-0.64694684160077,-0.9885671507255237,-0.64694684160077,-0.64694684160077,-0.64694684160077,-0.5696202742634747,-0.5696202742634747,-0.5696202742634747,-0.5696202742634747,-0.5696202742634747,-0.5696202742634747,-0.5696202742634747,-0.9885671507255237,-0.5696202742634747,-0.5696202742634747,-0.5696202742634747,-0.5696202742634747,-0.5696202742634747,-0.5696202742634747,-0.5696202742634747,-0.5696202742634747,-0.5696202742634747,-0.5696202742634747,-0.9885671507255237,-0.5696202742634747
I,0.4111718441582987,0.4111718441582987,0.4111718441582987,0.4111718441582987,0.4111718441582987,0.4111718441582987,0.4111718441582987,0.4111718441582987,0.4111718441582987,0.4111718441582987,0.3248496050825299,0.4111718441582987,0.3248496050825299,0.32566241974809385,0.32566241974809385,0.32566241974809385,0.32566241974809385,0.3248496050825299,0.3248496050825299,0.32566241974809385,0.32566241974809385,0.32566241974809385,0.4111718441582987,0.32566241974809385,0.3248496050825299,0.3248496050825299,0.32566241974809385,0.32566241974809385,0.32566241974809385,0.32566241974809385,0.4811579320043623,0.4811579320043623,0.4811579320043623,0.4111718441582987,0.4811579320043623,0.4811579320043623,0.4811579320043623,0.4811579320043623,0.4811579320043623,0.4811579320043623,0.4811579320043623,0.4811579320043623,0.4811579320043623,0.4811579320043623,0.4111718441582987,0.4811579320043623,0.4811579320043623,0.4811579320043623,0.4811579320043623,0.4811579320043623,0.7743843498098707,0.7743843498098707,0.7743843498098707,0.7743843498098707,0.7743843498098707,0.4111718441582987,0.7743843498098707,0.7743843498098707,0.7743843498098707,0.7743843498098707,0.7743843498098707,0.7743843498098707,0.7743843498098707,0.7743843498098707,0.7743843498098707,0.7743843498098707,0.4111718441582987,0.7743843498098707,0.7743843498098707,0.7743843498098707,1.2677329584617172,1.2677329584617172,1.2677329584617172,1.2677329584617172,1.2677329584617172,1.2677329584617172,1.2677329584617172,0.4111718441582987,1.2677329584617172,1.2677329584617172,1.2677329584617172,1.2677329584617172,1.2677329584617172,1.2677329584617172,1.2677329584617172,1.2677329584617172,1.2677329584617172,1.2677329584617172,0.4111718441582987,1.2677329584617172
C,0.16073086639411963,0.16073086639411963,0.16073086639411963,0.16073086639411963,0.16073086639411963,0.16073086639411963,0.16073086639411963,0.16073086639411963,0.16073086639411963,0.16073086639411963,0.13298258916216826,0.16073086639411963,0.13298258916216826,0.1323714455857257,0.1323714455857257,0.1323714455857257,0.1323714455857257,0.13298258916216826,0.13298258916216826,0.1323714455857257,0.1323714455857257,0.1323714455857257,0.16073086639411963,0.1323714455857257,0.13298258916216826,0.13298258916216826,0.1323714455857257,0.1323714455857257,0.1323714455857257,0.1323714455857257,0.06947718305847743,0.06947718305847743,0.06947718305847743,0.16073086639411963,0.06947718305847743,0.06947718305847743,0.06947718305847743,0.06947718305847743,0.06947718305847743,0.06947718305847743,0.06947718305847743,0.06947718305847743,0.06947718305847743,0.06947718305847743,0.16073086639411963,0.06947718305847743,0.06947718305847743,0.06947718305847743,0.06947718305847743,0.06947718305847743,0.051321158205905465,0.051321158205905465,0.051321158205905465,0.051321158205905465,0.051321158205905465,0.16073086639411963,0.051321158205905465,0.051321158205905465,0.051321158205905465,0.051321158205905465,0.051321158205905465,0.051321158205905465,0.051321158205905465,0.051321158205905465,0.051321158205905465,0.051321158205905465,0.16073086639411963,0.051321158205905465,0.051321158205905465,0.051321158205905465,0.03699771710655415,0.03699771710655415,0.03699771710655415,0.03699771710655415,0.03699771710655415,0.03699771710655415,0.03699771710655415,0.16073086639411963,0.03699771710655415,0.03699771710655415,0.03699771710655415,0.03699771710655415,0.03699771710655415,0.03699771710655415,0.03699771710655415,0.03699771710655415,0.03699771710655415,0.03699771710655415,0.16073086639411963,0.03699771710655415
CDbw,0.008813485269199454,0.008813485269199454,0.008813485269199454,0.008813485269199454,0.008813485269199454,0.008813485269199454,0.008813485269199454,0.008813485269199454,0.008813485269199454,0.008813485269199454,0.1114715572446309,0.008813485269199454,0.1114715572446309,0.11277380486307383,0.11277380486307383,0.11277380486307383,0.11277380486307383,0.1114715572446309,0.1114715572446309,0.11277380486307383,0.11277380486307383,0.11277380486307383,0.008813485269199454,0.11277380486307383,0.1114715572446309,0.1114715572446309,0.11277380486307383,0.11277380486307383,0.11277380486307383,0.11277380486307383,0.10454135114363688,0.10454135114363688,0.10454135114363688,0.008813485269199454,0.10454135114363688,0.10454135114363688,0.10454135114363688,0.10454135114363688,0.10454135114363688,0.10454135114363688,0.10454135114363688,0.10454135114363688,0.10454135114363688,0.10454135114363688,0.008813485269199454,0.10454135114363688,0.10454135114363688,0.10454135114363688,0.10454135114363688,0.10454135114363688,3.0445945183570333,3.0445945183570333,3.0445945183570333,3.0445945183570333,3.0445945183570333,0.008813485269199454,3.0445945183570333,3.0445945183570333,3.0445945183570333,3.0445945183570333,3.0445945183570333,3.0445945183570333,3.0445945183570333,3.0445945183570333,3.0445945183570333,3.0445945183570333,0.008813485269199454,3.0445945183570333,3.0445945183570333,3.0445945183570333,18.302416040072412,18.302416040072412,18.302416040072412,18.302416040072412,18.302416040072412,18.302416040072412,18.302416040072412,0.008813485269199454,18.302416040072412,18.302416040072412,18.302416040072412,18.302416040072412,18.302416040072412,18.302416040072412,18.302416040072412,18.302416040072412,18.302416040072412,18.302416040072412,0.008813485269199454,18.302416040072412
VIASCKDE,0.5199968547601066,0.5199968547601066,0.5199968547601066,0.5199968547601066,0.5199968547601066,0.5199968547601066,0.5199968547601066,0.5199968547601066,0.5199968547601066,0.5199968547601066,0.5177169520701093,0.5199968547601066,0.5177169520701093,0.5182945316562626,0.5182945316562626,0.5182945316562626,0.5182945316562626,0.5177169520701093,0.5177169520701093,0.5182945316562626,0.5182945316562626,0.5182945316562626,0.5199968547601066,0.5182945316562626,0.5177169520701093,0.5177169520701093,0.5182945316562626,0.5182945316562626,0.5182945316562626,0.5182945316562626,0.5290862004597366,0.5290862004597366,0.5290862004597366,0.5199968547601066,0.5290862004597366,0.5290862004597366,0.5290862004597366,0.5290862004597366,0.5290862004597366,0.5290862004597366,0.5290862004597366,0.5290862004597366,0.5290862004597366,0.5290862004597366,0.5199968547601066,0.5290862004597366,0.5290862004597366,0.5290862004597366,0.5290862004597366,0.5290862004597366,0.5774099809173209,0.5774099809173209,0.5774099809173209,0.5774099809173209,0.5774099809173209,0.5199968547601066,0.5774099809173209,0.5774099809173209,0.5774099809173209,0.5774099809173209,0.5774099809173209,0.5774099809173209,0.5774099809173209,0.5774099809173209,0.5774099809173209,0.5774099809173209,0.5199968547601066,0.5774099809173209,0.5774099809173209,0.5774099809173209,0.5802453752147518,0.5802453752147518,0.5802453752147518,0.5802453752147518,0.5802453752147518,0.5802453752147518,0.5802453752147518,0.5199968547601066,0.5802453752147518,0.5802453752147518,0.5802453752147518,0.5802453752147518,0.5802453752147518,0.5802453752147518,0.5802453752147518,0.5802453752147518,0.5802453752147518,0.5802453752147518,0.5199968547601066,0.5802453752147518
COP,0.2290927842114567,0.2290927842114567,0.2290927842114567,0.2290927842114567,0.2290927842114567,0.2290927842114567,0.2290927842114567,0.2290927842114567,0.2290927842114567,0.2290927842114567,0.2337355520640536,0.2290927842114567,0.2337355520640536,0.23243742563324074,0.23243742563324074,0.23243742563324074,0.23243742563324074,0.2337355520640536,0.2337355520640536,0.23243742563324074,0.23243742563324074,0.23243742563324074,0.2290927842114567,0.23243742563324074,0.2337355520640536,0.2337355520640536,0.23243742563324074,0.23243742563324074,0.23243742563324074,0.23243742563324074,0.19492581831896508,0.19492581831896508,0.19492581831896508,0.2290927842114567,0.19492581831896508,0.19492581831896508,0.19492581831896508,0.19492581831896508,0.19492581831896508,0.19492581831896508,0.19492581831896508,0.19492581831896508,0.19492581831896508,0.19492581831896508,0.2290927842114567,0.19492581831896508,0.19492581831896508,0.19492581831896508,0.19492581831896508,0.19492581831896508,0.20170468028841626,0.20170468028841626,0.20170468028841626,0.20170468028841626,0.20170468028841626,0.2290927842114567,0.20170468028841626,0.20170468028841626,0.20170468028841626,0.20170468028841626,0.20170468028841626,0.20170468028841626,0.20170468028841626,0.20170468028841626,0.20170468028841626,0.20170468028841626,0.2290927842114567,0.20170468028841626,0.20170468028841626,0.20170468028841626,0.18258075101713703,0.18258075101713703,0.18258075101713703,0.18258075101713703,0.18258075101713703,0.18258075101713703,0.18258075101713703,0.2290927842114567,0.18258075101713703,0.18258075101713703,0.18258075101713703,0.18258075101713703,0.18258075101713703,0.18258075101713703,0.18258075101713703,0.18258075101713703,0.18258075101713703,0.18258075101713703,0.2290927842114567,0.18258075101713703
Sym,0.01616668202964524,0.01616668202964524,0.01616668202964524,0.01616668202964524,0.01616668202964524,0.01616668202964524,0.01616668202964524,0.01616668202964524,0.01616668202964524,0.01616668202964524,0.017278562294545777,0.01616668202964524,0.017278562294545777,0.017473344720692043,0.017473344720692043,0.017473344720692043,0.017473344720692043,0.017278562294545777,0.017278562294545777,0.017473344720692043,0.017473344720692043,0.017473344720692043,0.01616668202964524,0.017473344720692043,0.017278562294545777,0.017278562294545777,0.017473344720692043,0.017473344720692043,0.017473344720692043,0.017473344720692043,0.029595838359188657,0.029595838359188657,0.029595838359188657,0.01616668202964524,0.029595838359188657,0.029595838359188657,0.029595838359188657,0.029595838359188657,0.029595838359188657,0.029595838359188657,0.029595838359188657,0.029595838359188657,0.029595838359188657,0.029595838359188657,0.01616668202964524,0.029595838359188657,0.029595838359188657,0.029595838359188657,0.029595838359188657,0.029595838359188657,0.039129453788305665,0.039129453788305665,0.039129453788305665,0.039129453788305665,0.039129453788305665,0.01616668202964524,0.039129453788305665,0.039129453788305665,0.039129453788305665,0.039129453788305665,0.039129453788305665,0.039129453788305665,0.039129453788305665,0.039129453788305665,0.039129453788305665,0.039129453788305665,0.01616668202964524,0.039129453788305665,0.039129453788305665,0.039129453788305665,0.05319216640796951,0.05319216640796951,0.05319216640796951,0.05319216640796951,0.05319216640796951,0.05319216640796951,0.05319216640796951,0.01616668202964524,0.05319216640796951,0.05319216640796951,0.05319216640796951,0.05319216640796951,0.05319216640796951,0.05319216640796951,0.05319216640796951,0.05319216640796951,0.05319216640796951,0.05319216640796951,0.01616668202964524,0.05319216640796951
CS,1.3409541654887382,1.3409541654887382,1.3409541654887382,1.3409541654887382,1.3409541654887382,1.3409541654887382,1.3409541654887382,1.3409541654887382,1.3409541654887382,1.3409541654887382,1.1165739886138961,1.3409541654887382,1.1165739886138961,1.1147719387699588,1.1147719387699588,1.1147719387699588,1.1147719387699588,1.1165739886138961,1.1165739886138961,1.1147719387699588,1.1147719387699588,1.1147719387699588,1.3409541654887382,1.1147719387699588,1.1165739886138961,1.1165739886138961,1.1147719387699588,1.1147719387699588,1.1147719387699588,1.1147719387699588,1.081168448879549,1.081168448879549,1.081168448879549,1.3409541654887382,1.081168448879549,1.081168448879549,1.081168448879549,1.081168448879549,1.081168448879549,1.081168448879549,1.081168448879549,1.081168448879549,1.081168448879549,1.081168448879549,1.3409541654887382,1.081168448879549,1.081168448879549,1.081168448879549,1.081168448879549,1.081168448879549,0.8385089226560497,0.8385089226560497,0.8385089226560497,0.8385089226560497,0.8385089226560497,1.3409541654887382,0.8385089226560497,0.8385089226560497,0.8385089226560497,0.8385089226560497,0.8385089226560497,0.8385089226560497,0.8385089226560497,0.8385089226560497,0.8385089226560497,0.8385089226560497,1.3409541654887382,0.8385089226560497,0.8385089226560497,0.8385089226560497,0.6504875491841156,0.6504875491841156,0.6504875491841156,0.6504875491841156,0.6504875491841156,0.6504875491841156,0.6504875491841156,1.3409541654887382,0.6504875491841156,0.6504875491841156,0.6504875491841156,0.6504875491841156,0.6504875491841156,0.6504875491841156,0.6504875491841156,0.6504875491841156,0.6504875491841156,0.6504875491841156,1.3409541654887382,0.6504875491841156
SF,0.38058783749347924,0.38058783749347924,0.38058783749347924,0.38058783749347924,0.38058783749347924,0.38058783749347924,0.38058783749347924,0.38058783749347924,0.38058783749347924,0.38058783749347924,0.3305379881090462,0.38058783749347924,0.3305379881090462,0.32991098080432946,0.32991098080432946,0.32991098080432946,0.32991098080432946,0.3305379881090462,0.3305379881090462,0.32991098080432946,0.32991098080432946,0.32991098080432946,0.38058783749347924,0.32991098080432946,0.3305379881090462,0.3305379881090462,0.32991098080432946,0.32991098080432946,0.32991098080432946,0.32991098080432946,0.2818945569348006,0.2818945569348006,0.2818945569348006,0.38058783749347924,0.2818945569348006,0.2818945569348006,0.2818945569348006,0.2818945569348006,0.2818945569348006,0.2818945569348006,0.2818945569348006,0.2818945569348006,0.2818945569348006,0.2818945569348006,0.38058783749347924,0.2818945569348006,0.2818945569348006,0.2818945569348006,0.2818945569348006,0.2818945569348006,0.3034170505461068,0.3034170505461068,0.3034170505461068,0.3034170505461068,0.3034170505461068,0.38058783749347924,0.3034170505461068,0.3034170505461068,0.3034170505461068,0.3034170505461068,0.3034170505461068,0.3034170505461068,0.3034170505461068,0.3034170505461068,0.3034170505461068,0.3034170505461068,0.38058783749347924,0.3034170505461068,0.3034170505461068,0.3034170505461068,0.3452707310728369,0.3452707310728369,0.3452707310728369,0.3452707310728369,0.3452707310728369,0.3452707310728369,0.3452707310728369,0.38058783749347924,0.3452707310728369,0.3452707310728369,0.3452707310728369,0.3452707310728369,0.3452707310728369,0.3452707310728369,0.3452707310728369,0.3452707310728369,0.3452707310728369,0.3452707310728369,0.38058783749347924,0.3452707310728369
SD,2309315.2273805575,2309315.2273805575,2309315.2273805575,2309315.2273805575,2309315.2273805575,2309315.2273805575,2309315.2273805575,2309315.2273805575,2309315.2273805575,2309315.2273805575,1463220.6369382115,2309315.2273805575,1463220.6369382115,1460803.239116132,1460803.239116132,1460803.239116132,1460803.239116132,1463220.6369382115,1463220.6369382115,1460803.239116132,1460803.239116132,1460803.239116132,2309315.2273805575,1460803.239116132,1463220.6369382115,1463220.6369382115,1460803.239116132,1460803.239116132,1460803.239116132,1460803.239116132,1125482.100859331,1125482.100859331,1125482.100859331,2309315.2273805575,1125482.100859331,1125482.100859331,1125482.100859331,1125482.100859331,1125482.100859331,1125482.100859331,1125482.100859331,1125482.100859331,1125482.100859331,1125482.100859331,2309315.2273805575,1125482.100859331,1125482.100859331,1125482.100859331,1125482.100859331,1125482.100859331,710042.1600986191,710042.1600986191,710042.1600986191,710042.1600986191,710042.1600986191,2309315.2273805575,710042.1600986191,710042.1600986191,710042.1600986191,710042.1600986191,710042.1600986191,710042.1600986191,710042.1600986191,710042.1600986191,710042.1600986191,710042.1600986191,2309315.2273805575,710042.1600986191,710042.1600986191,710042.1600986191,404628.1935243517,404628.1935243517,404628.1935243517,404628.1935243517,404628.1935243517,404628.1935243517,404628.1935243517,2309315.2273805575,404628.1935243517,404628.1935243517,404628.1935243517,404628.1935243517,404628.1935243517,404628.1935243517,404628.1935243517,404628.1935243517,404628.1935243517,404628.1935243517,2309315.2273805575,404628.1935243517
SDbw,1.9297419772583373,1.9297419772583373,1.9297419772583373,1.9297419772583373,1.9297419772583373,1.9297419772583373,1.9297419772583373,1.9297419772583373,1.9297419772583373,1.9297419772583373,1.2085992423662824,1.9297419772583373,1.2085992423662824,1.1846315761808004,1.1846315761808004,1.1846315761808004,1.1846315761808004,1.2085992423662824,1.2085992423662824,1.1846315761808004,1.1846315761808004,1.1846315761808004,1.9297419772583373,1.1846315761808004,1.2085992423662824,1.2085992423662824,1.1846315761808004,1.1846315761808004,1.1846315761808004,1.1846315761808004,1.0468026373100594,1.0468026373100594,1.0468026373100594,1.9297419772583373,1.0468026373100594,1.0468026373100594,1.0468026373100594,1.0468026373100594,1.0468026373100594,1.0468026373100594,1.0468026373100594,1.0468026373100594,1.0468026373100594,1.0468026373100594,1.9297419772583373,1.0468026373100594,1.0468026373100594,1.0468026373100594,1.0468026373100594,1.0468026373100594,0.6095608080564884,0.6095608080564884,0.6095608080564884,0.6095608080564884,0.6095608080564884,1.9297419772583373,0.6095608080564884,0.6095608080564884,0.6095608080564884,0.6095608080564884,0.6095608080564884,0.6095608080564884,0.6095608080564884,0.6095608080564884,0.6095608080564884,0.6095608080564884,1.9297419772583373,0.6095608080564884,0.6095608080564884,0.6095608080564884,0.3930843151736566,0.3930843151736566,0.3930843151736566,0.3930843151736566,0.3930843151736566,0.3930843151736566,0.3930843151736566,1.9297419772583373,0.3930843151736566,0.3930843151736566,0.3930843151736566,0.3930843151736566,0.3930843151736566,0.3930843151736566,0.3930843151736566,0.3930843151736566,0.3930843151736566,0.3930843151736566,1.9297419772583373,0.3930843151736566
