,labels_target_DBSCAN_params1,labels_target_DBSCAN_params11,labels_target_DBSCAN_params12,labels_target_DBSCAN_params13,labels_target_DBSCAN_params16,labels_target_DBSCAN_params17,labels_target_DBSCAN_params18,labels_target_DBSCAN_params21,labels_target_DBSCAN_params22,labels_target_DBSCAN_params23,labels_target_DBSCAN_params24,labels_target_DBSCAN_params26,labels_target_DBSCAN_params27,labels_target_DBSCAN_params28,labels_target_DBSCAN_params29,labels_target_DBSCAN_params31,labels_target_DBSCAN_params32,labels_target_DBSCAN_params33,labels_target_DBSCAN_params34,labels_target_DBSCAN_params36,labels_target_DBSCAN_params37,labels_target_DBSCAN_params38,labels_target_DBSCAN_params39,labels_target_DBSCAN_params40,labels_target_DBSCAN_params41,labels_target_DBSCAN_params42,labels_target_DBSCAN_params43,labels_target_DBSCAN_params44,labels_target_DBSCAN_params45,labels_target_DBSCAN_params46,labels_target_DBSCAN_params47,labels_target_DBSCAN_params48,labels_target_DBSCAN_params49,labels_target_DBSCAN_params50,labels_target_DBSCAN_params51,labels_target_DBSCAN_params6,labels_target_DBSCAN_params7
ARI,-0.005543984583776742,0.794489493307526,0.860032060916362,0.06670285097148196,0.5839917715676839,0.5808296820837676,0.8785266019030054,1.0,0.999634881516244,0.6012109038639043,0.8639545795267934,1.0,0.999634881516244,0.9920874006633522,0.6440712035400004,1.0,0.999634881516244,0.999634881516244,0.999634881516244,1.0,0.999634881516244,0.999634881516244,0.999634881516244,0.7666597561700373,1.0,0.999634881516244,0.999634881516244,0.999634881516244,0.8186070501410179,1.0,0.999634881516244,0.999634881516244,0.999634881516244,0.999634881516244,0.058268025399848544,0.08665683731889384,0.002907200520905326
