,labels_statlog_MeanShift_params1,labels_statlog_MeanShift_params10,labels_statlog_MeanShift_params11,labels_statlog_MeanShift_params12,labels_statlog_MeanShift_params13,labels_statlog_MeanShift_params14,labels_statlog_MeanShift_params15,labels_statlog_MeanShift_params16,labels_statlog_MeanShift_params17,labels_statlog_MeanShift_params18,labels_statlog_MeanShift_params19,labels_statlog_MeanShift_params2,labels_statlog_MeanShift_params20,labels_statlog_MeanShift_params21,labels_statlog_MeanShift_params22,labels_statlog_MeanShift_params3,labels_statlog_MeanShift_params4,labels_statlog_MeanShift_params5,labels_statlog_MeanShift_params6,labels_statlog_MeanShift_params7,labels_statlog_MeanShift_params8,labels_statlog_MeanShift_params9
FMI,0.5088855574422699,0.4812742671945066,0.38017577425720195,0.4871278631134793,0.6027941262268319,0.5768969283624157,0.41811903824162233,0.4812742671945066,0.42690270419430587,0.43038726848860415,0.4263470478454859,0.5426856778936197,0.4305610735853435,0.5821209109202667,0.5713380330487401,0.5927391114579662,0.5600667693978396,0.605742412481711,0.5658280418171566,0.6027941262268319,0.5768969283624157,0.41811903824162233
