,labels_ionosphere_DBSCAN_params36,labels_ionosphere_DBSCAN_params46,labels_ionosphere_DBSCAN_params51,labels_ionosphere_DBSCAN_params52
VMI,0.03498969451341235,0.08644550520494397,0.16745327991905043,0.14180674376145314
