,labels_x2_SpectralClustering_params1,labels_x2_SpectralClustering_params10,labels_x2_SpectralClustering_params11,labels_x2_SpectralClustering_params12,labels_x2_SpectralClustering_params13,labels_x2_SpectralClustering_params14,labels_x2_SpectralClustering_params15,labels_x2_SpectralClustering_params16,labels_x2_SpectralClustering_params17,labels_x2_SpectralClustering_params18,labels_x2_SpectralClustering_params19,labels_x2_SpectralClustering_params2,labels_x2_SpectralClustering_params20,labels_x2_SpectralClustering_params21,labels_x2_SpectralClustering_params22,labels_x2_SpectralClustering_params23,labels_x2_SpectralClustering_params24,labels_x2_SpectralClustering_params25,labels_x2_SpectralClustering_params26,labels_x2_SpectralClustering_params27,labels_x2_SpectralClustering_params28,labels_x2_SpectralClustering_params29,labels_x2_SpectralClustering_params3,labels_x2_SpectralClustering_params30,labels_x2_SpectralClustering_params31,labels_x2_SpectralClustering_params32,labels_x2_SpectralClustering_params33,labels_x2_SpectralClustering_params34,labels_x2_SpectralClustering_params35,labels_x2_SpectralClustering_params36,labels_x2_SpectralClustering_params37,labels_x2_SpectralClustering_params38,labels_x2_SpectralClustering_params39,labels_x2_SpectralClustering_params4,labels_x2_SpectralClustering_params40,labels_x2_SpectralClustering_params41,labels_x2_SpectralClustering_params42,labels_x2_SpectralClustering_params43,labels_x2_SpectralClustering_params44,labels_x2_SpectralClustering_params45,labels_x2_SpectralClustering_params46,labels_x2_SpectralClustering_params47,labels_x2_SpectralClustering_params48,labels_x2_SpectralClustering_params5,labels_x2_SpectralClustering_params6,labels_x2_SpectralClustering_params7,labels_x2_SpectralClustering_params8,labels_x2_SpectralClustering_params9
AMI,0.639683465522767,0.4414835672885391,0.4414835672885391,0.4414835672885391,0.7455077928160849,0.7455077928160849,0.7455077928160849,0.7455077928160849,0.7455077928160849,0.7455077928160849,0.36270589825522337,0.6113125353308193,0.4199895718943347,0.36270589825522337,0.4199895718943347,0.36270589825522337,0.4199895718943347,0.6903860959989397,0.6903860959989399,0.655534058814464,0.6539797179753168,0.6759217353359844,0.4414835672885391,0.6734822972405636,0.6067929791891217,0.6220822979642053,0.6067929791891217,0.6220822979642053,0.6067929791891217,0.6220822979642053,0.6184168702561624,0.6184168702561623,0.6051627885808718,0.4414835672885391,0.6022102960083693,0.6213557900511297,0.6174707127252225,0.6296439943037725,0.6340836626504409,0.6296439943037725,0.6340836626504409,0.6296439943037725,0.6340836626504409,0.4414835672885391,0.4414835672885391,0.4414835672885391,0.4414835672885391,0.4414835672885391
