,labels_jain_DBSCAN_params11,labels_jain_DBSCAN_params16,labels_jain_DBSCAN_params17,labels_jain_DBSCAN_params21,labels_jain_DBSCAN_params22,labels_jain_DBSCAN_params23,labels_jain_DBSCAN_params26,labels_jain_DBSCAN_params27,labels_jain_DBSCAN_params28,labels_jain_DBSCAN_params29,labels_jain_DBSCAN_params31,labels_jain_DBSCAN_params32,labels_jain_DBSCAN_params33
ARI,-0.08743841764313771,0.08073470940257375,-0.004081411096845503,0.6889622973811765,0.7551378539756536,-3.046051032787995e-05,0.8821577023328374,0.8937315669238579,0.9455717939192131,-0.11263922055555001,0.9758050137292894,0.9681489238505112,0.9166462511569269
