,labels_dense_MeanShift_params1,labels_dense_MeanShift_params10,labels_dense_MeanShift_params11,labels_dense_MeanShift_params12,labels_dense_MeanShift_params13,labels_dense_MeanShift_params14,labels_dense_MeanShift_params15,labels_dense_MeanShift_params16,labels_dense_MeanShift_params17,labels_dense_MeanShift_params18,labels_dense_MeanShift_params19,labels_dense_MeanShift_params2,labels_dense_MeanShift_params20,labels_dense_MeanShift_params21,labels_dense_MeanShift_params22,labels_dense_MeanShift_params23,labels_dense_MeanShift_params24,labels_dense_MeanShift_params25,labels_dense_MeanShift_params26,labels_dense_MeanShift_params27,labels_dense_MeanShift_params28,labels_dense_MeanShift_params29,labels_dense_MeanShift_params3,labels_dense_MeanShift_params30,labels_dense_MeanShift_params31,labels_dense_MeanShift_params32,labels_dense_MeanShift_params4,labels_dense_MeanShift_params5,labels_dense_MeanShift_params6,labels_dense_MeanShift_params7,labels_dense_MeanShift_params8,labels_dense_MeanShift_params9
BARI,0.5021119865798338,0.5120781699156943,0.5078487841176834,0.5105674999056473,0.5028162440959454,0.5028162440959454,0.5091577119003963,0.5120781699156943,0.48943097714681116,0.5112068486703402,0.4914463628343725,0.5021119865798338,0.5056602712943202,0.5030386340503181,0.4959617172895809,0.5235135835969468,0.5378265934610778,0.5028162440959454,0.5055334190845612,0.7910627683863763,0.7910627683863763,0.7732770949991515,0.5028162440959454,0.7732770949991515,0.7910627683863763,0.7910627683863763,0.5021119865798338,0.5091577119003963,0.5091577119003963,0.5028162440959454,0.5028162440959454,0.5091577119003963
