,labels_pathbased_MeanShift_params1,labels_pathbased_MeanShift_params10,labels_pathbased_MeanShift_params11,labels_pathbased_MeanShift_params12,labels_pathbased_MeanShift_params13,labels_pathbased_MeanShift_params14,labels_pathbased_MeanShift_params15,labels_pathbased_MeanShift_params16,labels_pathbased_MeanShift_params17,labels_pathbased_MeanShift_params18,labels_pathbased_MeanShift_params19,labels_pathbased_MeanShift_params2,labels_pathbased_MeanShift_params20,labels_pathbased_MeanShift_params21,labels_pathbased_MeanShift_params22,labels_pathbased_MeanShift_params23,labels_pathbased_MeanShift_params24,labels_pathbased_MeanShift_params25,labels_pathbased_MeanShift_params26,labels_pathbased_MeanShift_params28,labels_pathbased_MeanShift_params29,labels_pathbased_MeanShift_params3,labels_pathbased_MeanShift_params30,labels_pathbased_MeanShift_params4,labels_pathbased_MeanShift_params5,labels_pathbased_MeanShift_params6,labels_pathbased_MeanShift_params7,labels_pathbased_MeanShift_params8,labels_pathbased_MeanShift_params9
AMI,0.4634186480572998,0.5697630159230451,0.5229476978781472,0.5181398476643867,0.5610763254101824,0.5673790811123806,0.5760264162332964,0.5697630159230451,0.5278336462854559,0.5141943672549512,0.5144936488783767,0.4483314749200693,0.5247379855907242,0.5229476978781472,0.5075941488694442,0.5398608160644227,0.5348479145357158,0.5501753710825593,0.5413924714994532,0.2162189236192053,0.5393820760541402,0.4674766957451818,0.5385175397809946,0.4500495503683896,0.5178780481634303,0.5774141663147717,0.5610763254101824,0.5673790811123806,0.5760264162332964
