,labels_lsun_DBSCAN_params11,labels_lsun_DBSCAN_params16,labels_lsun_DBSCAN_params17,labels_lsun_DBSCAN_params21,labels_lsun_DBSCAN_params22,labels_lsun_DBSCAN_params23,labels_lsun_DBSCAN_params26,labels_lsun_DBSCAN_params27,labels_lsun_DBSCAN_params28,labels_lsun_DBSCAN_params29,labels_lsun_DBSCAN_params31,labels_lsun_DBSCAN_params32,labels_lsun_DBSCAN_params33,labels_lsun_DBSCAN_params34,labels_lsun_DBSCAN_params36,labels_lsun_DBSCAN_params37,labels_lsun_DBSCAN_params38,labels_lsun_DBSCAN_params39,labels_lsun_DBSCAN_params41,labels_lsun_DBSCAN_params42,labels_lsun_DBSCAN_params43,labels_lsun_DBSCAN_params44,labels_lsun_DBSCAN_params45,labels_lsun_DBSCAN_params50
CDbw,577.759583214012,14.306409713205312,12.284109351424318,8.63248631969654,6.715910959866713,5.932773964383765,5.503710033531713,2.133175780583862,3.2133531792734242,3.0413491984210563,0.07203084191945328,0.07860399885159017,0.9698073974473094,0.15179173108234395,0.07203084191945328,0.07203084191945328,0.07203084191945328,0.2827984571183389,0.07976601078034791,0.07976601078034791,0.08154140119512487,0.050600180192341256,0.208153178608082,0.08356825811130364
VIASCKDE,0.43811786485936927,0.44597994358615406,0.44706394399010413,0.50954581256058,0.5386616639663626,0.6096428667213326,0.5466204406449774,0.5649070152506993,0.5814500449857738,0.6142253308802949,0.5537259833484877,0.5591960076599337,0.5741771308171896,0.601643973176219,0.5537259833484877,0.5537259833484877,0.5537259833484877,0.582498219897538,0.5266545815693315,0.5266545815693315,0.5274588010757846,0.5419174934321663,0.6162050914771121,0.5734926958532132
COP,0.2706669187462727,0.28377644388763773,0.24005000980104801,0.3127513248635285,0.3235506337916174,0.2204220867219624,0.3278631302992561,0.33243756210439895,0.24745688456855894,0.19749227114141826,0.2550008769991507,0.2588970181778426,0.3408112527465614,0.30200369860353626,0.2550008769991507,0.2550008769991507,0.2550008769991507,0.2485801892559155,0.3058662411363814,0.3058662411363814,0.3051340546631775,0.2543045095326565,0.281116176048294,0.2984541342194596
Sym,88.2957082198708,0.14312965885658885,0.9213616885811636,0.04384137705091017,0.09374062358229242,1.1117083815245137,0.028765530954134262,0.04521545657803062,0.22083745160159,3.705684770984286,0.055262143904553376,0.057154159473601474,0.05425188385655281,0.1616594735436884,0.055262143904553376,0.055262143904553376,0.055262143904553376,0.09469150804499424,0.004456608382921983,0.004456608382921983,0.004435168705937168,0.05139955049534457,0.16639332487660535,0.10002359934832766
CS,0.0713832654211732,0.5206701724776626,0.4092262032325551,0.8892934841945245,0.6956678128611797,0.3140626934305295,1.1809654368407192,1.0503876537505965,0.5350700274826232,0.19405090538087014,1.1417478996142683,1.1211217699106595,1.0430837046223214,0.6942683554454684,1.1417478996142683,1.1417478996142683,1.1417478996142683,0.8579162300021725,1.7701167885298466,1.7701167885298466,1.7250391451078193,1.1305276331778804,0.672058695560988,0.8383691705380238
SF,0.6200245588324114,0.26596194191046874,0.4522546372291413,0.22369479900687417,0.3126439615912152,0.5567220258174146,0.2569217350789529,0.28487708173125714,0.39101187216452526,0.6163235879424673,0.31016346139027684,0.3130885393854822,0.30417459797534485,0.4493726586175325,0.31016346139027684,0.31016346139027684,0.31016346139027684,0.37454133480274954,0.3470025253176344,0.3470025253176344,0.3480150168824466,0.3134170337109785,0.45693072953654235,0.4249203958543232
SD,264.2351546878296,4856.738491568162,4927.710273863124,27400.811674016386,24562.356076342552,12485.843077035808,110298.09108530727,129634.26406122174,40947.08149278736,17793.020909562507,433561.25615796953,429864.4230397502,195493.11932671664,134075.2177264738,433561.25615796953,433561.25615796953,433561.25615796953,284894.7945778721,574083.0973923855,574083.0973923855,573296.7543301535,422869.49385937955,138459.54554782473,195309.54571850377
SDbw,0.04801932455527962,0.06162518647659268,0.12337878612117009,0.2400351853515919,0.17183096386999036,0.12035605941874952,0.6731199956477594,0.4919686412631862,0.2237079530262329,0.031202921372251363,1.183213870658345,1.1764762662375838,0.6917291030461723,0.6005781733672657,1.183213870658345,1.183213870658345,1.183213870658345,0.6972187121287465,1.6643116783134668,1.6643116783134668,1.6625478755440706,1.1473304849189203,0.5715783612394683,0.7313649599203131
XB*,0.012074406813047379,2.5123026252584224,0.4945160419006203,6.4874969720551405,2.24133935710477,0.08936872099803435,9.074027539323259,3.2195009311330502,0.3731508574339235,0.009544210837977143,0.3642779888762402,0.36674523563731887,3.649867694430501,0.14304805134961182,0.3642779888762402,0.3642779888762402,0.3642779888762402,0.36998487640153127,1.0253993704475728,1.0253993704475728,1.037403728138958,0.36561077972826916,0.12813003361419092,0.16152803651236952
S,0.9163618395641098,0.428376972716571,0.5512613328831709,0.14240824312153103,0.43074514604842984,0.8155104047687379,0.12561531459830236,0.19188524019901038,0.4817251722573744,0.8836187587129593,0.4394968414460725,0.4402915111978024,0.29359348254217277,0.6492822414765165,0.4394968414460725,0.4394968414460725,0.4394968414460725,0.5048174101060623,0.2524751564106731,0.2524751564106731,0.2506544431241486,0.4428965102930148,0.6491461032270632,0.599817357855583
DB,0.09031935443352374,0.506528238967627,0.5287775025879367,0.760726473603003,0.5943465350233961,0.2212668853417529,0.7180915197927517,0.8429976206284746,0.5628923419187781,0.15997882176847947,0.7585425859645291,0.7551634520487752,0.7858727227097034,0.46422756381988667,0.7585425859645291,0.7585425859645291,0.7585425859645291,0.6504697766227786,1.199475681632126,1.199475681632126,1.2004599524981958,0.7527918562977662,0.44573837620591245,0.5434075289042216
CH,6933.919948034338,509.6210696745102,1233.7449002336125,184.78018026623033,389.67486662257056,901.3291242193781,101.6555098478464,126.30175063733805,720.0334254167099,1631.2967763076506,310.3498878939256,306.8592630988617,186.9815971181711,746.4040551271229,310.3498878939256,310.3498878939256,310.3498878939256,336.0580252493898,93.97720214740805,93.97720214740805,92.17209358429346,314.9662678465925,746.8251074809051,689.5866867761232
AD-S,0.949350188414973,0.5036764835267454,0.5297715420928424,0.3153611616807609,0.4906038518491061,0.9077444515603198,0.5979010527848866,0.6429995576869871,0.4367593690450378,0.9504044428034032,0.6990104337057895,0.7010031570136428,0.7265069100222856,0.5709425192160712,0.6990104337057895,0.6990104337057895,0.6990104337057895,0.77056644139156,0.3874549951684962,0.3874549951684962,0.38780601077126675,0.6925112970790746,0.7948619286987034,0.3518199793995383
AD-DB,0.10180528770694278,0.7804383228472986,0.9024130488785677,1.0770752229386928,1.0384306143809154,0.21835966252832864,0.9298066074699501,0.9910151899466094,1.1535232577909869,0.09646728326836645,0.6605900960601305,0.6567814121372925,0.7587288103891051,0.8547484893093068,0.6605900960601305,0.6605900960601305,0.6605900960601305,0.42185174259303276,0.9711695018496411,0.9711695018496411,0.965907522180697,0.6630579167203995,0.43228189751337504,1.3773116506066636
AD-CH,133.9329066008169,77.1477601198316,106.84562215749459,102.59234654126784,108.4167243346287,224.24340639440481,167.85191338225482,258.3964788472675,194.7466832542329,463.8366884647786,625.0185821106679,626.9864829492747,342.99447062988946,448.2249478281205,625.0185821106679,625.0185821106679,625.0185821106679,627.2079417786872,559.1138651323787,559.1138651323787,558.7089703555896,618.4986010862643,465.9953182128326,332.44100931887755
AD-idea,80190694.81451063,96408186.25319949,1038126.4290626469,324.865295280406,8207.23375138976,9622.11292735852,205.7856159473403,217.24470711324108,714.6476674556047,436.52383384049915,37.93874203048573,39.9551978378381,238.66951981075593,25.452066402078387,37.93874203048573,37.93874203048573,37.93874203048573,103.78265339203199,5.837134853515835,5.837134853515835,5.972799950043838,36.737591417760086,106.65754339627743,5.864671068775754
