,labels_parabolic_MeanShift_params1,labels_parabolic_MeanShift_params10,labels_parabolic_MeanShift_params11,labels_parabolic_MeanShift_params12,labels_parabolic_MeanShift_params13,labels_parabolic_MeanShift_params14,labels_parabolic_MeanShift_params15,labels_parabolic_MeanShift_params16,labels_parabolic_MeanShift_params17,labels_parabolic_MeanShift_params18,labels_parabolic_MeanShift_params19,labels_parabolic_MeanShift_params2,labels_parabolic_MeanShift_params20,labels_parabolic_MeanShift_params21,labels_parabolic_MeanShift_params22,labels_parabolic_MeanShift_params23,labels_parabolic_MeanShift_params24,labels_parabolic_MeanShift_params25,labels_parabolic_MeanShift_params26,labels_parabolic_MeanShift_params27,labels_parabolic_MeanShift_params28,labels_parabolic_MeanShift_params3,labels_parabolic_MeanShift_params31,labels_parabolic_MeanShift_params32,labels_parabolic_MeanShift_params4,labels_parabolic_MeanShift_params5,labels_parabolic_MeanShift_params6,labels_parabolic_MeanShift_params7,labels_parabolic_MeanShift_params8,labels_parabolic_MeanShift_params9
ARI,0.15295264729367838,0.2917959807138619,0.45867947421793726,0.35992534710489754,0.2528852332352025,0.2318961723224293,0.29684258111442996,0.2917959807138619,0.40587953055254006,0.40587953055254006,0.3992343733540543,0.1383711615361788,0.40160547458820234,0.40195837805582285,0.4072652328728183,0.45565478726564146,0.45565478726564146,0.4619960271595488,0.4562288358783451,0.5955792829117513,0.5955792829117513,0.24993109399347985,0.580223912537006,0.580223912537006,0.23446685807723405,0.24484386154007248,0.2316963122619241,0.2528852332352025,0.2318961723224293,0.29684258111442996
