,labels_mk2_DBSCAN_params1,labels_mk2_DBSCAN_params11,labels_mk2_DBSCAN_params12,labels_mk2_DBSCAN_params16,labels_mk2_DBSCAN_params17,labels_mk2_DBSCAN_params18,labels_mk2_DBSCAN_params2,labels_mk2_DBSCAN_params21,labels_mk2_DBSCAN_params22,labels_mk2_DBSCAN_params23,labels_mk2_DBSCAN_params24,labels_mk2_DBSCAN_params26,labels_mk2_DBSCAN_params27,labels_mk2_DBSCAN_params28,labels_mk2_DBSCAN_params29,labels_mk2_DBSCAN_params31,labels_mk2_DBSCAN_params32,labels_mk2_DBSCAN_params33,labels_mk2_DBSCAN_params34,labels_mk2_DBSCAN_params6,labels_mk2_DBSCAN_params7
VMI,0.12694102053296516,0.21559571127449342,0.18299068433770552,0.3131790459164944,0.28720904819514537,0.20451938352793095,0.02189912330084434,0.43008347468489005,0.4020462420798537,0.2918740393018133,0.13165479270449182,0.5439184443058963,0.498137682865766,0.36968450182399065,0.20591799371915398,0.8087419381023447,0.7949814621640308,0.5575702376162186,0.326141406019258,0.17781345643411411,0.08752357198062234
