,labels_spiral_DBSCAN_params11,labels_spiral_DBSCAN_params16,labels_spiral_DBSCAN_params17,labels_spiral_DBSCAN_params21,labels_spiral_DBSCAN_params22,labels_spiral_DBSCAN_params23,labels_spiral_DBSCAN_params26,labels_spiral_DBSCAN_params27,labels_spiral_DBSCAN_params28,labels_spiral_DBSCAN_params31,labels_spiral_DBSCAN_params32,labels_spiral_DBSCAN_params33,labels_spiral_DBSCAN_params34,labels_spiral_DBSCAN_params36,labels_spiral_DBSCAN_params37,labels_spiral_DBSCAN_params38,labels_spiral_DBSCAN_params39,labels_spiral_DBSCAN_params41,labels_spiral_DBSCAN_params42,labels_spiral_DBSCAN_params43,labels_spiral_DBSCAN_params44
ARI,0.010680814187421096,0.384269324357356,0.0271005499677425,0.9951543456458483,0.17595306766184798,0.01740184461240221,1.0,0.46339698098902743,0.030095058277294293,1.0,1.0,0.12178733236288347,0.029317718266036744,1.0,1.0,0.3195954325692351,0.04950235119833575,1.0,1.0,0.5790082972136679,0.08785360772490555
