,labels_target_DBSCAN_params1,labels_target_DBSCAN_params11,labels_target_DBSCAN_params12,labels_target_DBSCAN_params13,labels_target_DBSCAN_params16,labels_target_DBSCAN_params17,labels_target_DBSCAN_params18,labels_target_DBSCAN_params21,labels_target_DBSCAN_params22,labels_target_DBSCAN_params23,labels_target_DBSCAN_params24,labels_target_DBSCAN_params26,labels_target_DBSCAN_params27,labels_target_DBSCAN_params28,labels_target_DBSCAN_params29,labels_target_DBSCAN_params31,labels_target_DBSCAN_params32,labels_target_DBSCAN_params33,labels_target_DBSCAN_params34,labels_target_DBSCAN_params36,labels_target_DBSCAN_params37,labels_target_DBSCAN_params38,labels_target_DBSCAN_params39,labels_target_DBSCAN_params40,labels_target_DBSCAN_params41,labels_target_DBSCAN_params42,labels_target_DBSCAN_params43,labels_target_DBSCAN_params44,labels_target_DBSCAN_params45,labels_target_DBSCAN_params46,labels_target_DBSCAN_params47,labels_target_DBSCAN_params48,labels_target_DBSCAN_params49,labels_target_DBSCAN_params50,labels_target_DBSCAN_params51,labels_target_DBSCAN_params6,labels_target_DBSCAN_params7
FMI,0.6570821746528811,0.8890518414322234,0.927180783626402,0.5693343883443552,0.7594042188745035,0.7572510393643996,0.9358894497242897,1.0,0.9998119390805301,0.7706693045761418,0.9278723668539794,1.0,0.9998119390805301,0.9959160556905697,0.79821844415024,1.0,0.9998119390805301,0.9998119390805301,0.9998119390805301,1.0,0.9998119390805301,0.9998119390805301,0.9998119390805301,0.8726532375526828,1.0,0.9998119390805301,0.9998119390805301,0.9998119390805301,0.9022799072125439,1.0,0.9998119390805301,0.9998119390805301,0.9998119390805301,0.9998119390805301,0.7072854360711457,0.5465839673814763,0.6190949556763375
