,labels_zigzag_MeanShift_params1,labels_zigzag_MeanShift_params10,labels_zigzag_MeanShift_params11,labels_zigzag_MeanShift_params12,labels_zigzag_MeanShift_params13,labels_zigzag_MeanShift_params14,labels_zigzag_MeanShift_params15,labels_zigzag_MeanShift_params16,labels_zigzag_MeanShift_params17,labels_zigzag_MeanShift_params18,labels_zigzag_MeanShift_params19,labels_zigzag_MeanShift_params2,labels_zigzag_MeanShift_params20,labels_zigzag_MeanShift_params21,labels_zigzag_MeanShift_params22,labels_zigzag_MeanShift_params23,labels_zigzag_MeanShift_params24,labels_zigzag_MeanShift_params25,labels_zigzag_MeanShift_params26,labels_zigzag_MeanShift_params27,labels_zigzag_MeanShift_params28,labels_zigzag_MeanShift_params29,labels_zigzag_MeanShift_params3,labels_zigzag_MeanShift_params30,labels_zigzag_MeanShift_params4,labels_zigzag_MeanShift_params5,labels_zigzag_MeanShift_params6,labels_zigzag_MeanShift_params7,labels_zigzag_MeanShift_params8,labels_zigzag_MeanShift_params9
VMI,0.5219914081784882,0.5502944999182596,0.575886080448763,0.5592544138740335,0.5536552843497261,0.5519307383787059,0.5769541593924993,0.5502944999182596,0.6252127580905811,0.5980589032712696,0.6252127580905811,0.5069433103394623,0.6109905164511362,0.6249279269729006,0.5862619676424468,0.5808586018210922,0.6257017047647117,0.5680607382398217,0.6346630632713217,0.45893266360423474,0.4753848306713763,0.33744994070998363,0.5117515105692859,0.33744994070998363,0.51048333841397,0.5451847584424777,0.5335371278707041,0.5536552843497261,0.5519307383787059,0.5769541593924993
