,labels_jain_DBSCAN_params11,labels_jain_DBSCAN_params16,labels_jain_DBSCAN_params17,labels_jain_DBSCAN_params21,labels_jain_DBSCAN_params22,labels_jain_DBSCAN_params23,labels_jain_DBSCAN_params26,labels_jain_DBSCAN_params27,labels_jain_DBSCAN_params28,labels_jain_DBSCAN_params29,labels_jain_DBSCAN_params31,labels_jain_DBSCAN_params32,labels_jain_DBSCAN_params33
BARI,-0.07564569628041856,0.20060221649660848,0.4444563446048553,0.5135485682935685,0.7582769672231044,0.4487457532094031,0.6281442560371905,0.7085901003178938,0.90588765645367,-0.09064372026317097,0.9495937301587225,0.9330634872380476,0.7535711031677227
