,labels_ionosphere_SpectralClustering_params1,labels_ionosphere_SpectralClustering_params10,labels_ionosphere_SpectralClustering_params11,labels_ionosphere_SpectralClustering_params12,labels_ionosphere_SpectralClustering_params13,labels_ionosphere_SpectralClustering_params14,labels_ionosphere_SpectralClustering_params15,labels_ionosphere_SpectralClustering_params16,labels_ionosphere_SpectralClustering_params17,labels_ionosphere_SpectralClustering_params18,labels_ionosphere_SpectralClustering_params19,labels_ionosphere_SpectralClustering_params2,labels_ionosphere_SpectralClustering_params20,labels_ionosphere_SpectralClustering_params21,labels_ionosphere_SpectralClustering_params22,labels_ionosphere_SpectralClustering_params23,labels_ionosphere_SpectralClustering_params24,labels_ionosphere_SpectralClustering_params25,labels_ionosphere_SpectralClustering_params26,labels_ionosphere_SpectralClustering_params27,labels_ionosphere_SpectralClustering_params28,labels_ionosphere_SpectralClustering_params29,labels_ionosphere_SpectralClustering_params3,labels_ionosphere_SpectralClustering_params30,labels_ionosphere_SpectralClustering_params31,labels_ionosphere_SpectralClustering_params32,labels_ionosphere_SpectralClustering_params33,labels_ionosphere_SpectralClustering_params34,labels_ionosphere_SpectralClustering_params35,labels_ionosphere_SpectralClustering_params36,labels_ionosphere_SpectralClustering_params4,labels_ionosphere_SpectralClustering_params5,labels_ionosphere_SpectralClustering_params6,labels_ionosphere_SpectralClustering_params7,labels_ionosphere_SpectralClustering_params8,labels_ionosphere_SpectralClustering_params9
ARI,0.12553034370633737,-0.043333271083306535,-0.047316478627941014,-0.043333271083306535,-0.05787505670604405,0.21797816616105217,0.21041144595346456,0.2183773171565354,0.24738832853854714,0.22134592957954452,-0.05012266069364988,0.14795218805680088,-0.048376399378981895,-0.05012266069364988,-0.048376399378981895,-0.05012266069364988,-0.048376399378981895,0.16099126034693262,0.16200121804777232,0.210942094506671,0.19510430474114782,0.1767752751608517,-0.03388528652113948,0.16651274404572805,-0.06562614848101267,-0.06374032662715343,-0.06562614848101267,-0.06374032662715343,-0.06562614848101267,-0.06374032662715343,0.1140105619987723,0.13118954260772606,0.12310002890610246,-0.047316478627941014,-0.043333271083306535,-0.047316478627941014
