,labels_r15_MeanShift_params1,labels_r15_MeanShift_params10,labels_r15_MeanShift_params11,labels_r15_MeanShift_params12,labels_r15_MeanShift_params13,labels_r15_MeanShift_params14,labels_r15_MeanShift_params15,labels_r15_MeanShift_params16,labels_r15_MeanShift_params17,labels_r15_MeanShift_params18,labels_r15_MeanShift_params19,labels_r15_MeanShift_params2,labels_r15_MeanShift_params20,labels_r15_MeanShift_params21,labels_r15_MeanShift_params22,labels_r15_MeanShift_params25,labels_r15_MeanShift_params26,labels_r15_MeanShift_params3,labels_r15_MeanShift_params4,labels_r15_MeanShift_params5,labels_r15_MeanShift_params6,labels_r15_MeanShift_params7,labels_r15_MeanShift_params8,labels_r15_MeanShift_params9
BARI,0.6611379880916893,0.5743423285134841,0.4670373974697623,0.4670373974697623,0.5711642126997494,0.5719556835613303,0.5720666754657772,0.5743423285134841,0.3887506432279207,0.4670373974697623,0.4670373974697623,0.6503869895711086,0.4670373974697623,0.46638741715099646,0.4663874171509965,0.4670373974697623,0.4670373974697623,0.7172123330316384,0.7323571485432246,0.4663874171509965,0.46638741715099646,0.5711642126997494,0.5719556835613303,0.5720666754657772
