,labels_data5_DBSCAN_params10,labels_data5_DBSCAN_params13,labels_data5_DBSCAN_params14,labels_data5_DBSCAN_params17,labels_data5_DBSCAN_params18,labels_data5_DBSCAN_params19,labels_data5_DBSCAN_params20,labels_data5_DBSCAN_params21,labels_data5_DBSCAN_params22,labels_data5_DBSCAN_params23,labels_data5_DBSCAN_params24,labels_data5_DBSCAN_params25,labels_data5_DBSCAN_params26,labels_data5_DBSCAN_params27,labels_data5_DBSCAN_params28,labels_data5_DBSCAN_params29,labels_data5_DBSCAN_params30,labels_data5_DBSCAN_params31,labels_data5_DBSCAN_params32,labels_data5_DBSCAN_params33,labels_data5_DBSCAN_params34,labels_data5_DBSCAN_params35,labels_data5_DBSCAN_params36,labels_data5_DBSCAN_params37,labels_data5_DBSCAN_params38,labels_data5_DBSCAN_params39,labels_data5_DBSCAN_params40,labels_data5_DBSCAN_params41,labels_data5_DBSCAN_params42,labels_data5_DBSCAN_params43,labels_data5_DBSCAN_params44,labels_data5_DBSCAN_params5,labels_data5_DBSCAN_params9
FMI,0.5503114107672201,0.6665545867959473,0.6183610189973822,0.8513974948121191,0.8814871147832978,0.8819841747059546,0.8375005899296292,0.9757046087705218,0.9478079543576772,0.9122111204139077,0.9046081691405018,0.7727477937571953,0.7727477937571953,0.7727477937571953,0.9920386552010371,0.7739764956678843,0.7739764956678843,0.7739764956678843,0.7739764956678843,0.7739764956678843,0.7739764956678843,0.7739764956678843,0.7739764956678843,0.7739764956678843,0.7739764956678843,0.7739764956678843,0.7739764956678843,0.7739764956678843,0.7739764956678843,0.7739764956678843,0.7739764956678843,0.5658842341658653,0.5234351330713062
