,labels_coil20_HDBSCAN_params1,labels_coil20_HDBSCAN_params10,labels_coil20_HDBSCAN_params11,labels_coil20_HDBSCAN_params12,labels_coil20_HDBSCAN_params13,labels_coil20_HDBSCAN_params14,labels_coil20_HDBSCAN_params15,labels_coil20_HDBSCAN_params16,labels_coil20_HDBSCAN_params17,labels_coil20_HDBSCAN_params18,labels_coil20_HDBSCAN_params19,labels_coil20_HDBSCAN_params2,labels_coil20_HDBSCAN_params20,labels_coil20_HDBSCAN_params21,labels_coil20_HDBSCAN_params22,labels_coil20_HDBSCAN_params23,labels_coil20_HDBSCAN_params24,labels_coil20_HDBSCAN_params25,labels_coil20_HDBSCAN_params26,labels_coil20_HDBSCAN_params27,labels_coil20_HDBSCAN_params28,labels_coil20_HDBSCAN_params29,labels_coil20_HDBSCAN_params3,labels_coil20_HDBSCAN_params30,labels_coil20_HDBSCAN_params31,labels_coil20_HDBSCAN_params32,labels_coil20_HDBSCAN_params33,labels_coil20_HDBSCAN_params34,labels_coil20_HDBSCAN_params35,labels_coil20_HDBSCAN_params36,labels_coil20_HDBSCAN_params37,labels_coil20_HDBSCAN_params38,labels_coil20_HDBSCAN_params39,labels_coil20_HDBSCAN_params4,labels_coil20_HDBSCAN_params40,labels_coil20_HDBSCAN_params41,labels_coil20_HDBSCAN_params42,labels_coil20_HDBSCAN_params43,labels_coil20_HDBSCAN_params44,labels_coil20_HDBSCAN_params45,labels_coil20_HDBSCAN_params46,labels_coil20_HDBSCAN_params47,labels_coil20_HDBSCAN_params48,labels_coil20_HDBSCAN_params49,labels_coil20_HDBSCAN_params5,labels_coil20_HDBSCAN_params50,labels_coil20_HDBSCAN_params51,labels_coil20_HDBSCAN_params52,labels_coil20_HDBSCAN_params53,labels_coil20_HDBSCAN_params54,labels_coil20_HDBSCAN_params55,labels_coil20_HDBSCAN_params56,labels_coil20_HDBSCAN_params57,labels_coil20_HDBSCAN_params58,labels_coil20_HDBSCAN_params59,labels_coil20_HDBSCAN_params6,labels_coil20_HDBSCAN_params60,labels_coil20_HDBSCAN_params61,labels_coil20_HDBSCAN_params62,labels_coil20_HDBSCAN_params63,labels_coil20_HDBSCAN_params7,labels_coil20_HDBSCAN_params8,labels_coil20_HDBSCAN_params9
BARI_nn,0.8453020308730167,0.8447669505232291,0.8447669505232291,0.8447669505232291,0.8447669505232291,0.8447669505232291,0.871163826736717,0.871163826736717,0.871163826736717,0.871163826736717,0.871163826736717,0.8453020308730167,0.871163826736717,0.871163826736717,0.8537892114883808,0.8537892114883808,0.8537892114883808,0.8537892114883808,0.8537892114883808,0.8537892114883808,0.8537892114883808,0.8115972030751653,0.8453020308730167,0.8115972030751653,0.8115972030751653,0.8115972030751653,0.8115972030751653,0.8115972030751653,0.8115972030751653,0.8803306745115247,0.8803306745115247,0.8803306745115247,0.8803306745115247,0.8453020308730167,0.8803306745115247,0.8803306745115247,0.8803306745115247,0.8749259918614969,0.8749259918614969,0.8749259918614969,0.8749259918614969,0.8749259918614969,0.8749259918614969,0.8749259918614969,0.8453020308730167,0.8421153463361027,0.8421153463361027,0.8421153463361027,0.8421153463361027,0.8421153463361027,0.8421153463361027,0.8421153463361027,0.8803306745115247,0.8803306745115247,0.8803306745115247,0.8453020308730167,0.8803306745115247,0.8803306745115247,0.8803306745115247,0.8803306745115247,0.8453020308730167,0.8447669505232291,0.8447669505232291
