,labels_flame_SpectralClustering_params1,labels_flame_SpectralClustering_params10,labels_flame_SpectralClustering_params11,labels_flame_SpectralClustering_params12,labels_flame_SpectralClustering_params13,labels_flame_SpectralClustering_params14,labels_flame_SpectralClustering_params15,labels_flame_SpectralClustering_params16,labels_flame_SpectralClustering_params17,labels_flame_SpectralClustering_params18,labels_flame_SpectralClustering_params19,labels_flame_SpectralClustering_params2,labels_flame_SpectralClustering_params20,labels_flame_SpectralClustering_params21,labels_flame_SpectralClustering_params22,labels_flame_SpectralClustering_params23,labels_flame_SpectralClustering_params24,labels_flame_SpectralClustering_params25,labels_flame_SpectralClustering_params26,labels_flame_SpectralClustering_params27,labels_flame_SpectralClustering_params28,labels_flame_SpectralClustering_params29,labels_flame_SpectralClustering_params3,labels_flame_SpectralClustering_params30,labels_flame_SpectralClustering_params31,labels_flame_SpectralClustering_params32,labels_flame_SpectralClustering_params33,labels_flame_SpectralClustering_params34,labels_flame_SpectralClustering_params35,labels_flame_SpectralClustering_params36,labels_flame_SpectralClustering_params37,labels_flame_SpectralClustering_params38,labels_flame_SpectralClustering_params39,labels_flame_SpectralClustering_params4,labels_flame_SpectralClustering_params40,labels_flame_SpectralClustering_params41,labels_flame_SpectralClustering_params42,labels_flame_SpectralClustering_params43,labels_flame_SpectralClustering_params44,labels_flame_SpectralClustering_params45,labels_flame_SpectralClustering_params46,labels_flame_SpectralClustering_params47,labels_flame_SpectralClustering_params48,labels_flame_SpectralClustering_params5,labels_flame_SpectralClustering_params6,labels_flame_SpectralClustering_params7,labels_flame_SpectralClustering_params8,labels_flame_SpectralClustering_params9
FMI,0.9620509314912354,0.7416747338787008,0.7529948242050757,0.7416747338787008,0.7784252207196086,0.77478209792038,0.8092770890260992,0.8003535230590861,0.7899119027827216,0.7983373783093602,0.7186720543724107,0.9769216419447403,0.7497766518347853,0.7186720543724107,0.7497766518347853,0.7186720543724107,0.7497766518347853,0.7206449510781403,0.6909748760788307,0.7157128314669894,0.7014425901874571,0.7065373849103936,0.770151169616545,0.6986874732957064,0.6940101715609812,0.6548235844563197,0.6940101715609812,0.6548235844563197,0.6940101715609812,0.6548235844563197,0.65798050412304,0.6495989558834068,0.6617520723078034,0.7883480438571873,0.6525048482471572,0.6591969179567706,0.6341429610831113,0.615303149768002,0.5789891606849104,0.615303149768002,0.5789891606849104,0.615303149768002,0.5789891606849104,0.7643480766667312,0.7643480766667312,0.7529948242050757,0.7416747338787008,0.7529948242050757
