,labels_x2_MeanShift_params1,labels_x2_MeanShift_params10,labels_x2_MeanShift_params11,labels_x2_MeanShift_params12,labels_x2_MeanShift_params13,labels_x2_MeanShift_params14,labels_x2_MeanShift_params15,labels_x2_MeanShift_params16,labels_x2_MeanShift_params17,labels_x2_MeanShift_params18,labels_x2_MeanShift_params19,labels_x2_MeanShift_params2,labels_x2_MeanShift_params20,labels_x2_MeanShift_params21,labels_x2_MeanShift_params22,labels_x2_MeanShift_params23,labels_x2_MeanShift_params24,labels_x2_MeanShift_params25,labels_x2_MeanShift_params26,labels_x2_MeanShift_params27,labels_x2_MeanShift_params28,labels_x2_MeanShift_params29,labels_x2_MeanShift_params3,labels_x2_MeanShift_params30,labels_x2_MeanShift_params31,labels_x2_MeanShift_params32,labels_x2_MeanShift_params4,labels_x2_MeanShift_params5,labels_x2_MeanShift_params6,labels_x2_MeanShift_params7,labels_x2_MeanShift_params8,labels_x2_MeanShift_params9
ARI,0.5367351473648062,0.5695876190945591,0.1552087835736186,0.1651703363322844,0.574578826763135,0.5695876190945591,0.5473428923885967,0.5695876190945591,0.16019574931742817,0.17184761206208327,0.176494479353047,0.5455674686192469,0.18389111629898094,0.1665893745627756,0.1711942931571745,0.18519293254682118,0.19883934266163766,0.176494479353047,0.1884562348151553,0.30497934820422923,0.30497934820422923,0.30497934820422923,0.5680490654205608,0.30497934820422923,0.30497934820422923,0.30497934820422923,0.5641969050615969,0.574578826763135,0.5695876190945591,0.574578826763135,0.5695876190945591,0.5473428923885967
