,labels_zigzag_outliers_MeanShift_params1,labels_zigzag_outliers_MeanShift_params10,labels_zigzag_outliers_MeanShift_params11,labels_zigzag_outliers_MeanShift_params12,labels_zigzag_outliers_MeanShift_params13,labels_zigzag_outliers_MeanShift_params14,labels_zigzag_outliers_MeanShift_params15,labels_zigzag_outliers_MeanShift_params16,labels_zigzag_outliers_MeanShift_params17,labels_zigzag_outliers_MeanShift_params18,labels_zigzag_outliers_MeanShift_params19,labels_zigzag_outliers_MeanShift_params2,labels_zigzag_outliers_MeanShift_params20,labels_zigzag_outliers_MeanShift_params21,labels_zigzag_outliers_MeanShift_params22,labels_zigzag_outliers_MeanShift_params23,labels_zigzag_outliers_MeanShift_params24,labels_zigzag_outliers_MeanShift_params3,labels_zigzag_outliers_MeanShift_params4,labels_zigzag_outliers_MeanShift_params5,labels_zigzag_outliers_MeanShift_params6,labels_zigzag_outliers_MeanShift_params7,labels_zigzag_outliers_MeanShift_params8,labels_zigzag_outliers_MeanShift_params9
BARI_nn,0.6522395413583095,0.6528754277673677,0.26076162270719166,0.26076162270719166,0.6528754277673677,0.6208917194027381,0.6478194071552517,0.6528754277673677,0.11759796184789445,0.11759796184789445,0.08135049871369723,0.6502129571905026,0.09901902219515363,0.11759796184789445,0.11759796184789445,0.11178812138832692,0.11178812138832692,0.6518378357694641,0.6518378357694641,0.6570055766562145,0.6514617051569676,0.6528754277673677,0.6208917194027381,0.6478194071552517
