,labels_data7_MeanShift_params1,labels_data7_MeanShift_params10,labels_data7_MeanShift_params11,labels_data7_MeanShift_params12,labels_data7_MeanShift_params13,labels_data7_MeanShift_params14,labels_data7_MeanShift_params15,labels_data7_MeanShift_params16,labels_data7_MeanShift_params17,labels_data7_MeanShift_params18,labels_data7_MeanShift_params19,labels_data7_MeanShift_params2,labels_data7_MeanShift_params20,labels_data7_MeanShift_params3,labels_data7_MeanShift_params4,labels_data7_MeanShift_params5,labels_data7_MeanShift_params6,labels_data7_MeanShift_params7,labels_data7_MeanShift_params8,labels_data7_MeanShift_params9
BARI_nn,0.026351174220148103,-0.0006147475174182289,-0.0008255349843712431,-0.0006344876215528256,0.041919139815268895,0.03917916240233033,-0.000893304052517718,-0.0006147475174182289,0.011195759802911499,-0.0007127593046222479,0.043164462431783575,0.011437880006541994,0.0323571795351518,0.02453645765295668,0.018652183868831704,0.03545292605279038,0.04371073402491069,0.041919139815268895,0.03917916240233033,-0.000893304052517718
