,labels_lsun_MeanShift_params1,labels_lsun_MeanShift_params10,labels_lsun_MeanShift_params11,labels_lsun_MeanShift_params12,labels_lsun_MeanShift_params13,labels_lsun_MeanShift_params14,labels_lsun_MeanShift_params15,labels_lsun_MeanShift_params16,labels_lsun_MeanShift_params17,labels_lsun_MeanShift_params18,labels_lsun_MeanShift_params19,labels_lsun_MeanShift_params2,labels_lsun_MeanShift_params20,labels_lsun_MeanShift_params21,labels_lsun_MeanShift_params22,labels_lsun_MeanShift_params23,labels_lsun_MeanShift_params24,labels_lsun_MeanShift_params25,labels_lsun_MeanShift_params26,labels_lsun_MeanShift_params3,labels_lsun_MeanShift_params4,labels_lsun_MeanShift_params5,labels_lsun_MeanShift_params6,labels_lsun_MeanShift_params7,labels_lsun_MeanShift_params8,labels_lsun_MeanShift_params9
VMI,0.5836717763244771,0.8061607625279974,0.8067949586843087,0.8061607625279974,0.7899458003158186,0.7265151767510709,0.8061607625279974,0.8061607625279974,0.7839366687859295,0.75164668900479,0.7305748156331237,0.5859019619248821,0.7190888053895751,0.762505171274826,0.7291567080888434,0.7295174585535368,0.7295174585535368,0.8071616749773789,0.7524340669919939,0.6256082598196847,0.6266754785143831,0.8053721970585543,0.6835693559280637,0.7899458003158186,0.7265151767510709,0.8061607625279974
