,labels_x2_MeanShift_params1,labels_x2_MeanShift_params10,labels_x2_MeanShift_params11,labels_x2_MeanShift_params12,labels_x2_MeanShift_params13,labels_x2_MeanShift_params14,labels_x2_MeanShift_params15,labels_x2_MeanShift_params16,labels_x2_MeanShift_params17,labels_x2_MeanShift_params18,labels_x2_MeanShift_params19,labels_x2_MeanShift_params2,labels_x2_MeanShift_params20,labels_x2_MeanShift_params21,labels_x2_MeanShift_params22,labels_x2_MeanShift_params23,labels_x2_MeanShift_params24,labels_x2_MeanShift_params25,labels_x2_MeanShift_params26,labels_x2_MeanShift_params27,labels_x2_MeanShift_params28,labels_x2_MeanShift_params29,labels_x2_MeanShift_params3,labels_x2_MeanShift_params30,labels_x2_MeanShift_params31,labels_x2_MeanShift_params32,labels_x2_MeanShift_params4,labels_x2_MeanShift_params5,labels_x2_MeanShift_params6,labels_x2_MeanShift_params7,labels_x2_MeanShift_params8,labels_x2_MeanShift_params9
VMI,0.6022458488377418,0.6310012254273438,0.3534727576799071,0.3598256988289745,0.6334906949568911,0.6310012254273438,0.6052835192241255,0.6310012254273438,0.3686594392564329,0.3786699421703205,0.3799728112076982,0.5880200869145555,0.38097815871362084,0.3716821760042066,0.37082001110721563,0.3866343084407709,0.3965081930068914,0.3799728112076982,0.38230441046960356,0.4470985971232811,0.4470985971232811,0.4470985971232811,0.6259863384066214,0.4470985971232811,0.4470985971232811,0.4470985971232811,0.6143778216915912,0.6334906949568911,0.6310012254273438,0.6334906949568911,0.6310012254273438,0.6052835192241255
