,labels_r15_MeanShift_params1,labels_r15_MeanShift_params10,labels_r15_MeanShift_params11,labels_r15_MeanShift_params12,labels_r15_MeanShift_params13,labels_r15_MeanShift_params14,labels_r15_MeanShift_params15,labels_r15_MeanShift_params16,labels_r15_MeanShift_params17,labels_r15_MeanShift_params18,labels_r15_MeanShift_params19,labels_r15_MeanShift_params2,labels_r15_MeanShift_params20,labels_r15_MeanShift_params21,labels_r15_MeanShift_params22,labels_r15_MeanShift_params25,labels_r15_MeanShift_params26,labels_r15_MeanShift_params3,labels_r15_MeanShift_params4,labels_r15_MeanShift_params5,labels_r15_MeanShift_params6,labels_r15_MeanShift_params7,labels_r15_MeanShift_params8,labels_r15_MeanShift_params9
AMI,0.8374884094863956,0.7958482952734973,0.7311621334621771,0.7311621334621771,0.7906403345308579,0.7911665394438757,0.7943896830423549,0.7958482952734973,0.6850941088220706,0.7311621334621771,0.7311621334621771,0.8210985555093644,0.7311621334621771,0.7284496887572166,0.7284496887572166,0.7311621334621771,0.7311621334621771,0.8624766903412131,0.8620560209493551,0.7284496887572167,0.7284496887572166,0.7906403345308579,0.7911665394438757,0.7943896830423549
