,labels_trajectories_DBSCAN_params10,labels_trajectories_DBSCAN_params11,labels_trajectories_DBSCAN_params12,labels_trajectories_DBSCAN_params13,labels_trajectories_DBSCAN_params14,labels_trajectories_DBSCAN_params15,labels_trajectories_DBSCAN_params16,labels_trajectories_DBSCAN_params17,labels_trajectories_DBSCAN_params18,labels_trajectories_DBSCAN_params19,labels_trajectories_DBSCAN_params20,labels_trajectories_DBSCAN_params21,labels_trajectories_DBSCAN_params22,labels_trajectories_DBSCAN_params23,labels_trajectories_DBSCAN_params24,labels_trajectories_DBSCAN_params25,labels_trajectories_DBSCAN_params26,labels_trajectories_DBSCAN_params27,labels_trajectories_DBSCAN_params28,labels_trajectories_DBSCAN_params5,labels_trajectories_DBSCAN_params6,labels_trajectories_DBSCAN_params9
FMI,0.27203849892617765,0.39369993018718813,0.4493323048899567,0.836195794107013,0.7126508859213643,0.4690943909964894,0.37612860148713995,1.0,1.0,0.9307744605641989,0.9298338326741592,1.0,1.0,1.0,1.0,0.6323796206690583,0.6323796206690583,0.6323796206690583,0.6323796206690583,0.3731497138946275,0.4886898150429734,0.32850709258560545
