,labels_ring_SpectralClustering_params1,labels_ring_SpectralClustering_params10,labels_ring_SpectralClustering_params11,labels_ring_SpectralClustering_params12,labels_ring_SpectralClustering_params13,labels_ring_SpectralClustering_params14,labels_ring_SpectralClustering_params15,labels_ring_SpectralClustering_params16,labels_ring_SpectralClustering_params17,labels_ring_SpectralClustering_params18,labels_ring_SpectralClustering_params19,labels_ring_SpectralClustering_params2,labels_ring_SpectralClustering_params20,labels_ring_SpectralClustering_params21,labels_ring_SpectralClustering_params22,labels_ring_SpectralClustering_params23,labels_ring_SpectralClustering_params24,labels_ring_SpectralClustering_params25,labels_ring_SpectralClustering_params26,labels_ring_SpectralClustering_params27,labels_ring_SpectralClustering_params28,labels_ring_SpectralClustering_params29,labels_ring_SpectralClustering_params3,labels_ring_SpectralClustering_params30,labels_ring_SpectralClustering_params31,labels_ring_SpectralClustering_params32,labels_ring_SpectralClustering_params33,labels_ring_SpectralClustering_params34,labels_ring_SpectralClustering_params35,labels_ring_SpectralClustering_params36,labels_ring_SpectralClustering_params4,labels_ring_SpectralClustering_params5,labels_ring_SpectralClustering_params6,labels_ring_SpectralClustering_params7,labels_ring_SpectralClustering_params8,labels_ring_SpectralClustering_params9
VMI,0.025569434586111883,0.2852951484694663,0.27861938242229345,0.2852951484694663,0.32128021296410586,0.07809261409219778,0.8000461719842119,0.8000461719842119,0.8000018466588392,0.8000018466588394,0.4059685761515303,0.26935355267392425,0.36293307897899235,0.4059685761515303,0.36293307897899235,0.4059685761515303,0.36293307897899235,0.2873187067955549,0.5173758768564231,0.7162319463347965,0.7162453635443751,0.7162185306076994,1.0,0.7162118832449352,0.7162096675377355,0.716223002352036,0.7162096675377355,0.716223002352036,0.7162096675377355,0.716223002352036,1.0,1.0,1.0,0.27861938242229345,0.2852951484694663,0.27861938242229345
