,labels_d31_MeanShift_params1,labels_d31_MeanShift_params10,labels_d31_MeanShift_params11,labels_d31_MeanShift_params12,labels_d31_MeanShift_params13,labels_d31_MeanShift_params14,labels_d31_MeanShift_params15,labels_d31_MeanShift_params16,labels_d31_MeanShift_params17,labels_d31_MeanShift_params18,labels_d31_MeanShift_params19,labels_d31_MeanShift_params2,labels_d31_MeanShift_params20,labels_d31_MeanShift_params27,labels_d31_MeanShift_params28,labels_d31_MeanShift_params3,labels_d31_MeanShift_params4,labels_d31_MeanShift_params5,labels_d31_MeanShift_params6,labels_d31_MeanShift_params7,labels_d31_MeanShift_params8,labels_d31_MeanShift_params9
AMI,0.9360114983568384,0.5673346015104107,0.5279259376651423,0.5331674559751859,0.7599733946236871,0.7261106036525523,0.5667271947715784,0.5673346015104107,0.4247452410654708,0.4247452410654708,0.56644571064553,0.9093940631185824,0.5673264941222405,0.6581017531217139,0.658092807176073,0.8166037544559612,0.8019668451683595,0.645734148064094,0.658102858466574,0.7599733946236871,0.7261106036525523,0.5667271947715784
