,labels_a3_DBSCAN_params10,labels_a3_DBSCAN_params13,labels_a3_DBSCAN_params14,labels_a3_DBSCAN_params15,labels_a3_DBSCAN_params16,labels_a3_DBSCAN_params17,labels_a3_DBSCAN_params18,labels_a3_DBSCAN_params19,labels_a3_DBSCAN_params20,labels_a3_DBSCAN_params5,labels_a3_DBSCAN_params9
ARI_nn,0.9208571232028616,0.9149937885526377,0.9455035267512393,0.8893530108701064,0.9804426451380212,0.1771553010952164,0.31122246810474785,0.5317336807671147,0.6231687154643849,0.8922414878835906,0.3842956409267951
