,labels_ring_noisy_MeanShift_params1,labels_ring_noisy_MeanShift_params10,labels_ring_noisy_MeanShift_params11,labels_ring_noisy_MeanShift_params12,labels_ring_noisy_MeanShift_params13,labels_ring_noisy_MeanShift_params14,labels_ring_noisy_MeanShift_params15,labels_ring_noisy_MeanShift_params16,labels_ring_noisy_MeanShift_params17,labels_ring_noisy_MeanShift_params18,labels_ring_noisy_MeanShift_params19,labels_ring_noisy_MeanShift_params2,labels_ring_noisy_MeanShift_params20,labels_ring_noisy_MeanShift_params21,labels_ring_noisy_MeanShift_params22,labels_ring_noisy_MeanShift_params23,labels_ring_noisy_MeanShift_params24,labels_ring_noisy_MeanShift_params25,labels_ring_noisy_MeanShift_params26,labels_ring_noisy_MeanShift_params28,labels_ring_noisy_MeanShift_params29,labels_ring_noisy_MeanShift_params3,labels_ring_noisy_MeanShift_params30,labels_ring_noisy_MeanShift_params31,labels_ring_noisy_MeanShift_params32,labels_ring_noisy_MeanShift_params4,labels_ring_noisy_MeanShift_params5,labels_ring_noisy_MeanShift_params6,labels_ring_noisy_MeanShift_params7,labels_ring_noisy_MeanShift_params8,labels_ring_noisy_MeanShift_params9
BARI_nn,0.07647004507967331,0.35523584496636446,0.39067547940070124,0.379292249597176,0.0713347689693105,0.0735658365982138,0.3529872957507802,0.35523584496636446,0.3894503218520781,0.3862560904099758,0.3437602742491513,0.05037541891537097,0.35468093136227935,0.3852491173882721,0.38066246261017617,0.3837885264702375,0.3714834242035136,0.3899717827104261,0.37909406784427974,0.08668848465789909,0.09737130899613004,0.34860432838479954,0.09737130899613004,0.07562932959328984,0.11923601527292754,0.3519268791766427,0.3621481099802773,0.3545471795174389,0.0713347689693105,0.0735658365982138,0.3529872957507802
