,labels_twodiamonds_MeanShift_params1,labels_twodiamonds_MeanShift_params10,labels_twodiamonds_MeanShift_params11,labels_twodiamonds_MeanShift_params12,labels_twodiamonds_MeanShift_params13,labels_twodiamonds_MeanShift_params14,labels_twodiamonds_MeanShift_params15,labels_twodiamonds_MeanShift_params16,labels_twodiamonds_MeanShift_params17,labels_twodiamonds_MeanShift_params18,labels_twodiamonds_MeanShift_params19,labels_twodiamonds_MeanShift_params2,labels_twodiamonds_MeanShift_params20,labels_twodiamonds_MeanShift_params21,labels_twodiamonds_MeanShift_params22,labels_twodiamonds_MeanShift_params23,labels_twodiamonds_MeanShift_params24,labels_twodiamonds_MeanShift_params25,labels_twodiamonds_MeanShift_params26,labels_twodiamonds_MeanShift_params27,labels_twodiamonds_MeanShift_params28,labels_twodiamonds_MeanShift_params29,labels_twodiamonds_MeanShift_params3,labels_twodiamonds_MeanShift_params4,labels_twodiamonds_MeanShift_params5,labels_twodiamonds_MeanShift_params6,labels_twodiamonds_MeanShift_params7,labels_twodiamonds_MeanShift_params8,labels_twodiamonds_MeanShift_params9
FMI,0.36762236975233653,0.703813545680512,0.9974968750146851,0.9974968750146851,0.6175157569235941,0.7015702455541697,0.7065446919266943,0.703813545680512,1.0,1.0,1.0,0.3427514856859533,1.0,1.0,0.8287499558728029,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5348149906946333,0.5155969559930843,0.6419868190534963,0.701730397286032,0.6175157569235941,0.7015702455541697,0.7065446919266943
