,labels_ring_noisy_MeanShift_params1,labels_ring_noisy_MeanShift_params10,labels_ring_noisy_MeanShift_params11,labels_ring_noisy_MeanShift_params12,labels_ring_noisy_MeanShift_params13,labels_ring_noisy_MeanShift_params14,labels_ring_noisy_MeanShift_params15,labels_ring_noisy_MeanShift_params16,labels_ring_noisy_MeanShift_params17,labels_ring_noisy_MeanShift_params18,labels_ring_noisy_MeanShift_params19,labels_ring_noisy_MeanShift_params2,labels_ring_noisy_MeanShift_params20,labels_ring_noisy_MeanShift_params21,labels_ring_noisy_MeanShift_params22,labels_ring_noisy_MeanShift_params23,labels_ring_noisy_MeanShift_params24,labels_ring_noisy_MeanShift_params25,labels_ring_noisy_MeanShift_params26,labels_ring_noisy_MeanShift_params28,labels_ring_noisy_MeanShift_params29,labels_ring_noisy_MeanShift_params3,labels_ring_noisy_MeanShift_params30,labels_ring_noisy_MeanShift_params31,labels_ring_noisy_MeanShift_params32,labels_ring_noisy_MeanShift_params4,labels_ring_noisy_MeanShift_params5,labels_ring_noisy_MeanShift_params6,labels_ring_noisy_MeanShift_params7,labels_ring_noisy_MeanShift_params8,labels_ring_noisy_MeanShift_params9
FMI,0.38399041223497404,0.7254768804032534,0.7392709010084483,0.7307502463268819,0.43779230760599974,0.43332102709851855,0.7316630538063836,0.7254768804032534,0.7534028825037811,0.7336232173584019,0.7275839472900805,0.3801562193721925,0.7265986654743719,0.7396312027427122,0.7334056409200403,0.7443291633600222,0.7427359184271914,0.7386976859105604,0.7339144621335353,0.6828525425294799,0.683422119625124,0.7228483355733295,0.683422119625124,0.6822908635156523,0.6830453715610459,0.720364571765507,0.7239431833224261,0.7196540588119996,0.43779230760599974,0.43332102709851855,0.7316630538063836
