,labels_wine_MeanShift_params1,labels_wine_MeanShift_params10,labels_wine_MeanShift_params11,labels_wine_MeanShift_params12,labels_wine_MeanShift_params13,labels_wine_MeanShift_params14,labels_wine_MeanShift_params15,labels_wine_MeanShift_params16,labels_wine_MeanShift_params17,labels_wine_MeanShift_params18,labels_wine_MeanShift_params2,labels_wine_MeanShift_params21,labels_wine_MeanShift_params22,labels_wine_MeanShift_params25,labels_wine_MeanShift_params26,labels_wine_MeanShift_params3,labels_wine_MeanShift_params4,labels_wine_MeanShift_params5,labels_wine_MeanShift_params6,labels_wine_MeanShift_params7,labels_wine_MeanShift_params8,labels_wine_MeanShift_params9
FMI,0.8374675356222587,0.6340226487711446,0.6398248543321255,0.6340226487711446,0.68866592764653,0.658162600858123,0.649705726037419,0.6340226487711446,0.6429045757319645,0.6398539339022782,0.8373930663124333,0.6429045757319645,0.6398539339022782,0.6429045757319645,0.6398539339022782,0.9000827071198128,0.861507443090592,0.6940425779721432,0.6530348859418713,0.68866592764653,0.658162600858123,0.649705726037419
