,labels_line_DBSCAN_params11,labels_line_DBSCAN_params12,labels_line_DBSCAN_params16,labels_line_DBSCAN_params17,labels_line_DBSCAN_params21,labels_line_DBSCAN_params22,labels_line_DBSCAN_params23,labels_line_DBSCAN_params26,labels_line_DBSCAN_params27,labels_line_DBSCAN_params28,labels_line_DBSCAN_params31,labels_line_DBSCAN_params32,labels_line_DBSCAN_params33,labels_line_DBSCAN_params34,labels_line_DBSCAN_params36,labels_line_DBSCAN_params37,labels_line_DBSCAN_params38,labels_line_DBSCAN_params39,labels_line_DBSCAN_params41,labels_line_DBSCAN_params42,labels_line_DBSCAN_params43,labels_line_DBSCAN_params44,labels_line_DBSCAN_params46,labels_line_DBSCAN_params47,labels_line_DBSCAN_params48,labels_line_DBSCAN_params49,labels_line_DBSCAN_params6
B,0.44754530062726816,0.06486820147292167,1.1466320297128718,1.1527047260060803,2.3641704428866204,2.577628796859694,1.293312389838794,1.9383654825920524,1.9383654825920524,3.6566444877377777,1.9383654825920524,1.9383654825920524,1.9383654825920524,1.9177717357209707,1.9383654825920524,1.9383654825920524,1.9383654825920524,1.9383654825920524,1.9383654825920524,1.9383654825920524,1.9383654825920524,1.9383654825920524,1.9383654825920524,1.9383654825920524,1.9383654825920524,1.9383654825920524,0.02230609687039325
BH,0.003453472281995902,0.004345630349679099,0.02336050556512032,0.016293837449414518,13.181496666171519,9.174947907778146,0.06210733056235991,62.063324850504024,62.063324850504024,11.76994100329837,62.063324850504024,62.063324850504024,62.063324850504024,34.80081358591561,62.063324850504024,62.063324850504024,62.063324850504024,62.063324850504024,62.063324850504024,62.063324850504024,62.063324850504024,62.063324850504024,62.063324850504024,62.063324850504024,62.063324850504024,62.063324850504024,0.00012662994072940996
D,0.5846452007786244,0.867533292489033,0.06126478334067332,0.4651238214938661,0.044911743485718504,0.026525586231429435,0.058911716061693084,0.1964609521257809,0.1964609521257809,0.007504271899521778,0.1964609521257809,0.1964609521257809,0.1964609521257809,0.5487920971384351,0.1964609521257809,0.1964609521257809,0.1964609521257809,0.1964609521257809,0.1964609521257809,0.1964609521257809,0.1964609521257809,0.1964609521257809,0.1964609521257809,0.1964609521257809,0.1964609521257809,0.1964609521257809,1.6672227129574828
H,,,,,,,,0.6269518790318538,0.6269518790318538,,0.6269518790318538,0.6269518790318538,0.6269518790318538,,0.6269518790318538,0.6269518790318538,0.6269518790318538,0.6269518790318538,0.6269518790318538,0.6269518790318538,0.6269518790318538,0.6269518790318538,0.6269518790318538,0.6269518790318538,0.6269518790318538,0.6269518790318538,
DBCV,0.21433648942788,0.06411524099430074,0.6221607437024111,0.6615748225997674,0.06777842973349328,0.1640860387304729,0.37916672481693736,0.8876429964716266,0.8876429964716266,0.38739209332527585,0.8876429964716266,0.8876429964716266,0.8876429964716266,0.8612968277796399,0.8876429964716266,0.8876429964716266,0.8876429964716266,0.8876429964716266,0.8876429964716266,0.8876429964716266,0.8876429964716266,0.8876429964716266,0.8876429964716266,0.8876429964716266,0.8876429964716266,0.8876429964716266,0.05465486658578265
I,341.3334510761214,24.375101725328612,4.492414366496802,9.339808854233075,0.42000551587779367,0.33724836353478754,14.442591908587284,0.13356870944962249,0.13356870944962249,0.4837116658200405,0.13356870944962249,0.13356870944962249,0.13356870944962249,0.0680409874814529,0.13356870944962249,0.13356870944962249,0.13356870944962249,0.13356870944962249,0.13356870944962249,0.13356870944962249,0.13356870944962249,0.13356870944962249,0.13356870944962249,0.13356870944962249,0.13356870944962249,0.13356870944962249,2113.0767217115967
C,0.509301919071386,0.5765634237128142,0.07981913527460582,0.22606762301664082,0.19320719986958856,0.17539074896632673,0.3504914999242724,0.49110723379951754,0.49110723379951754,0.17479950285907983,0.49110723379951754,0.49110723379951754,0.49110723379951754,0.40989896878146087,0.49110723379951754,0.49110723379951754,0.49110723379951754,0.49110723379951754,0.49110723379951754,0.49110723379951754,0.49110723379951754,0.49110723379951754,0.49110723379951754,0.49110723379951754,0.49110723379951754,0.49110723379951754,0.6303318393093283
CDbw,0.503596354343044,0.04028920565381799,0.18040765096822636,0.25387338005929416,0.0,0.06979836574234399,0.24604333244193913,0.6443663760901358,0.6443663760901358,0.10044973243183423,0.6443663760901358,0.6443663760901358,0.6443663760901358,0.2226980999200197,0.6443663760901358,0.6443663760901358,0.6443663760901358,0.6443663760901358,0.6443663760901358,0.6443663760901358,0.6443663760901358,0.6443663760901358,0.6443663760901358,0.6443663760901358,0.6443663760901358,0.6443663760901358,0.07156632124598536
VIASCKDE,0.33401457013307867,0.4110479228330944,0.45724298130349667,0.4103364232181075,,0.6549959769354857,0.4721543520587742,0.7386916651225692,0.7386916651225692,0.6717656467631268,0.7386916651225692,0.7386916651225692,0.7386916651225692,0.6675335401600052,0.7386916651225692,0.7386916651225692,0.7386916651225692,0.7386916651225692,0.7386916651225692,0.7386916651225692,0.7386916651225692,0.7386916651225692,0.7386916651225692,0.7386916651225692,0.7386916651225692,0.7386916651225692,0.4079447736807537
COP,0.19458910408240415,0.22024393368420564,0.12280017230308579,0.11502178576880806,0.17560188183548536,0.1685448701498054,0.153875944199625,0.21067086244491617,0.21067086244491617,0.17549738982038962,0.21067086244491617,0.21067086244491617,0.21067086244491617,0.20703945916082167,0.21067086244491617,0.21067086244491617,0.21067086244491617,0.21067086244491617,0.21067086244491617,0.21067086244491617,0.21067086244491617,0.21067086244491617,0.21067086244491617,0.21067086244491617,0.21067086244491617,0.21067086244491617,0.23447179746323138
Sym,0.031891674983375806,0.014068949557088832,0.036079233522156855,0.02985704765164598,0.23405860185382446,0.04632745426670919,0.049583444507728426,0.07337879545935512,0.07337879545935512,0.07671895122769853,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.04985858865518983,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.07337879545935512,0.005197592971372744
CS,1.154408268555951,2.948148949094263,1.3058168735793532,1.1460661730511659,0.6014158825903899,2.149118038762656,1.4372952165829662,1.7566105523438191,1.7566105523438191,2.0445712142883767,1.7566105523438191,1.7566105523438191,1.7566105523438191,2.0378142404712185,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,1.7566105523438191,3.044149076697593
SF,0.35198258700996843,0.38544711096344,0.19948493878481766,0.2500269409471013,0.4088476540432293,0.12642212936573072,0.23181875893321946,0.391806979271627,0.391806979271627,0.18530356100386125,0.391806979271627,0.391806979271627,0.391806979271627,0.28391331063328884,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.391806979271627,0.3956799744130929
SD,124307.59727914157,384920.6409112442,97442.31108173847,88899.48488605213,244461.0820333665,1091487.2094759345,238402.2523896516,795918.9575790318,795918.9575790318,838448.5265538929,795918.9575790318,795918.9575790318,795918.9575790318,974859.0666631393,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,795918.9575790318,297927.8740872165
SDbw,0.5590462899082713,1.5812593424954362,0.39797852981777987,0.42243264332501257,0.6653151586826342,1.7953120865547614,0.78604638602639,1.9865649289331588,1.9865649289331588,1.6387129154786613,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.5295082867845138,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.9865649289331588,1.7572792022220964
XB*,154.17469516241204,237.3231680938524,543.0858173765148,79.68099374660126,0.4941839274340712,11.161457989936384,172.503026264865,1.6327214366805156,1.6327214366805156,25.487921541307557,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6909297429958057,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,1.6327214366805156,344.7753707299047
S,-0.41029843670237326,-0.02755756050977275,0.4060136500974496,0.29037856730281725,0.2418253744476171,0.33342342357307175,0.15199900916995232,0.17897266654207777,0.17897266654207777,0.4269577993388831,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.10154806866421817,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,0.17897266654207777,-0.1353199044306014
DB,2.377555094816141,1.2026152345765415,3.457142453586755,1.7306042814136995,0.586765173175282,2.929386020378365,4.145458049173358,1.183045967943593,1.183045967943593,4.318304568733492,1.183045967943593,1.183045967943593,1.183045967943593,1.1020136086274661,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.183045967943593,1.3173716086332898
CH,5.599226444521088,6.013296839002831,57.12354575899495,29.282328987932118,134.66511711776658,111.34909384725991,20.758189012028378,30.346975294413394,30.346975294413394,138.37009491655743,30.346975294413394,30.346975294413394,30.346975294413394,31.683735844362474,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,30.346975294413394,1.6264284405630087
AD-S,-0.008616405415152541,0.644562284772698,0.5044502867044057,0.458381166114753,0.38291296340080233,0.3165958829933312,0.297503575037415,0.8426593448045303,0.8426593448045303,0.3360319582536782,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.21797635141026653,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.8426593448045303,0.5531354102949688
AD-DB,1.4759410153515626,0.8856510842413696,1.3992436592999555,1.2553693290838908,0.948696727002818,1.2069435466882974,1.5071305503936514,0.23449886405345638,0.23449886405345638,1.1283842423327737,0.23449886405345638,0.23449886405345638,0.23449886405345638,1.2581215260940726,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.23449886405345638,0.47999623606419844
AD-CH,41.28956243515762,108.98738117534872,45.842957583377725,47.1063788377119,213.41379793091994,164.7353820819377,79.00532815756976,536.1848352760283,536.1848352760283,216.7010791859904,536.1848352760283,536.1848352760283,536.1848352760283,271.89886580644077,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,536.1848352760283,48.7412272170456
AD-idea,17.24862697020368,1.1253775548771927,1160861.423633849,455585.9594448746,38.04998463802384,88.59335167822839,113.6747981246526,107.72739442858747,107.72739442858747,35.7553964424218,107.72739442858747,107.72739442858747,107.72739442858747,88.4231349062513,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,107.72739442858747,1.1010259473460169
