,labels_a1_DBSCAN_params13,labels_a1_DBSCAN_params14,labels_a1_DBSCAN_params15,labels_a1_DBSCAN_params17,labels_a1_DBSCAN_params18,labels_a1_DBSCAN_params19,labels_a1_DBSCAN_params20,labels_a1_DBSCAN_params21,labels_a1_DBSCAN_params22,labels_a1_DBSCAN_params23,labels_a1_DBSCAN_params24,labels_a1_DBSCAN_params9
AMI,0.5993847675125209,0.24404582286333285,0.022723891299409913,0.7005464451936086,0.8886857444861394,0.871734612573921,0.8295823301256474,0.4381844052840212,0.4379883323347208,0.4379883323347208,0.4377326984372955,0.07240258054809583
