,labels_s4_DBSCAN_params1,labels_s4_DBSCAN_params10,labels_s4_DBSCAN_params11,labels_s4_DBSCAN_params12,labels_s4_DBSCAN_params13,labels_s4_DBSCAN_params14,labels_s4_DBSCAN_params15,labels_s4_DBSCAN_params16,labels_s4_DBSCAN_params17,labels_s4_DBSCAN_params18,labels_s4_DBSCAN_params19,labels_s4_DBSCAN_params20,labels_s4_DBSCAN_params5,labels_s4_DBSCAN_params6,labels_s4_DBSCAN_params7,labels_s4_DBSCAN_params8,labels_s4_DBSCAN_params9
ARI_nn,0.43961457654133157,0.9102214330109916,0.9475731042057156,0.9965203532737531,0.6430305384452568,0.9170141379243013,0.9691157815892203,0.9762887517944688,4.249606568671091e-05,3.1638174009679554e-05,0.022190538669895066,0.1763536216108608,0.8354299452959848,1.0,1.0,1.0,0.822258145422542
