,labels_s3_HDBSCAN_params1,labels_s3_HDBSCAN_params10,labels_s3_HDBSCAN_params11,labels_s3_HDBSCAN_params12,labels_s3_HDBSCAN_params13,labels_s3_HDBSCAN_params14,labels_s3_HDBSCAN_params15,labels_s3_HDBSCAN_params16,labels_s3_HDBSCAN_params17,labels_s3_HDBSCAN_params18,labels_s3_HDBSCAN_params19,labels_s3_HDBSCAN_params2,labels_s3_HDBSCAN_params20,labels_s3_HDBSCAN_params21,labels_s3_HDBSCAN_params22,labels_s3_HDBSCAN_params23,labels_s3_HDBSCAN_params24,labels_s3_HDBSCAN_params25,labels_s3_HDBSCAN_params26,labels_s3_HDBSCAN_params27,labels_s3_HDBSCAN_params28,labels_s3_HDBSCAN_params29,labels_s3_HDBSCAN_params3,labels_s3_HDBSCAN_params30,labels_s3_HDBSCAN_params31,labels_s3_HDBSCAN_params32,labels_s3_HDBSCAN_params33,labels_s3_HDBSCAN_params34,labels_s3_HDBSCAN_params35,labels_s3_HDBSCAN_params36,labels_s3_HDBSCAN_params37,labels_s3_HDBSCAN_params38,labels_s3_HDBSCAN_params39,labels_s3_HDBSCAN_params4,labels_s3_HDBSCAN_params40,labels_s3_HDBSCAN_params41,labels_s3_HDBSCAN_params42,labels_s3_HDBSCAN_params43,labels_s3_HDBSCAN_params44,labels_s3_HDBSCAN_params45,labels_s3_HDBSCAN_params46,labels_s3_HDBSCAN_params47,labels_s3_HDBSCAN_params48,labels_s3_HDBSCAN_params49,labels_s3_HDBSCAN_params5,labels_s3_HDBSCAN_params50,labels_s3_HDBSCAN_params51,labels_s3_HDBSCAN_params52,labels_s3_HDBSCAN_params53,labels_s3_HDBSCAN_params54,labels_s3_HDBSCAN_params55,labels_s3_HDBSCAN_params56,labels_s3_HDBSCAN_params57,labels_s3_HDBSCAN_params58,labels_s3_HDBSCAN_params59,labels_s3_HDBSCAN_params6,labels_s3_HDBSCAN_params60,labels_s3_HDBSCAN_params61,labels_s3_HDBSCAN_params62,labels_s3_HDBSCAN_params63,labels_s3_HDBSCAN_params64,labels_s3_HDBSCAN_params65,labels_s3_HDBSCAN_params66,labels_s3_HDBSCAN_params67,labels_s3_HDBSCAN_params68,labels_s3_HDBSCAN_params69,labels_s3_HDBSCAN_params7,labels_s3_HDBSCAN_params70,labels_s3_HDBSCAN_params71,labels_s3_HDBSCAN_params72,labels_s3_HDBSCAN_params8,labels_s3_HDBSCAN_params9
cSIL,0.9095493017333305,0.7666510674725728,0.7666510674725728,0.7666510674725728,0.93834274791106,0.8926992696594683,0.8175198939751014,0.8175198939751014,0.8175198939751014,0.8175198939751014,0.8872218274682522,0.7843272305699436,0.807080610127157,0.807080610127157,0.807080610127157,0.807080610127157,0.807080610127157,0.9087737591402179,0.8140742263093542,0.8140742263093542,0.8140742263093542,0.8140742263093542,0.456889818483982,0.8140742263093542,0.9383813700622515,0.9136572302813762,0.8175198939751014,0.8175198939751014,0.8175198939751014,0.8175198939751014,0.8709883462495908,0.807080610127157,0.807080610127157,0.456889818483982,0.807080610127157,0.807080610127157,0.807080610127157,0.9236851001717049,0.8140742263093542,0.8140742263093542,0.8140742263093542,0.8140742263093542,0.8140742263093542,0.9534445980136889,0.456889818483982,0.9182531783892106,0.8175198939751014,0.8175198939751014,0.8175198939751014,0.8175198939751014,0.8777251579162495,0.807080610127157,0.807080610127157,0.807080610127157,0.807080610127157,0.456889818483982,0.807080610127157,0.9376769259791602,0.8140742263093542,0.8140742263093542,0.8140742263093542,0.8140742263093542,0.8140742263093542,0.9534445980136889,0.9182531783892106,0.8175198939751014,0.9230202848347578,0.8175198939751014,0.8175198939751014,0.8175198939751014,0.7820477541987005,0.7666510674725728
GD43,3.0680136594711973,1.2168459143668353,1.2168459143668353,1.2168459143668353,6.9074103748412155,1.3079599810050708,1.9388063475135644,1.9388063475135644,1.9388063475135644,1.9388063475135644,2.4002785370872055,0.5662057415802315,1.8353441711020662,1.8353441711020662,1.8353441711020662,1.8353441711020662,1.8353441711020662,5.15786858132389,1.8967228803016551,1.8967228803016551,1.8967228803016551,1.8967228803016551,0.773068499260906,1.8967228803016551,6.9074103748412155,1.251531592995957,1.9388063475135644,1.9388063475135644,1.9388063475135644,1.9388063475135644,2.768598417415674,1.8353441711020662,1.8353441711020662,0.773068499260906,1.8353441711020662,1.8353441711020662,1.8353441711020662,5.15786858132389,1.8967228803016551,1.8967228803016551,1.8967228803016551,1.8967228803016551,1.8967228803016551,16.13601579782215,0.773068499260906,2.2599888955376275,1.9388063475135644,1.9388063475135644,1.9388063475135644,1.9388063475135644,3.091454770169682,1.8353441711020662,1.8353441711020662,1.8353441711020662,1.8353441711020662,0.773068499260906,1.8353441711020662,6.367520375098897,1.8967228803016551,1.8967228803016551,1.8967228803016551,1.8967228803016551,1.8967228803016551,16.13601579782215,2.2599888955376275,1.9388063475135644,1.7300784729839558,1.9388063475135644,1.9388063475135644,1.9388063475135644,0.7827158192906626,1.2168459143668353
GD53,0.0027360544809920733,0.499095384663723,0.499095384663723,0.499095384663723,0.013730180800124765,0.001882731514432576,0.44048266364351807,0.44048266364351807,0.44048266364351807,0.44048266364351807,0.006704289164305635,0.0007561091889782737,0.43780088464435435,0.43780088464435435,0.43780088464435435,0.43780088464435435,0.43780088464435435,0.02264805467740414,0.4378266519051287,0.4378266519051287,0.4378266519051287,0.4378266519051287,0.4994906742587964,0.4378266519051287,0.02413314418188751,0.018659266524649373,0.44048266364351807,0.44048266364351807,0.44048266364351807,0.44048266364351807,0.011973943918150933,0.43780088464435435,0.43780088464435435,0.4994906742587964,0.43780088464435435,0.43780088464435435,0.43780088464435435,0.03643033610141336,0.4378266519051287,0.4378266519051287,0.4378266519051287,0.4378266519051287,0.4378266519051287,0.14717912225758648,0.4994906742587964,0.02226235001471155,0.44048266364351807,0.44048266364351807,0.44048266364351807,0.44048266364351807,0.023454665969308758,0.43780088464435435,0.43780088464435435,0.43780088464435435,0.43780088464435435,0.4994906742587964,0.43780088464435435,0.041883221309910214,0.4378266519051287,0.4378266519051287,0.4378266519051287,0.4378266519051287,0.4378266519051287,0.14717912225758648,0.02226235001471155,0.44048266364351807,0.0035793821543953085,0.44048266364351807,0.44048266364351807,0.44048266364351807,0.0016167467685762513,0.499095384663723
PS,-184.24178254346782,0.9651836042551994,0.9651836042551994,0.9651836042551994,-8.144883699250965,-7.763042585116087,1.292664957901746,1.292664957901746,1.292664957901746,1.292664957901746,-55.62455174870529,-1.7917901132308902,1.315761138713654,1.315761138713654,1.315761138713654,1.315761138713654,1.315761138713654,-15.617273842074946,1.3062169029000725,1.3062169029000725,1.3062169029000725,1.3062169029000725,0.9643905901971893,1.3062169029000725,-5.977364476573679,-5.842690792814598,1.292664957901746,1.292664957901746,1.292664957901746,1.292664957901746,-28.771512640483042,1.315761138713654,1.315761138713654,0.9643905901971893,1.315761138713654,1.315761138713654,1.315761138713654,-8.012507358674787,1.3062169029000725,1.3062169029000725,1.3062169029000725,1.3062169029000725,1.3062169029000725,-2.3400747573186544,0.9643905901971893,-4.558991419719179,1.292664957901746,1.292664957901746,1.292664957901746,1.292664957901746,-9.49538863061514,1.315761138713654,1.315761138713654,1.315761138713654,1.315761138713654,0.9643905901971893,1.315761138713654,-5.2905354598207115,1.3062169029000725,1.3062169029000725,1.3062169029000725,1.3062169029000725,1.3062169029000725,-2.3400747573186544,-4.558991419719179,1.292664957901746,-39.754699445324114,1.292664957901746,1.292664957901746,1.292664957901746,-0.03659808672470402,0.9651836042551994
rCIP,609.130593083648,0.05010429967066907,0.05010429967066907,0.05010429967066907,1.0385791595138045,1.7125435447457031,0.04632205994529457,0.04632205994529457,0.04632205994529457,0.04632205994529457,106.28526074859187,0.4079485049411529,0.053090524426536286,0.053090524426536286,0.053090524426536286,0.053090524426536286,0.053090524426536286,6.876466346831616,0.04984296439530097,0.04984296439530097,0.04984296439530097,0.04984296439530097,0.2570202298781844,0.04984296439530097,1.0023366531662687,1.0330325605287503,0.04632205994529457,0.04632205994529457,0.04632205994529457,0.04632205994529457,68.86434373356593,0.053090524426536286,0.053090524426536286,0.2570202298781844,0.053090524426536286,0.053090524426536286,0.053090524426536286,2.177103359654316,0.04984296439530097,0.04984296439530097,0.04984296439530097,0.04984296439530097,0.04984296439530097,0.026168781590446864,0.2570202298781844,0.3458666213351501,0.04632205994529457,0.04632205994529457,0.04632205994529457,0.04632205994529457,15.146809800266107,0.053090524426536286,0.053090524426536286,0.053090524426536286,0.053090524426536286,0.2570202298781844,0.053090524426536286,0.72310228103163,0.04984296439530097,0.04984296439530097,0.04984296439530097,0.04984296439530097,0.04984296439530097,0.026168781590446864,0.3458666213351501,0.04632205994529457,44.71680118446259,0.04632205994529457,0.04632205994529457,0.04632205994529457,0.37324723168512763,0.05010429967066907
WB,0.3795226547547377,515.0907870511251,515.0907870511251,515.0907870511251,0.2786675023067899,1.0930608503254269,2.7077786365432535,2.7077786365432535,2.7077786365432535,2.7077786365432535,0.4385013377114642,556.8039294565107,2.777603533530664,2.777603533530664,2.777603533530664,2.777603533530664,2.777603533530664,0.31965052406526817,2.706627658095142,2.706627658095142,2.706627658095142,2.706627658095142,2146.452910186561,2.706627658095142,0.2567960010612409,1.0598671232722314,2.7077786365432535,2.7077786365432535,2.7077786365432535,2.7077786365432535,0.3919835857402575,2.777603533530664,2.777603533530664,2146.452910186561,2.777603533530664,2.777603533530664,2.777603533530664,0.28982627877981637,2.706627658095142,2.706627658095142,2.706627658095142,2.706627658095142,2.706627658095142,0.22988912892032135,2146.452910186561,0.9819747482919365,2.7077786365432535,2.7077786365432535,2.7077786365432535,2.7077786365432535,0.40788346350280225,2.777603533530664,2.777603533530664,2.777603533530664,2.777603533530664,2146.452910186561,2.777603533530664,0.29838615247353645,2.706627658095142,2.706627658095142,2.706627658095142,2.706627658095142,2.706627658095142,0.22988912892032135,0.9819747482919365,2.7077786365432535,0.3836220977752583,2.7077786365432535,2.7077786365432535,2.7077786365432535,5.345305523349447,515.0907870511251
XB,1.8185836822441643,0.46572251047766,0.46572251047766,0.46572251047766,0.33223670941110717,0.8839620458112534,0.25230530267421686,0.25230530267421686,0.25230530267421686,0.25230530267421686,1.2689166427074376,2.07008974603059,0.2675847510519176,0.2675847510519176,0.2675847510519176,0.2675847510519176,0.2675847510519176,0.41684541075005593,0.25730400060844766,0.25730400060844766,0.25730400060844766,0.25730400060844766,1.0944578183784281,0.25730400060844766,0.34016705300858535,0.9762087625783523,0.25230530267421686,0.25230530267421686,0.25230530267421686,0.25230530267421686,1.5083661328030784,0.2675847510519176,0.2675847510519176,1.0944578183784281,0.2675847510519176,0.2675847510519176,0.2675847510519176,0.5025572105255265,0.25730400060844766,0.25730400060844766,0.25730400060844766,0.25730400060844766,0.25730400060844766,0.0660696360962655,1.0944578183784281,0.30034245972231693,0.25230530267421686,0.25230530267421686,0.25230530267421686,0.25230530267421686,1.0816488471017955,0.2675847510519176,0.2675847510519176,0.2675847510519176,0.2675847510519176,1.0944578183784281,0.2675847510519176,0.36486892164655904,0.25730400060844766,0.25730400060844766,0.25730400060844766,0.25730400060844766,0.25730400060844766,0.0660696360962655,0.30034245972231693,0.25230530267421686,2.4419014941975763,0.25230530267421686,0.25230530267421686,0.25230530267421686,1.505330809013255,0.46572251047766
SSE,1.655661775334056,1595.1361811687862,1595.1361811687862,1595.1361811687862,13.88404453671042,78.7070874164669,830.7978923639287,830.7978923639287,830.7978923639287,830.7978923639287,5.880107153426753,1795.0810257253447,955.6303704791361,955.6303704791361,955.6303704791361,955.6303704791361,955.6303704791361,11.39374709089316,886.5338295059656,886.5338295059656,886.5338295059656,886.5338295059656,1868.2653825578595,886.5338295059656,14.210516344032964,90.4849552392829,830.7978923639287,830.7978923639287,830.7978923639287,830.7978923639287,10.058847566673823,955.6303704791361,955.6303704791361,1868.2653825578595,955.6303704791361,955.6303704791361,955.6303704791361,14.3855408264928,886.5338295059656,886.5338295059656,886.5338295059656,886.5338295059656,886.5338295059656,15.150872266290417,1868.2653825578595,90.47975638156228,830.7978923639287,830.7978923639287,830.7978923639287,830.7978923639287,21.50038560548706,955.6303704791361,955.6303704791361,955.6303704791361,955.6303704791361,1868.2653825578595,955.6303704791361,16.630079509816177,886.5338295059656,886.5338295059656,886.5338295059656,886.5338295059656,886.5338295059656,15.150872266290417,90.47975638156228,830.7978923639287,6.204832256873356,830.7978923639287,830.7978923639287,830.7978923639287,886.5460646721942,1595.1361811687862
RS,0.7902973056571465,0.0007603151063287706,0.0007603151063287706,0.0007603151063287706,0.7945082154192353,0.5917281537510355,0.007948455855249014,0.007948455855249014,0.007948455855249014,0.007948455855249014,0.7949408669595958,-0.0040192064976666015,-0.01096669213546428,-0.01096669213546428,-0.01096669213546428,-0.01096669213546428,-0.01096669213546428,0.800325892772506,0.006390719891859601,0.006390719891859601,0.006390719891859601,0.006390719891859601,-0.0022170333882422554,0.006390719891859601,0.7908736284378232,0.573216564038476,0.007948455855249014,0.007948455855249014,0.007948455855249014,0.007948455855249014,0.7743313830510585,-0.01096669213546428,-0.01096669213546428,-0.0022170333882422554,-0.01096669213546428,-0.01096669213546428,-0.01096669213546428,0.7806142376038198,0.006390719891859601,0.006390719891859601,0.006390719891859601,0.006390719891859601,0.006390719891859601,0.7775328155514403,-0.0022170333882422554,0.5718302850662558,0.007948455855249014,0.007948455855249014,0.007948455855249014,0.007948455855249014,0.6897328007065917,-0.01096669213546428,-0.01096669213546428,-0.01096669213546428,-0.01096669213546428,-0.0022170333882422554,-0.01096669213546428,0.7523503430079108,0.006390719891859601,0.006390719891859601,0.006390719891859601,0.006390719891859601,0.006390719891859601,0.7775328155514403,0.5718302850662558,0.007948455855249014,0.8543949031721458,0.007948455855249014,0.007948455855249014,0.007948455855249014,0.0038092384876536843,0.0007603151063287706
DH,0.00013191280821854906,0.3908008481160211,0.3908008481160211,0.3908008481160211,0.004452570914640934,0.0088620331401633,0.5008973747638109,0.5008973747638109,0.5008973747638109,0.5008973747638109,0.0007511151840863421,0.04005381771676485,0.5155423249554484,0.5155423249554484,0.5155423249554484,0.5155423249554484,0.5155423249554484,0.0029395601608508425,0.5062100127020646,0.5062100127020646,0.5062100127020646,0.5062100127020646,0.5171116713508539,0.5062100127020646,0.0054057423967739165,0.012053968677748335,0.5008973747638109,0.5008973747638109,0.5008973747638109,0.5008973747638109,0.0018534332851586179,0.5155423249554484,0.5155423249554484,0.5171116713508539,0.5155423249554484,0.5155423249554484,0.5155423249554484,0.005016683269344639,0.5062100127020646,0.5062100127020646,0.5062100127020646,0.5062100127020646,0.5062100127020646,0.007565345993745042,0.5171116713508539,0.01441562257789414,0.5008973747638109,0.5008973747638109,0.5008973747638109,0.5008973747638109,0.004996582133594716,0.5155423249554484,0.5155423249554484,0.5155423249554484,0.5155423249554484,0.5171116713508539,0.5155423249554484,0.006116444068212122,0.5062100127020646,0.5062100127020646,0.5062100127020646,0.5062100127020646,0.5062100127020646,0.007565345993745042,0.01441562257789414,0.5008973747638109,0.0009967162608795648,0.5008973747638109,0.5008973747638109,0.5008973747638109,0.11572029920074905,0.3908008481160211
