,labels_data4_MeanShift_params1,labels_data4_MeanShift_params10,labels_data4_MeanShift_params11,labels_data4_MeanShift_params12,labels_data4_MeanShift_params13,labels_data4_MeanShift_params14,labels_data4_MeanShift_params15,labels_data4_MeanShift_params16,labels_data4_MeanShift_params17,labels_data4_MeanShift_params18,labels_data4_MeanShift_params19,labels_data4_MeanShift_params2,labels_data4_MeanShift_params20,labels_data4_MeanShift_params21,labels_data4_MeanShift_params22,labels_data4_MeanShift_params23,labels_data4_MeanShift_params24,labels_data4_MeanShift_params25,labels_data4_MeanShift_params26,labels_data4_MeanShift_params27,labels_data4_MeanShift_params28,labels_data4_MeanShift_params29,labels_data4_MeanShift_params3,labels_data4_MeanShift_params30,labels_data4_MeanShift_params4,labels_data4_MeanShift_params5,labels_data4_MeanShift_params6,labels_data4_MeanShift_params7,labels_data4_MeanShift_params8,labels_data4_MeanShift_params9
BARI_nn,0.18374314726655963,0.728356262269615,0.7437989475642633,0.7346482380920282,0.7188334292689857,0.7188334292689857,0.726939664243679,0.728356262269615,0.7155614723699643,0.3687836176431893,0.7354582340289878,0.17235274348334717,0.7354582340289878,0.3698702431067322,0.3698702431067322,0.3686179748279679,0.3686179748279679,0.3686179748279679,0.3282196280588647,0.3687836176431893,0.3432846879395064,0.3674547242468793,0.3937261831408081,0.3407366617033482,0.4771693484981994,0.7149251545703096,0.7197091083691344,0.7188334292689857,0.7188334292689857,0.726939664243679
