,labels_s2_DBSCAN_params1,labels_s2_DBSCAN_params10,labels_s2_DBSCAN_params11,labels_s2_DBSCAN_params12,labels_s2_DBSCAN_params13,labels_s2_DBSCAN_params14,labels_s2_DBSCAN_params15,labels_s2_DBSCAN_params16,labels_s2_DBSCAN_params17,labels_s2_DBSCAN_params18,labels_s2_DBSCAN_params19,labels_s2_DBSCAN_params20,labels_s2_DBSCAN_params24,labels_s2_DBSCAN_params5,labels_s2_DBSCAN_params6,labels_s2_DBSCAN_params7,labels_s2_DBSCAN_params8,labels_s2_DBSCAN_params9
FMI,0.2561382055559741,0.2281878406374111,0.22910032578710351,0.23503344167676174,0.373246051037677,0.2631091200540881,0.23584444999639667,0.227156227295026,0.3605690871096276,0.7177123101104355,0.6821713818005257,0.6357371953574108,0.2732254424635526,0.22830767114489156,0.24309759188949204,0.24749610713487635,0.25405890481025467,0.20769129488504984
