,labels_d31_DBSCAN_params13,labels_d31_DBSCAN_params14,labels_d31_DBSCAN_params15,labels_d31_DBSCAN_params17,labels_d31_DBSCAN_params18,labels_d31_DBSCAN_params19,labels_d31_DBSCAN_params20,labels_d31_DBSCAN_params21,labels_d31_DBSCAN_params22,labels_d31_DBSCAN_params23,labels_d31_DBSCAN_params24,labels_d31_DBSCAN_params25,labels_d31_DBSCAN_params26,labels_d31_DBSCAN_params27,labels_d31_DBSCAN_params28,labels_d31_DBSCAN_params9
FMI,0.14117966933369214,0.16865180788568307,0.1774775723947608,0.4552187895564911,0.640949476884213,0.7145150281578871,0.526852004463225,0.1844204263720561,0.2841022314435165,0.2952288889550113,0.2951553497913009,0.18459110675905865,0.18459110675905865,0.18459110675905865,0.18459110675905865,0.16950581133401862
