,labels_s1_DBSCAN_params1,labels_s1_DBSCAN_params10,labels_s1_DBSCAN_params11,labels_s1_DBSCAN_params12,labels_s1_DBSCAN_params13,labels_s1_DBSCAN_params14,labels_s1_DBSCAN_params15,labels_s1_DBSCAN_params16,labels_s1_DBSCAN_params17,labels_s1_DBSCAN_params18,labels_s1_DBSCAN_params19,labels_s1_DBSCAN_params20,labels_s1_DBSCAN_params21,labels_s1_DBSCAN_params22,labels_s1_DBSCAN_params23,labels_s1_DBSCAN_params24,labels_s1_DBSCAN_params5,labels_s1_DBSCAN_params6,labels_s1_DBSCAN_params7,labels_s1_DBSCAN_params8,labels_s1_DBSCAN_params9
BARI_nn,0.9354750137287206,0.9547019704326765,1.0,1.0,0.9505049045345533,0.9729402034564583,0.9834325757018548,1.0,0.758659965807146,0.995948620178006,0.9973973350871647,0.9976215829878348,0.38359744184287214,0.5020581090450612,0.5783888725951214,0.578388491149914,0.8675012808208624,1.0,1.0,1.0,0.8128886519470758
