,labels_yeast_DBSCAN_params16,labels_yeast_DBSCAN_params21,labels_yeast_DBSCAN_params26,labels_yeast_DBSCAN_params27,labels_yeast_DBSCAN_params31,labels_yeast_DBSCAN_params32,labels_yeast_DBSCAN_params33,labels_yeast_DBSCAN_params36,labels_yeast_DBSCAN_params37,labels_yeast_DBSCAN_params38,labels_yeast_DBSCAN_params41,labels_yeast_DBSCAN_params46,labels_yeast_DBSCAN_params47,labels_yeast_DBSCAN_params51,labels_yeast_DBSCAN_params52
ARI_nn,0.16666666666666666,0.037165913970533794,0.0,0.18843142207628188,0.20641356662005808,0.15126157103674556,0.03248423418594916,0.020593923406544503,0.04572356832201284,0.01762151591876262,0.002995623252193581,0.0024627075720649477,0.00011211602167747594,0.011636182320717399,0.004899153344106836
