,labels_dense_MeanShift_params1,labels_dense_MeanShift_params10,labels_dense_MeanShift_params11,labels_dense_MeanShift_params12,labels_dense_MeanShift_params13,labels_dense_MeanShift_params14,labels_dense_MeanShift_params15,labels_dense_MeanShift_params16,labels_dense_MeanShift_params17,labels_dense_MeanShift_params18,labels_dense_MeanShift_params19,labels_dense_MeanShift_params2,labels_dense_MeanShift_params20,labels_dense_MeanShift_params21,labels_dense_MeanShift_params22,labels_dense_MeanShift_params23,labels_dense_MeanShift_params24,labels_dense_MeanShift_params25,labels_dense_MeanShift_params26,labels_dense_MeanShift_params27,labels_dense_MeanShift_params28,labels_dense_MeanShift_params29,labels_dense_MeanShift_params3,labels_dense_MeanShift_params30,labels_dense_MeanShift_params31,labels_dense_MeanShift_params32,labels_dense_MeanShift_params4,labels_dense_MeanShift_params5,labels_dense_MeanShift_params6,labels_dense_MeanShift_params7,labels_dense_MeanShift_params8,labels_dense_MeanShift_params9
FMI,0.7164728420068226,0.7389591369355994,0.7336087637029823,0.7369744318029718,0.7194273817250477,0.7201290568959557,0.7376594160867291,0.7389591369355994,0.733143139266094,0.7439209315440242,0.7383468522879044,0.7152734872873184,0.7410711058544351,0.7410031204768821,0.7441065042408708,0.7714536440642729,0.7675743207465794,0.723976114344537,0.7273169178493644,0.8956542911986759,0.8956542911986759,0.8869063913587807,0.7178109258380826,0.8869063913587807,0.8956542911986759,0.8956542911986759,0.716966110803296,0.7320926143320912,0.7302967433402214,0.7194273817250477,0.7201290568959557,0.7376594160867291
